,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 0–1,Wolves,Leicester City,N,"FW,CB",1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,0.0,0.5,0.511904761904762
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-22,Sun,Premier League,Matchweek 2,Home,L 0–1,Wolves,Tottenham,N,FW,7,0,0,0,0,1.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/26ceb3c9/Wolverhampton-Wanderers-Tottenham-Hotspur-August-22-2021-Premier-League,0.0,0.5,0.5714285714285714
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Away,W 4–0,Wolves,Nott'ham Forest,Y,FW,88,0,2,0,0,4.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/50de9c05/Nottingham-Forest-Wolverhampton-Wanderers-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-29,Sun,Premier League,Matchweek 3,Home,L 0–1,Wolves,Manchester Utd,N,LW,4,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League,0.0,0.3333333333333333,0.5357142857142858
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 0–2,Wolves,Brentford,N,FW,9,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,0.0,0.3333333333333333,0.4523809523809523
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-22,Wed,EFL Cup,Third round,Home,D 2 (2)–2 (3),Wolves,Tottenham,Y,FW,45,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c1b6e56d/Wolverhampton-Wanderers-Tottenham-Hotspur-September-22-2021-EFL-Cup,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-27,Mon,PL2 — Div. 2,Matchweek 6,Home,L 1–3,Wolves,Sunderland,Y,FW,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/e9c7e021/Wolverhampton-Wanderers-U23-Sunderland-U23-September-27-2021-Premier-League-2----Division-2,0.0,0.1666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 3–2,Wolves,Aston Villa,N,FW,17,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,/en/matches/a1668499/Aston-Villa-Wolverhampton-Wanderers-October-16-2021-Premier-League,1.0,0.1666666666666666,0.5714285714285714
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-18,Mon,PL2 — Div. 2,Matchweek 8,Home,L 0–1,Wolves,Southampton,Y,FW,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2cab0cf9/Wolverhampton-Wanderers-U23-Southampton-U23-October-18-2021-Premier-League-2----Division-2,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-01,Mon,Premier League,Matchweek 10,Home,W 2–1,Wolves,Everton,N,AM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/c9ad66cc/Wolverhampton-Wanderers-Everton-November-1-2021-Premier-League,1.0,0.3333333333333333,0.3214285714285713
