,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-06-10,Fri,UEFA Nations League,League B,Home,L 1–2,al Albania,il Israel,Y,FW,90,1,0,1,1,3,2,0,0,,,1,,,,,,,,,,,,,,,/en/matches/96fa7953/Albania-Israel-June-10-2022-UEFA-Nations-League
1,2022-08-06,Sat,Premier League,Matchweek 1,Away,W 1–0,Chelsea,Everton,N,FW,16,0,0,0,0,1,1,0,0,8,0,0,1,0.0,0.0,0.0,1,0,2,4,50.0,1,3,1,2,2,/en/matches/3a917cee/Everton-Chelsea-August-6-2022-Premier-League
2,2022-08-14,Sun,Premier League,Matchweek 2,Home,D 2–2,Chelsea,Tottenham,N,FW,1,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,/en/matches/01e57bf5/Chelsea-Tottenham-Hotspur-August-14-2022-Premier-League
3,2022-08-30,Tue,Premier League,Matchweek 5,Away,L 1–2,Chelsea,Southampton,N,FW,25,0,0,0,0,1,1,0,0,8,1,0,1,0.2,0.2,0.0,0,0,2,5,40.0,0,4,1,1,1,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
4,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Chelsea,West Ham,N,"FW,CM",31,0,0,0,0,1,1,0,0,17,1,0,2,0.3,0.3,0.0,1,1,3,6,50.0,1,4,0,0,0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League
5,2022-09-06,Tue,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,hr Dinamo Zagreb,N,FW,32,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,6,7,85.7,1,9,0,0,0,/en/matches/07f058d4/Dinamo-Zagreb-Chelsea-September-6-2022-Champions-League
6,2022-09-14,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,at RB Salzburg,N,FW,25,0,0,0,0,1,0,0,0,10,1,0,0,0.1,0.1,0.1,1,0,5,7,71.4,1,5,1,0,0,/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League
7,2022-09-24,Sat,UEFA Nations League,League B,Away,L 1–2,al Albania,il Israel,Y,FW,90,0,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8f2553d9/Israel-Albania-September-24-2022-UEFA-Nations-League
8,2022-09-27,Tue,UEFA Nations League,League B,Home,D 1–1,al Albania,is Iceland,N,,22,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3c9d48cc/Albania-Iceland-September-27-2022-UEFA-Nations-League
9,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,N,FW,16,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League
10,2022-10-05,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,it Milan,N,FW,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,8,0,1,0,/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League
11,2022-10-08,Sat,Premier League,Matchweek 10,Home,W 3–0,Chelsea,Wolves,N,FW,19,1,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,3,1,0,0,/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League
12,2022-10-16,Sun,Premier League,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,FW,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League
13,2022-10-19,Wed,Premier League,Matchweek 12,Away,D 0–0,Chelsea,Brentford,Y,FW,61,0,0,0,0,1,0,0,0,26,1,0,2,0.1,0.1,0.0,0,0,8,13,61.5,1,12,3,5,2,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League
14,2022-10-22,Sat,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,N,FW,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,1,0,1,0.0,0,1,0,1,0,/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League
15,2022-10-25,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,at RB Salzburg,N,FW,16,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,7,0,0,0,/en/matches/e8dbb123/Red-Bull-Salzburg-Chelsea-October-25-2022-Champions-League
16,2022-10-29,Sat,Premier League,Matchweek 14,Away,L 1–4,Chelsea,Brighton,N,FW,12,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,0,0,0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
17,2022-11-02,Wed,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,hr Dinamo Zagreb,N,FW,26,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,2,0,8,10,80.0,0,9,1,2,1,/en/matches/eb2990f8/Chelsea-Dinamo-Zagreb-November-2-2022-Champions-League
18,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,N,FW,27,0,0,0,0,0,0,0,0,12,0,1,1,0.0,0.0,0.0,0,0,2,4,50.0,0,9,2,3,2,/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League
19,2022-11-09,Wed,EFL Cup,Third round,Away,L 0–2,Chelsea,Manchester City,Y,FW,67,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/828fe798/Manchester-City-Chelsea-November-9-2022-EFL-Cup
20,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,Y,FW,72,0,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0.1,1,0,10,11,90.9,1,13,0,3,1,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League
21,2022-11-16,Wed,Friendlies (M),Friendlies (M),Neutral,L 1–3,al Albania,it Italy,Y,FW,50,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c69404b2/Albania-Italy-November-16-2022-Friendlies-M
