,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-13,Sat,Matchweek 3,Away,W 2–1,Everton,Crystal Palace,Y,LB,90,0,0,0,0,1,0,0,0,98,2,2,2,0.0,0.0,0.1,1,0,63,82,76.8,4,39,2,2,0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League
1,2020-09-13,Sat,Matchweek 4,Home,W 4–2,Everton,Brighton,Y,LB,90,0,0,0,0,0,0,0,0,71,3,2,0,0.0,0.0,0.1,1,0,49,64,76.6,3,47,2,1,1,/en/matches/3cbb397e/Everton-Brighton-and-Hove-Albion-October-3-2020-Premier-League
2,2020-09-13,Sat,Matchweek 5,Home,D 2–2,Everton,Liverpool,Y,LB,90,0,1,0,0,0,0,0,0,64,1,0,1,0.0,0.0,0.4,3,1,34,52,65.4,5,20,2,1,1,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,L 0–2,Everton,Southampton,Y,LB,71,0,0,0,0,0,0,0,1,82,0,0,1,0.0,0.0,0.0,1,0,54,78,69.2,8,52,3,0,0,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League
4,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-13,Sat,Matchweek 8,Home,L 1–3,Everton,Manchester Utd,Y,LB,90,0,0,0,0,1,0,0,0,69,1,1,1,0.0,0.0,0.0,2,0,43,60,71.7,4,46,3,1,0,/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League
6,2020-09-13,Sun,Matchweek 9,Away,W 3–2,Everton,Fulham,Y*,LM,90,0,2,0,0,0,0,0,0,65,2,0,1,0.0,0.0,1.0,4,2,44,60,73.3,2,34,2,1,1,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League
7,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-13,Tue,Matchweek 18,Away,W 2–1,Everton,Wolves,Y,LM,90,0,1,0,0,0,0,0,0,46,0,1,3,0.0,0.0,0.1,1,1,24,37,64.9,2,15,2,1,0,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League
9,2020-09-13,Wed,Matchweek 20,Home,D 1–1,Everton,Leicester City,Y*,"LM,LB",90,0,0,0,0,1,0,0,0,42,1,2,2,0.0,0.0,0.1,5,1,20,35,57.1,0,28,0,1,0,/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League
10,2020-09-13,Sat,Matchweek 21,Home,L 0–2,Everton,Newcastle Utd,Y,LB,90,0,0,0,0,1,0,0,0,96,8,3,6,0.0,0.0,0.1,2,0,55,75,73.3,4,33,6,2,2,/en/matches/88053fb0/Everton-Newcastle-United-January-30-2021-Premier-League
11,2020-09-13,Wed,Matchweek 22,Away,W 2–1,Everton,Leeds United,Y,"LB,LW",90,0,1,0,0,0,0,0,0,59,4,0,3,0.0,0.0,0.4,2,1,27,42,64.3,0,19,0,1,1,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League
