,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-02-05,Sat,FA Cup,Fourth round proper,Away,L 1–4,Brentford,Everton,N,,19,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/311b1a4c/Everton-Brentford-February-5-2022-FA-Cup,0.0,0.5,0.5
1,1,1,1,2022-02-09,Wed,Premier League,Matchweek 24,Away,L 0–2,Brentford,Manchester City,N,"CM,FW",29,0,0,0,0,0,0,0,0,14.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,2.0,7.0,0.0,0.0,0.0,/en/matches/3b077554/Manchester-City-Brentford-February-9-2022-Premier-League,0.0,0.5,0.5
2,2,2,2,2022-02-12,Sat,Premier League,Matchweek 25,Home,D 0–0,Brentford,Crystal Palace,N,CM,30,0,0,0,0,0,0,0,0,16.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,50.0,1.0,6.0,1.0,1.0,1.0,/en/matches/427597d4/Brentford-Crystal-Palace-February-12-2022-Premier-League,0.5,0.5,0.5
3,3,3,3,2022-02-19,Sat,Premier League,Matchweek 26,Away,L 1–2,Brentford,Arsenal,Y,CM,67,0,0,0,0,0,0,0,0,26.0,1.0,0,1.0,0.0,0.0,0.1,2.0,0.0,11.0,14.0,78.6,3.0,16.0,1.0,2.0,1.0,/en/matches/401c8cc8/Arsenal-Brentford-February-19-2022-Premier-League,0.0,0.1666666666666666,0.5
4,4,4,4,2022-02-26,Sat,Premier League,Matchweek 27,Home,L 0–2,Brentford,Newcastle Utd,Y,RW,10,0,0,0,0,0,0,0,1,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League,0.0,0.1666666666666666,0.5
5,5,5,5,2022-04-23,Sat,Premier League,Matchweek 34,Home,D 0–0,Brentford,Tottenham,N,CM,13,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,0.0,0.0,/en/matches/9c939b7f/Brentford-Tottenham-Hotspur-April-23-2022-Premier-League,0.5,0.1666666666666666,0.5
6,6,6,6,2022-05-02,Mon,Premier League,Matchweek 35,Away,L 0–3,Brentford,Manchester Utd,N,CM,20,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,13.0,100.0,2.0,10.0,2.0,1.0,1.0,/en/matches/c9b4c96a/Manchester-United-Brentford-May-2-2022-Premier-League,0.0,0.1666666666666666,0.5
7,7,7,7,2022-05-07,Sat,Premier League,Matchweek 36,Home,W 3–0,Brentford,Southampton,N,"LW,RW",23,0,0,0,0,1,0,0,0,6.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,1.0,/en/matches/74a74729/Brentford-Southampton-May-7-2022-Premier-League,1.0,0.1666666666666666,0.5
8,8,8,8,2022-05-15,Sun,Premier League,Matchweek 37,Away,W 3–2,Brentford,Everton,N,"CM,WB",32,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,17.0,88.2,2.0,12.0,5.0,3.0,3.0,/en/matches/1b07c16e/Everton-Brentford-May-15-2022-Premier-League,1.0,0.5,0.5
9,9,9,9,2022-05-22,Sun,Premier League,Matchweek 38,Home,L 1–2,Brentford,Leeds United,N,"LM,RM,CM",33,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,76.5,1.0,12.0,1.0,0.0,0.0,/en/matches/076ca089/Brentford-Leeds-United-May-22-2022-Premier-League,0.0,0.6666666666666666,0.5
