,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-21,Sat,Premier League,Matchweek 2,Away,D 0–0,Brentford,Crystal Palace,N,CM,21,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,2.0,0.0,0.0,0.0,/en/matches/c8945d11/Crystal-Palace-Brentford-August-21-2021-Premier-League,0.5,0.5,0.48611111111111116
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–1,Brentford,FG Rovers,Y,AM,90,0,1,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/7f1ff137/Brentford-Forest-Green-Rovers-August-24-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Brentford,Aston Villa,Y,AM,65,0,0,0,0,2.0,0.0,0,0,26.0,3.0,0.0,0.0,0.1,0.1,0.4,3.0,0.0,14.0,21.0,66.7,2.0,15.0,1.0,0.0,0.0,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League,0.5,0.5,0.5238095238095238
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-02,Thu,WCQ,Third round,Home,W 1–0,ir IR Iran,sy Syria,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1166ca67/IR-Iran-Syria-September-2-2021-WCQ----AFC-M,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-07,Tue,WCQ,Third round,Away,W 3–0,ir IR Iran,iq Iraq,N,,33,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/53fb06ad/Iraq-IR-Iran-September-7-2021-WCQ----AFC-M,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Home,W 7–0,Brentford,Oldham Athletic,Y,CM,90,0,2,0,0,2.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/85244b49/Brentford-Oldham-Athletic-September-21-2021-EFL-Cup,1.0,0.8333333333333334,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-16,Sat,Premier League,Matchweek 8,Home,L 0–1,Brentford,Chelsea,N,WB,19,0,0,0,0,3.0,2.0,0,0,20.0,0.0,0.0,0.0,0.2,0.2,0.0,4.0,0.0,11.0,15.0,73.3,5.0,9.0,0.0,2.0,1.0,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,0.0,1.0,0.6309523809523808
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-24,Sun,Premier League,Matchweek 9,Home,L 1–2,Brentford,Leicester City,N,CM,15,0,0,0,0,0.0,0.0,0,0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,0.0,5.0,0.0,0.0,0.0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,0.0,0.6666666666666666,0.7976190476190477
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-27,Wed,EFL Cup,Fourth round,Away,W 2–1,Brentford,Stoke City,Y,CM,90,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9a33ffe9/Stoke-City-Brentford-October-27-2021-EFL-Cup,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-30,Sat,Premier League,Matchweek 10,Away,L 1–3,Brentford,Burnley,N,CM,33,1,0,0,0,2.0,1.0,1,0,19.0,2.0,1.0,0.0,0.2,0.2,0.0,4.0,0.0,10.0,13.0,76.9,3.0,9.0,2.0,1.0,1.0,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League,0.0,0.3333333333333333,0.2638888888888888
