,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,N,LW,23,1,1,0,0,1,1,0,0,15,0,0,0,0.5,0.5,0.9,2,1,8,12,66.7,1,16,3,1,0,/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,1.0,0.5,0.5104166666666667
1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 0–1,Newcastle Utd,Manchester City,N,LW,35,0,0,0,0,1,1,1,0,15,0,0,0,0.0,0.0,0.0,1,0,13,14,92.9,1,10,1,0,0,/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,0.0,0.5,0.6060606060606061
2,2,2,2,2,2,2,2,2,2,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,L 1–2,Newcastle Utd,Liverpool,N,LW,19,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,1,0,6,9,66.7,1,8,2,0,0,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–3,Newcastle Utd,Brighton,N,LW,17,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,1,1,0,/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,0.0,0.3333333333333333,0.6041666666666666
4,4,4,4,4,4,4,4,4,4,4,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Newcastle Utd,Brentford,Y,LW,82,0,0,0,0,2,0,0,0,37,1,1,0,0.1,0.1,0.0,2,0,20,30,66.7,0,24,8,4,3,/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League,1.0,0.0,0.53125
5,5,5,5,5,5,5,5,5,5,5,2023-09-19,Tue,Champions Lg,Group stage,Away,D 0–0,eng Newcastle Utd,it Milan,N,LW,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,/en/matches/19789895/Milan-Newcastle-United-September-19-2023-Champions-League,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,2023-09-24,Sun,Premier League,Matchweek 6,Away,W 8–0,Newcastle Utd,Sheffield Utd,Y,LW,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,2,2,0,0,0,/en/matches/cf4fef85/Sheffield-United-Newcastle-United-September-24-2023-Premier-League,1.0,0.5,0.3
