,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-08-07,Sun,Ligue 1,Matchweek 1,Away,D 1–1,Nice,Toulouse,N,CM,28,0,0,0,0,2.0,1.0,0,0,33.0,2.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,24.0,28.0,85.7,2.0,24.0,0.0,1.0,1.0,/en/matches/8f2f241b/Toulouse-Nice-August-7-2022-Ligue-1,0.5,0.5
1,1,2022-08-14,Sun,Ligue 1,Matchweek 2,Home,D 1–1,Nice,Strasbourg,Y,DM,67,0,0,0,0,0.0,0.0,0,0,51.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,46.0,84.8,1.0,45.0,1.0,1.0,0.0,/en/matches/d1bb8afd/Nice-Strasbourg-August-14-2022-Ligue-1,0.5,0.5
2,2,2022-08-18,Thu,Conf Lg,Play-off round,Away,L 0–1,fr Nice,il Maccabi Tel Aviv,Y,DM,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e53f77b8/Maccabi-Tel-Aviv-Nice-August-18-2022-Europa-Conference-League,0.0,0.5
3,3,2022-08-21,Sun,Ligue 1,Matchweek 3,Away,L 0–1,Nice,Clermont Foot,Y,DM,79,0,0,0,0,0.0,0.0,0,1,77.0,6.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,62.0,71.0,87.3,7.0,64.0,1.0,1.0,1.0,/en/matches/197f9381/Clermont-Foot-Nice-August-21-2022-Ligue-1,0.0,0.3333333333333333
4,4,2022-08-25,Thu,Conf Lg,Play-off round,Home,W 2–0,fr Nice,il Maccabi Tel Aviv,Y,DM,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b6aca7ac/Nice-Maccabi-Tel-Aviv-August-25-2022-Europa-Conference-League,1.0,0.16666666666666666
5,5,2022-09-15,Thu,Conf Lg,Group stage,Away,D 1–1,fr Nice,rs Partizan,Y,DM,80,0,0,0,0,0.0,0.0,0,0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,56.0,68.0,82.4,5.0,60.0,4.0,5.0,5.0,/en/matches/c1208eb8/Partizan-Nice-September-15-2022-Europa-Conference-League,0.5,0.3333333333333333
6,6,2022-09-18,Sun,Ligue 1,Matchweek 8,Home,L 0–1,Nice,Angers,Y,CB,90,0,0,0,0,0.0,0.0,0,0,63.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,45.0,53.0,84.9,3.0,50.0,1.0,0.0,0.0,/en/matches/58f908b1/Nice-Angers-September-18-2022-Ligue-1,0.0,0.5
7,7,2022-10-01,Sat,Ligue 1,Matchweek 9,Away,L 1–2,Nice,Paris S-G,Y,CM,75,0,0,0,0,0.0,0.0,0,0,56.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,39.0,47.0,83.0,3.0,40.0,1.0,2.0,1.0,/en/matches/36ac65e1/Paris-Saint-Germain-Nice-October-1-2022-Ligue-1,0.0,0.5
8,8,2022-10-06,Thu,Conf Lg,Group stage,Away,W 1–0,fr Nice,cz Slovácko,Y,CM,90,0,1,0,0,1.0,0.0,0,0,79.0,4.0,1.0,0.0,0.1,0.1,0.0,2.0,1.0,69.0,73.0,94.5,4.0,69.0,0.0,2.0,0.0,/en/matches/7e3787d0/Slovacko-Nice-October-6-2022-Europa-Conference-League,1.0,0.16666666666666666
9,9,2022-10-09,Sun,Ligue 1,Matchweek 10,Home,W 3–2,Nice,Troyes,Y,CM,61,0,0,0,0,0.0,0.0,0,0,69.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,59.0,63.0,93.7,4.0,59.0,3.0,1.0,1.0,/en/matches/d77bb56e/Nice-Troyes-October-9-2022-Ligue-1,1.0,0.3333333333333333
