,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,Y,LW,67,0,1,0,0,1,0,1,0,34,2,0,0,0.1,0.1,0.6,3,1,19,22,86.4,3,27,1,2,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,281,71,0.4,2,1,3,1,22,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0.0,3,0,2,0,0,0,1,40.0,0,0.0,0,2,1,28,6,0,4,0,0,0,1,0,
1,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 0–1,Newcastle Utd,Manchester City,Y,LW,55,0,0,0,0,2,0,1,0,23,0,0,0,0.1,0.1,0.0,0,0,14,16,87.5,0,22,3,0,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,214,42,0.0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,5,0.0,1,100.0,3,2,1,20,2,0,1,0,0,0,3,0,
2,2023-08-27,Sun,Premier League,Matchweek 3,Home,L 1–2,Newcastle Utd,Liverpool,Y,LW,71,1,0,0,0,4,3,0,0,40,1,0,1,0.6,0.6,0.2,5,0,25,28,89.3,3,29,8,3,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,357,63,0.2,2,1,1,1,27,1,0,1,0,2,0,1,0,0,0,0,4,0,1,0,0,1,0,1,0,50.0,1,1,1,0,0,0,2,42.9,2,28.6,2,1,1,30,5,0,1,0,0,0,4,0,
3,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–3,Newcastle Utd,Brighton,Y,"LW,RW",90,0,0,0,0,1,0,1,0,38,3,0,1,0.2,0.2,0.1,2,0,27,30,90.0,1,23,3,1,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,376,51,0.0,1,0,0,0,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,75.0,1,1,3,1,0,1,2,50.0,0,0.0,1,1,0,28,6,0,1,0,0,0,3,1,100.0
4,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Newcastle Utd,Brentford,Y,"RW,LW",90,0,0,0,0,0,0,1,0,42,2,0,1,0.0,0.0,0.0,1,1,26,34,76.5,3,24,4,2,https://fbref.com/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League,310,103,0.1,0,0,2,0,28,6,1,0,0,3,2,3,0,0,0,0,0,0,0,1,0,2,1,0,1,50.0,1,1,2,1,0,1,1,33.3,2,33.3,0,1,3,30,8,0,1,1,0,0,4,0,0.0
5,2023-09-19,Tue,Champions Lg,Group stage,Away,D 0–0,eng Newcastle Utd,it Milan,Y,LW,62,0,0,0,0,1,0,0,0,25,2,0,0,0.1,0.1,0.0,2,0,10,16,62.5,0,17,0,0,https://fbref.com/en/matches/19789895/Milan-Newcastle-United-September-19-2023-Champions-League,175,32,0.0,2,1,0,0,16,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,33.3,2,0,2,1,0,2,2,0.0,2,100.0,0,1,1,19,3,0,1,0,0,0,2,0,0.0
6,2023-09-24,Sun,Premier League,Matchweek 6,Away,W 8–0,Newcastle Utd,Sheffield Utd,N,"LW,RM,RW",79,1,1,0,0,4,3,0,0,52,3,1,1,0.7,0.7,0.7,5,2,26,35,74.3,5,38,11,2,https://fbref.com/en/matches/cf4fef85/Sheffield-United-Newcastle-United-September-24-2023-Premier-League,390,102,0.4,3,3,1,0,33,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,1,2,0,2,1,40.0,3,1,4,0,0,0,10,66.7,0,0.0,5,7,2,42,14,0,0,0,0,0,6,1,50.0
7,2023-09-27,Wed,EFL Cup,Third round,Home,W 1–0,Newcastle Utd,Manchester City,N,,45,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/ea61505c/Newcastle-United-Manchester-City-September-27-2023-EFL-Cup,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
8,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–0,Newcastle Utd,Burnley,Y,LW,90,0,0,0,0,3,1,1,0,41,4,0,2,0.1,0.1,0.0,3,1,16,24,66.7,0,24,4,2,https://fbref.com/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League,176,34,0.0,0,1,0,0,23,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,4,0,50.0,1,2,4,0,0,0,5,100.0,0,0.0,4,3,2,22,5,0,1,1,0,0,6,2,50.0
9,2023-10-04,Wed,Champions Lg,Group stage,Home,W 4–1,eng Newcastle Utd,fr Paris S-G,Y,LW,89,0,0,0,0,0,0,1,0,29,3,1,4,0.0,0.0,0.0,0,0,15,16,93.8,1,20,1,2,https://fbref.com/en/matches/4d5a6bf1/Newcastle-United-Paris-Saint-Germain-October-4-2023-Champions-League,205,51,0.0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,40.0,3,4,4,0,0,0,0,66.7,0,0.0,0,3,0,17,6,0,1,0,0,0,3,0,0.0
