,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-08-10,Sat,Matchweek 3,Home,L 1–3,Watford,West Ham,N,"On matchday squad, but did not play",/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,,,,,,,,,,,,,,,,,
1,2019-08-10,Sat,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,Y,WB,90,1,0,1,0,0,0,2,0.0,2,2,2,0,1,2,3,0,/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League
2,2019-08-10,Sun,Matchweek 5,Home,D 2–2,Watford,Arsenal,N,RB,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
3,2019-08-10,Sat,Matchweek 6,Away,L 0–8,Watford,Manchester City,N,"On matchday squad, but did not play",/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,RB,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League
5,2019-08-10,Sat,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,Y,RB,90,4,3,3,1,0,1,1,100.0,0,1,0,1,0,4,3,0,/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,RB,70,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,1,0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League
7,2019-08-10,Sat,Matchweek 10,Home,D 0–0,Watford,Bournemouth,Y,"RB,LB",90,3,2,1,2,0,2,3,66.7,1,2,0,2,2,5,3,0,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League
8,2019-08-10,Sat,Matchweek 11,Home,L 1–2,Watford,Chelsea,Y,RB,74,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0,/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League
9,2019-08-10,Fri,Matchweek 12,Away,W 2–0,Watford,Norwich City,Y,RB,90,3,3,2,1,0,1,5,20.0,4,2,0,2,1,4,7,0,/en/matches/e92f4d2c/Norwich-City-Watford-November-8-2019-Premier-League
