,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 3,Home,L 1–3,Watford,West Ham,N,"On matchday squad, but did not play",/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2019-08-10,Sat,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,Y,WB,90,39,51,76.5,589,197,22,23,95.7,14,18,77.8,3,8,37.5,0,0.0,0.1,0,6,1,0,8,/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League
2,2019-08-10,Sun,Matchweek 5,Home,D 2–2,Watford,Arsenal,N,RB,13,8,10,80.0,93,36,6,7,85.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,1,1,1,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
3,2019-08-10,Sat,Matchweek 6,Away,L 0–8,Watford,Manchester City,N,"On matchday squad, but did not play",/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,RB,90,70,90,77.8,1100,330,41,43,95.3,24,28,85.7,5,16,31.3,0,0.1,0.1,1,7,2,1,7,/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League
5,2019-08-10,Sat,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,Y,RB,90,38,54,70.4,472,155,26,30,86.7,8,11,72.7,2,8,25.0,0,0.1,0.1,2,1,1,1,3,/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,RB,70,22,31,71.0,325,133,13,14,92.9,7,11,63.6,2,4,50.0,1,0.2,0.0,1,2,1,1,3,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League
7,2019-08-10,Sat,Matchweek 10,Home,D 0–0,Watford,Bournemouth,Y,"RB,LB",90,31,49,63.3,443,184,16,22,72.7,13,15,86.7,1,6,16.7,0,0.0,0.4,0,3,1,0,2,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League
8,2019-08-10,Sat,Matchweek 11,Home,L 1–2,Watford,Chelsea,Y,RB,74,23,31,74.2,332,156,11,13,84.6,10,13,76.9,1,4,25.0,0,0.1,0.1,2,3,0,0,3,/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League
9,2019-08-10,Fri,Matchweek 12,Away,W 2–0,Watford,Norwich City,Y,RB,90,26,30,86.7,391,156,17,18,94.4,5,5,100.0,2,5,40.0,0,0.0,0.0,0,2,1,1,2,/en/matches/e92f4d2c/Norwich-City-Watford-November-8-2019-Premier-League
