,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Premier League,Matchweek 1,Home,W 1–0,Crystal Palace,Southampton,Y,RM,90,0,1,0,0,0,0,0,0,38.0,2.0,1,0.0,0.0,0.0,0.6,2.0,1.0,13.0,30.0,43.3,1.0,24.0,4.0,2.0,2.0,/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-15,Tue,EFL Cup,Second round,Away,D 0 (10)–0 (11),Crystal Palace,Bournemouth,N,,21,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/beb48367/Bournemouth-Crystal-Palace-September-15-2020-EFL-Cup,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-19,Sat,Premier League,Matchweek 2,Away,W 3–1,Crystal Palace,Manchester Utd,Y,RM,90,1,0,0,0,4,1,0,0,45.0,2.0,2,4.0,0.4,0.4,0.1,3.0,0.0,12.0,30.0,40.0,0.0,24.0,1.0,1.0,1.0,/en/matches/97279323/Manchester-United-Crystal-Palace-September-19-2020-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Premier League,Matchweek 3,Home,L 1–2,Crystal Palace,Everton,Y,RM,90,0,1,0,0,0,0,0,0,53.0,5.0,1,1.0,0.0,0.0,0.2,3.0,1.0,21.0,38.0,55.3,2.0,25.0,3.0,4.0,4.0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League,0.0,0.8333333333333334,0.75
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-03,Sat,Premier League,Matchweek 4,Away,L 0–4,Crystal Palace,Chelsea,Y,RM,90,0,0,0,0,0,0,0,0,38.0,0.0,1,2.0,0.0,0.0,0.1,2.0,0.0,19.0,31.0,61.3,7.0,27.0,1.0,1.0,1.0,/en/matches/d97aa1b5/Chelsea-Crystal-Palace-October-3-2020-Premier-League,0.0,0.5,0.5256410256410257
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 1–1,Crystal Palace,Brighton,Y,RM,90,0,0,0,0,0,0,0,0,36.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,13.0,23.0,56.5,0.0,17.0,4.0,1.0,1.0,/en/matches/e96818bc/Crystal-Palace-Brighton-and-Hove-Albion-October-18-2020-Premier-League,0.5,0.3333333333333333,0.2738095238095238
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-24,Sat,Premier League,Matchweek 6,Away,W 2–1,Crystal Palace,Fulham,Y,RM,90,0,0,0,0,0,0,0,0,55.0,9.0,2,2.0,0.0,0.0,0.3,3.0,1.0,20.0,32.0,62.5,3.0,21.0,2.0,1.0,0.0,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League,1.0,0.1666666666666666,0.2976190476190475
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-30,Fri,Premier League,Matchweek 7,Away,L 0–2,Crystal Palace,Wolves,Y,RW,71,0,0,0,0,3,2,0,0,38.0,2.0,2,2.0,0.1,0.1,0.1,3.0,0.0,23.0,29.0,79.3,3.0,25.0,1.0,3.0,2.0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,0.5,0.642857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-07,Sat,Premier League,Matchweek 8,Home,W 4–1,Crystal Palace,Leeds United,Y,RM,70,0,0,0,0,1,1,0,0,42.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,73.3,2.0,27.0,0.0,3.0,1.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,1.0,0.5,0.4230769230769231
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-23,Mon,Premier League,Matchweek 9,Away,L 0–1,Crystal Palace,Burnley,Y,RM,90,0,0,0,0,3,1,0,0,69.0,1.0,0,2.0,0.1,0.1,0.3,5.0,0.0,38.0,57.0,66.7,6.0,47.0,7.0,4.0,3.0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,0.0,0.6666666666666666,0.2435897435897435
