,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-08-05,Fri,Premier League,Matchweek 1,Home,L 0–2,Crystal Palace,Arsenal,N,DM,5,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,4.0,0.0,0.0,0.0,/en/matches/e62f6e78/Crystal-Palace-Arsenal-August-5-2022-Premier-League,0.0,0.5
1,1,2022-08-08,Mon,PL2 — Div. 1,Matchweek 1,Home,W 3–2,Crystal Palace,Brighton,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/07278d07/Crystal-Palace-U21-Brighton-and-Hove-Albion-U21-August-8-2022-Premier-League-2----Division-1,1.0,0.5
2,2,2022-08-15,Mon,Premier League,Matchweek 2,Away,D 1–1,Crystal Palace,Liverpool,N,CM,12,0,0,0,0,0.0,0.0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,/en/matches/b3c6f709/Liverpool-Crystal-Palace-August-15-2022-Premier-League,0.5,0.5
3,3,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,N,"RM,CM",9,0,0,0,0,2.0,2.0,0,0,11.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,8.0,100.0,0.0,9.0,1.0,0.0,0.0,/en/matches/3f89bccf/Crystal-Palace-Aston-Villa-August-20-2022-Premier-League,1.0,0.5
4,4,2022-08-23,Tue,EFL Cup,Second round,Away,W 2–0,Crystal Palace,Oxford United,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8293dad0/Oxford-United-Crystal-Palace-August-23-2022-EFL-Cup,1.0,0.8333333333333334
5,5,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,N,"CM,FW",24,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,3.0,0.0,0.0,0.0,/en/matches/3b9bbac7/Manchester-City-Crystal-Palace-August-27-2022-Premier-League,0.0,0.8333333333333334
6,6,2022-10-01,Sat,Premier League,Matchweek 9,Home,L 1–2,Crystal Palace,Chelsea,N,CM,7,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,2.0,0.0,0.0,0.0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,0.0,0.6666666666666666
7,7,2022-10-09,Sun,Premier League,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,N,"LM,RW",6,0,0,0,0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League,1.0,0.3333333333333333
8,8,2022-10-29,Sat,Premier League,Matchweek 14,Home,W 1–0,Crystal Palace,Southampton,N,DM,16,0,0,0,0,0.0,0.0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,5.0,1.0,0.0,0.0,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League,1.0,0.3333333333333333
9,9,2022-11-09,Wed,EFL Cup,Third round,Away,D 0 (2)–0 (3),Crystal Palace,Newcastle Utd,Y,DM,120,0,0,0,0,1.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7a475622/Newcastle-United-Crystal-Palace-November-9-2022-EFL-Cup,0.5,0.6666666666666666
