,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-05,Sat,Premier League,Matchweek 11,Away,L 1–3,Leeds United,Chelsea,Y,LM,56,0,0,0,0,1.0,0.0,0,0,34.0,3.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,18.0,23.0,78.3,3.0,20.0,3.0,2.0,2.0,/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League,0.0,0.5,0.8333333333333334
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-11,Fri,Premier League,Matchweek 12,Home,L 1–2,Leeds United,West Ham,Y,LM,45,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,15.0,20.0,75.0,4.0,20.0,1.0,3.0,1.0,/en/matches/2d36ffad/Leeds-United-West-Ham-United-December-11-2020-Premier-League,0.0,0.5,0.6309523809523808
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-16,Wed,Premier League,Matchweek 13,Home,W 5–2,Leeds United,Newcastle Utd,Y,LM,90,1,1,0,0,1.0,1.0,0,0,54.0,1.0,0.0,2.0,0.1,0.1,0.2,6.0,1.0,27.0,46.0,58.7,6.0,40.0,6.0,1.0,0.0,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League,1.0,0.3333333333333333,0.5476190476190477
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-20,Sun,Premier League,Matchweek 14,Away,L 2–6,Leeds United,Manchester Utd,Y,"RM,LM",90,0,0,0,0,2.0,0.0,0,0,59.0,3.0,0.0,1.0,0.4,0.4,0.2,5.0,1.0,28.0,47.0,59.6,2.0,35.0,3.0,3.0,1.0,/en/matches/b7ab53b3/Manchester-United-Leeds-United-December-20-2020-Premier-League,0.0,0.3333333333333333,0.5714285714285714
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-27,Sun,Premier League,Matchweek 15,Home,W 1–0,Leeds United,Burnley,Y,"LW,LM",90,0,0,0,0,1.0,0.0,0,0,31.0,2.0,0.0,2.0,0.4,0.4,0.3,1.0,0.0,11.0,22.0,50.0,1.0,19.0,1.0,0.0,0.0,/en/matches/d54f6293/Leeds-United-Burnley-December-27-2020-Premier-League,1.0,0.3333333333333333,0.7435897435897435
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-29,Tue,Premier League,Matchweek 16,Away,W 5–0,Leeds United,West Brom,Y,LM,90,1,0,0,0,3.0,1.0,0,0,49.0,1.0,2.0,0.0,0.4,0.4,0.3,4.0,1.0,28.0,38.0,73.7,2.0,36.0,1.0,2.0,1.0,/en/matches/21f2b720/West-Bromwich-Albion-Leeds-United-December-29-2020-Premier-League,1.0,0.6666666666666666,0.3095238095238095
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-02,Sat,Premier League,Matchweek 17,Away,L 0–3,Leeds United,Tottenham,Y,LM,60,0,0,0,0,1.0,0.0,0,0,28.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,13.0,19.0,68.4,0.0,18.0,1.0,4.0,1.0,/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-10,Sun,FA Cup,Third round proper,Away,L 0–3,Leeds United,Crawley Town,N,,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c845be82/Crawley-Town-Leeds-United-January-10-2021-FA-Cup,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 0–1,Leeds United,Brighton,Y,"RM,LM",90,0,0,0,0,2.0,0.0,0,0,60.0,1.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,31.0,48.0,64.6,4.0,38.0,2.0,4.0,3.0,/en/matches/ade7aac2/Leeds-United-Brighton-and-Hove-Albion-January-16-2021-Premier-League,0.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 2–1,Leeds United,Newcastle Utd,Y,LM,90,1,0,0,0,2.0,1.0,1,0,46.0,0.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,19.0,34.0,55.9,2.0,27.0,2.0,1.0,0.0,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,1.0,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-31,Sun,Premier League,Matchweek 21,Away,W 3–1,Leeds United,Leicester City,Y,"LM,CM",90,1,0,0,0,2.0,2.0,0,0,35.0,3.0,0.0,2.0,0.6,0.6,0.0,2.0,0.0,12.0,23.0,52.2,2.0,24.0,0.0,4.0,3.0,/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–2,Leeds United,Everton,Y,LM,86,0,0,0,0,1.0,1.0,1,0,49.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,38.0,71.1,2.0,26.0,2.0,1.0,0.0,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-08,Mon,Premier League,Matchweek 23,Home,W 2–0,Leeds United,Crystal Palace,Y,"LM,LW",90,1,0,0,0,2.0,1.0,0,0,43.0,0.0,2.0,2.0,0.1,0.1,0.0,3.0,0.0,26.0,31.0,83.9,2.0,30.0,5.0,2.0,2.0,/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League,1.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-14,Sun,Premier League,Matchweek 24,Away,L 2–4,Leeds United,Arsenal,Y,LM,45,0,0,0,0,1.0,1.0,0,0,24.0,1.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,12.0,16.0,75.0,1.0,11.0,1.0,0.0,0.0,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,0.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-19,Fri,Premier League,Matchweek 25,Away,L 0–1,Leeds United,Wolves,Y,LM,80,0,0,0,0,0.0,0.0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,27.0,32.0,84.4,3.0,20.0,0.0,2.0,0.0,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-23,Tue,Premier League,Matchweek 18,Home,W 3–0,Leeds United,Southampton,Y,RW,45,0,0,0,0,0.0,0.0,0,0,27.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,50.0,0.0,11.0,1.0,2.0,0.0,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League,1.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-27,Sat,Premier League,Matchweek 26,Home,L 0–1,Leeds United,Aston Villa,N,RM,27,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,7.0,8.0,87.5,1.0,9.0,1.0,0.0,0.0,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-03-08,Mon,Premier League,Matchweek 27,Away,L 0–2,Leeds United,West Ham,N,LM,45,0,0,0,0,1.0,0.0,0,0,25.0,2.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,10.0,16.0,62.5,1.0,16.0,3.0,1.0,0.0,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,0.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-13,Sat,Premier League,Matchweek 28,Home,D 0–0,Leeds United,Chelsea,Y,LM,63,0,0,0,0,0.0,0.0,0,0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,47.1,2.0,12.0,0.0,0.0,0.0,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,0.5,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-03-19,Fri,Premier League,Matchweek 29,Away,W 2–1,Leeds United,Fulham,Y,LM,90,0,1,0,0,1.0,1.0,0,0,42.0,5.0,0.0,2.0,0.1,0.1,0.2,5.0,1.0,19.0,28.0,67.9,2.0,17.0,3.0,2.0,1.0,/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League,1.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-04-03,Sat,Premier League,Matchweek 30,Home,W 2–1,Leeds United,Sheffield Utd,Y,LM,90,1,0,0,0,3.0,2.0,0,0,49.0,3.0,0.0,1.0,1.1,1.1,0.1,4.0,0.0,24.0,36.0,66.7,5.0,24.0,6.0,2.0,0.0,/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League,1.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-19,Mon,Premier League,Matchweek 32,Home,D 1–1,Leeds United,Liverpool,Y,LM,90,0,1,0,0,2.0,1.0,0,0,49.0,3.0,0.0,0.0,0.5,0.5,0.3,6.0,1.0,22.0,39.0,56.4,2.0,24.0,3.0,4.0,2.0,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,0.5,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-25,Sun,Premier League,Matchweek 33,Home,D 0–0,Leeds United,Manchester Utd,Y,LM,67,0,0,0,0,0.0,0.0,0,0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,64.3,0.0,16.0,2.0,2.0,2.0,/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League,0.5,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-05-01,Sat,Premier League,Matchweek 34,Away,L 0–2,Leeds United,Brighton,Y,LM,90,0,0,0,0,2.0,1.0,0,0,58.0,0.0,0.0,1.0,0.1,0.1,0.1,5.0,0.0,32.0,49.0,65.3,5.0,32.0,1.0,4.0,3.0,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,0.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-05-08,Sat,Premier League,Matchweek 35,Home,W 3–1,Leeds United,Tottenham,Y,"LM,RM",90,0,0,0,0,3.0,1.0,0,0,63.0,3.0,0.0,2.0,0.2,0.2,0.3,7.0,1.0,35.0,49.0,71.4,7.0,38.0,8.0,5.0,2.0,/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,1.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-15,Sat,Premier League,Matchweek 36,Away,W 4–0,Leeds United,Burnley,Y,LW,90,1,2,0,0,1.0,1.0,0,0,44.0,1.0,0.0,0.0,0.1,0.1,0.9,5.0,2.0,23.0,38.0,60.5,5.0,26.0,7.0,2.0,1.0,/en/matches/18d42916/Burnley-Leeds-United-May-15-2021-Premier-League,1.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-18,Tue,Premier League,Matchweek 37,Away,W 2–0,Leeds United,Southampton,Y,LW,90,0,0,0,0,0.0,0.0,0,0,45.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,30.0,46.7,2.0,28.0,2.0,3.0,1.0,/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League,1.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 3–1,Leeds United,West Brom,Y,"AM,LM",90,0,0,0,0,0.0,0.0,0,0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,27.0,77.8,3.0,19.0,3.0,2.0,2.0,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League,1.0,1.0,0.5
