,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-24,Sun,Premier League,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,RM,62,1,1,0,0,2.0,1.0,0,0,43.0,1.0,4.0,3.0,0.5,0.5,0.9,6.0,2.0,25.0,31.0,80.6,3.0,19.0,2.0,0.0,0.0,/en/matches/b886bec4/North-West-Derby-Manchester-United-Liverpool-October-24-2021-Premier-League,1.0,0.6666666666666666,0.5714285714285714
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-30,Sat,Premier League,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,RM,18,0,0,0,0,0.0,0.0,0,0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,18.0,94.4,1.0,4.0,0.0,1.0,1.0,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League,0.5,1.0,0.4166666666666666
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-07,Tue,Champions Lg,Group stage,Away,W 2–1,eng Liverpool,it Milan,N,LM,27,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,8.0,11.0,72.7,0.0,7.0,1.0,1.0,0.0,/en/matches/dd8d2903/Milan-Liverpool-December-7-2021-Champions-League,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-16,Thu,Premier League,Matchweek 17,Home,W 3–1,Liverpool,Newcastle Utd,N,RM,17,0,0,0,0,3.0,1.0,0,0,23.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,11.0,15.0,73.3,1.0,16.0,1.0,0.0,0.0,/en/matches/5aec4772/Liverpool-Newcastle-United-December-16-2021-Premier-League,1.0,0.8333333333333334,0.4166666666666667
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-12-19,Sun,Premier League,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y,"RM,CM",90,0,0,0,0,3.0,1.0,1,0,71.0,7.0,3.0,3.0,0.1,0.1,0.0,4.0,0.0,40.0,50.0,80.0,6.0,38.0,4.0,3.0,2.0,/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League,0.5,0.8333333333333334,0.7142857142857143
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-12-22,Wed,EFL Cup,Quarter-finals,Home,D 3 (5)–3 (4),Liverpool,Leicester City,N,,32,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup,0.5,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-12-28,Tue,Premier League,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,N,"DM,LM",36,0,0,0,0,1.0,0.0,0,0,46.0,3.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,37.0,41.0,90.2,8.0,32.0,4.0,0.0,0.0,/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League,0.0,0.6666666666666666,0.4047619047619047
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-01-02,Sun,Premier League,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,N,LM,22,0,0,0,0,0.0,0.0,0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,2.0,7.0,0.0,1.0,1.0,/en/matches/3480cc09/Chelsea-Liverpool-January-2-2022-Premier-League,0.5,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-01-06,Thu,Friendlies (M),Friendlies (M),Neutral,W 2–0,gn Guinea,rw Rwanda,Y*,AM,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5f8a354d/Rwanda-Guinea-January-6-2022-Friendlies-M,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-01-10,Mon,Africa Cup of Nations,Group stage,Neutral,W 1–0,gn Guinea,mw Malawi,Y*,AM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b1a2b79a/Guinea-Malawi-January-10-2022-Africa-Cup-of-Nations,1.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-01-14,Fri,Africa Cup of Nations,Group stage,Neutral,D 0–0,gn Guinea,sn Senegal,Y*,AM,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4708bdb7/Senegal-Guinea-January-14-2022-Africa-Cup-of-Nations,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-18,Tue,Africa Cup of Nations,Group stage,Neutral,L 1–2,gn Guinea,zw Zimbabwe,Y*,AM,90,1,0,0,0,3.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f45a53fe/Zimbabwe-Guinea-January-18-2022-Africa-Cup-of-Nations,0.0,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-02-06,Sun,FA Cup,Fourth round proper,Home,W 3–1,Liverpool,Cardiff City,Y,CM,57,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/53dbcb87/Liverpool-Cardiff-City-February-6-2022-FA-Cup,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-13,Sun,Premier League,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,LM,89,0,0,0,0,1.0,1.0,0,0,84.0,5.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,64.0,72.0,88.9,7.0,57.0,3.0,1.0,1.0,/en/matches/ee0b72dd/Burnley-Liverpool-February-13-2022-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-16,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Liverpool,it Inter,N,RM,32,0,0,0,0,0.0,0.0,0,0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,92.9,2.0,9.0,0.0,1.0,1.0,/en/matches/8b1f6c45/Internazionale-Liverpool-February-16-2022-Champions-League,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-02-19,Sat,Premier League,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,Y,LM,61,0,0,0,0,1.0,0.0,0,0,62.0,3.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,45.0,58.0,77.6,12.0,36.0,2.0,1.0,1.0,/en/matches/700c9eaf/Liverpool-Norwich-City-February-19-2022-Premier-League,1.0,1.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-02-27,Sun,EFL Cup,Final,Away,D 0 (11)–0 (10),Liverpool,Chelsea,Y,CM,79,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/d3c5d3d5/Chelsea-Liverpool-February-27-2022-EFL-Cup,0.5,1.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-03-05,Sat,Premier League,Matchweek 28,Home,W 1–0,Liverpool,West Ham,Y,LM,89,0,0,0,0,1.0,0.0,0,0,72.0,1.0,0.0,2.0,0.0,0.0,0.1,4.0,0.0,61.0,65.0,93.8,4.0,53.0,2.0,1.0,0.0,/en/matches/bc1944c3/Liverpool-West-Ham-United-March-5-2022-Premier-League,1.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-03-08,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Liverpool,it Inter,N,LM,26,0,0,0,0,1.0,0.0,0,0,32.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,26.0,28.0,92.9,4.0,21.0,2.0,1.0,0.0,/en/matches/6a45bedf/Liverpool-Internazionale-March-8-2022-Champions-League,0.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-03-12,Sat,Premier League,Matchweek 29,Away,W 2–0,Liverpool,Brighton,Y,LM,64,0,0,0,0,1.0,0.0,0,0,37.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,24.0,28.0,85.7,1.0,19.0,0.0,1.0,0.0,/en/matches/4d3331bb/Brighton-and-Hove-Albion-Liverpool-March-12-2022-Premier-League,1.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-03-20,Sun,FA Cup,Quarter-finals,Away,W 1–0,Liverpool,Nott'ham Forest,Y,CM,63,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1f41527b/Nottingham-Forest-Liverpool-March-20-2022-FA-Cup,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-04-05,Tue,Champions Lg,Quarter-finals,Away,W 3–1,eng Liverpool,pt Benfica,Y,"RM,LM",88,0,1,0,0,4.0,1.0,0,0,99.0,5.0,1.0,1.0,0.6,0.6,0.2,5.0,1.0,72.0,79.0,91.1,10.0,53.0,5.0,4.0,3.0,/en/matches/85c3c6a1/Benfica-Liverpool-April-5-2022-Champions-League,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-04-10,Sun,Premier League,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,N,RM,13,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,1.0,0.0,1.0,1.0,/en/matches/37e2fe92/Manchester-City-Liverpool-April-10-2022-Premier-League,0.5,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-04-13,Wed,Champions Lg,Quarter-finals,Home,D 3–3,eng Liverpool,pt Benfica,Y,RM,90,0,0,0,0,4.0,0.0,0,0,76.0,2.0,0.0,4.0,0.2,0.2,0.0,2.0,1.0,55.0,65.0,84.6,6.0,49.0,4.0,1.0,1.0,/en/matches/f6dd5d9d/Liverpool-Benfica-April-13-2022-Champions-League,0.5,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-04-16,Sat,FA Cup,Semi-finals,Away,W 3–2,Liverpool,Manchester City,Y,CM,72,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7424dd28/Manchester-City-Liverpool-April-16-2022-FA-Cup,1.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-04-19,Tue,Premier League,Matchweek 30,Home,W 4–0,Liverpool,Manchester Utd,N,LM,11,0,0,0,0,0.0,0.0,1,0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,0.0,11.0,2.0,1.0,1.0,/en/matches/09f1bef7/North-West-Derby-Liverpool-Manchester-United-April-19-2022-Premier-League,1.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-04-24,Sun,Premier League,Matchweek 34,Home,W 2–0,Liverpool,Everton,Y,RM,59,0,0,0,0,1.0,0.0,0,0,55.0,1.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,38.0,45.0,84.4,3.0,29.0,0.0,1.0,0.0,/en/matches/69235d39/Merseyside-Derby-Liverpool-Everton-April-24-2022-Premier-League,1.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-27,Wed,Champions Lg,Semi-finals,Home,W 2–0,eng Liverpool,es Villarreal,N,RM,19,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,100.0,1.0,8.0,1.0,0.0,0.0,/en/matches/b2776c0c/Liverpool-Villarreal-April-27-2022-Champions-League,1.0,1.0,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-30,Sat,Premier League,Matchweek 35,Away,W 1–0,Liverpool,Newcastle Utd,Y,RM,90,1,0,0,0,3.0,1.0,0,0,63.0,3.0,1.0,4.0,0.8,0.8,0.2,7.0,1.0,33.0,43.0,76.7,6.0,26.0,3.0,1.0,0.0,/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League,1.0,1.0,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-05-03,Tue,Champions Lg,Semi-finals,Away,W 3–2,eng Liverpool,es Villarreal,Y,RM,78,0,1,0,0,1.0,0.0,0,0,50.0,3.0,1.0,2.0,0.0,0.0,0.9,1.0,0.0,26.0,35.0,74.3,4.0,20.0,3.0,3.0,0.0,/en/matches/884c627f/Villarreal-Liverpool-May-3-2022-Champions-League,1.0,1.0,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-05-07,Sat,Premier League,Matchweek 36,Home,D 1–1,Liverpool,Tottenham,N,CM,3,0,0,0,0,0.0,0.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/9a93e9b2/Liverpool-Tottenham-Hotspur-May-7-2022-Premier-League,0.5,1.0,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-05-10,Tue,Premier League,Matchweek 33,Away,W 2–1,Liverpool,Aston Villa,Y,RM,90,0,0,0,0,2.0,0.0,0,0,60.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,78.3,5.0,32.0,5.0,8.0,6.0,/en/matches/1016efad/Aston-Villa-Liverpool-May-10-2022-Premier-League,1.0,0.8333333333333334,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-05-14,Sat,FA Cup,Final,Away,D 0 (6)–0 (5),Liverpool,Chelsea,Y,CM,73,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/42e0c267/Chelsea-Liverpool-May-14-2022-FA-Cup,0.5,0.8333333333333334,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-05-17,Tue,Premier League,Matchweek 37,Away,W 2–1,Liverpool,Southampton,N,RM,8,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/733409b2/Southampton-Liverpool-May-17-2022-Premier-League,1.0,0.6666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-05-22,Sun,Premier League,Matchweek 38,Home,W 3–1,Liverpool,Wolves,Y,RM,69,0,0,0,0,1.0,0.0,0,0,52.0,1.0,1.0,2.0,0.2,0.2,0.1,2.0,0.0,34.0,42.0,81.0,2.0,26.0,2.0,1.0,0.0,/en/matches/8b0f3e28/Liverpool-Wolverhampton-Wanderers-May-22-2022-Premier-League,1.0,0.8333333333333334,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-05-28,Sat,Champions Lg,Final,Neutral,L 0–1,eng Liverpool,es Real Madrid,N,DM,14,0,0,0,0,1.0,0.0,0,0,20.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,15.0,17.0,88.2,4.0,12.0,0.0,0.0,0.0,/en/matches/e81453d3/Liverpool-Real-Madrid-May-28-2022-Champions-League,0.0,0.8333333333333334,0.5
