,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-13,Sun,Premier League,Matchweek 1,Away,W 3–0,Leicester City,West Brom,Y,CB,90,0,0,0,0,0.0,0.0,0,0,103.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,94.0,88.3,2.0,77.0,0.0,0.0,0.0,/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-20,Sun,Premier League,Matchweek 2,Home,W 4–2,Leicester City,Burnley,Y,CB,90,0,0,0,0,0.0,0.0,0,0,73.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,62.0,79.0,1.0,26.0,0.0,0.0,0.0,/en/matches/465b25a8/Leicester-City-Burnley-September-20-2020-Premier-League,1.0,0.5,0.4871794871794871
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-12-03,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,ua Zorya Luhansk,Y,CM,55,0,0,0,0,0.0,0.0,0,0,31.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,24.0,27.0,88.9,0.0,13.0,0.0,0.0,0.0,/en/matches/819adac5/Zorya-Luhansk-Leicester-City-December-3-2020-Europa-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-12-06,Sun,Premier League,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,N,CM,22,0,0,0,0,0.0,0.0,0,0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,88.2,2.0,11.0,0.0,1.0,1.0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League,1.0,0.6666666666666666,0.0595238095238095
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-12-10,Thu,Europa Lg,Group stage,Home,W 2–0,eng Leicester City,gr AEK Athens,Y,CM,62,0,0,0,0,1.0,0.0,0,0,60.0,1.0,4.0,0.0,0.1,0.1,0.1,1.0,0.0,49.0,52.0,94.2,3.0,47.0,0.0,0.0,0.0,/en/matches/1ba15715/Leicester-City-AEK-Athens-December-10-2020-Europa-League,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-12-13,Sun,Premier League,Matchweek 12,Home,W 3–0,Leicester City,Brighton,Y,CM,79,0,0,0,0,2.0,0.0,0,0,59.0,2.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,47.0,50.0,94.0,5.0,26.0,0.0,0.0,0.0,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League,1.0,0.6666666666666666,0.4761904761904762
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-12-16,Wed,Premier League,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,99.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,86.0,90.7,1.0,52.0,1.0,0.0,0.0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League,0.0,1.0,0.5476190476190476
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-12-20,Sun,Premier League,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,Y,DM,90,0,0,0,0,0.0,0.0,1,0,70.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,47.0,50.0,94.0,3.0,21.0,0.0,2.0,0.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,1.0,0.6666666666666666,0.5833333333333334
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-26,Sat,Premier League,Matchweek 15,Home,D 2–2,Leicester City,Manchester Utd,Y,DM,90,0,0,0,0,0.0,0.0,1,0,55.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,43.0,83.7,1.0,21.0,0.0,0.0,0.0,/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League,0.5,0.6666666666666666,0.8214285714285715
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-01-03,Sun,Premier League,Matchweek 17,Away,W 2–1,Leicester City,Newcastle Utd,Y,"DM,CM",90,0,0,0,0,0.0,0.0,0,0,81.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,54.0,61.0,88.5,1.0,45.0,0.0,2.0,1.0,/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League,1.0,0.5,0.5
