,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-23,Wed,EFL Cup,Third round,Home,L 0–2,Leicester City,Arsenal,Y,FW,90,0,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6d62a0f4/Leicester-City-Arsenal-September-23-2020-EFL-Cup,0.0,0.5
1,1,2020-09-27,Sun,Premier League,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,N,FW,6,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League,1.0,0.5
2,2,2020-10-04,Sun,Premier League,Matchweek 4,Home,L 0–3,Leicester City,West Ham,N,AM,27,0,0,0,0,1.0,0.0,0,0,18.0,0.0,0.0,0.0,0.1,0.1,0.4,1.0,0.0,13.0,16.0,81.3,3.0,9.0,1.0,0.0,0.0,/en/matches/a29866ec/Leicester-City-West-Ham-United-October-4-2020-Premier-League,0.0,0.5
3,3,2020-10-09,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,ng Nigeria,dz Algeria,N,,24,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3c9727ec/Nigeria-Algeria-October-9-2020-Friendlies-M,0.0,0.3333333333333333
4,4,2020-10-13,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ng Nigeria,tn Tunisia,Y,FW,90,1,0,0,1,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/0b665489/Nigeria-Tunisia-October-13-2020-Friendlies-M,0.5,0.3333333333333333
5,5,2020-10-18,Sun,Premier League,Matchweek 5,Home,L 0–1,Leicester City,Aston Villa,Y,FW,70,0,0,0,0,1.0,1.0,0,0,19.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,12.0,13.0,92.3,1.0,12.0,1.0,3.0,2.0,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League,0.0,0.16666666666666666
6,6,2020-10-22,Thu,Europa Lg,Group stage,Home,W 3–0,eng Leicester City,ua Zorya Luhansk,Y,FW,70,1,2,0,0,2.0,1.0,0,0,43.0,0.0,0.0,0.0,0.4,0.4,1.5,6.0,2.0,27.0,33.0,81.8,4.0,26.0,2.0,3.0,2.0,/en/matches/85eb7f2a/Leicester-City-Zorya-Luhansk-October-22-2020-Europa-League,1.0,0.16666666666666666
7,7,2020-10-29,Thu,Europa Lg,Group stage,Away,W 2–1,eng Leicester City,gr AEK Athens,N,FW,21,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/ec5211d9/AEK-Athens-Leicester-City-October-29-2020-Europa-League,1.0,0.5
8,8,2020-11-05,Thu,Europa Lg,Group stage,Home,W 4–0,eng Leicester City,pt Braga,Y,FW,71,2,1,0,0,4.0,3.0,1,0,20.0,1.0,0.0,2.0,1.4,1.4,0.7,5.0,2.0,10.0,10.0,100.0,1.0,17.0,3.0,3.0,3.0,/en/matches/b8b6d30f/Leicester-City-Braga-November-5-2020-Europa-League,1.0,0.6666666666666666
9,9,2020-11-13,Fri,Africa Cup of Nations qualification,Group stage,Home,D 4–4,ng Nigeria,sl Sierra Leone,N,,29,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d51c498d/Nigeria-Sierra-Leone-November-13-2020-Africa-Cup-of-Nations-qualification,0.5,1.0
10,10,2020-11-17,Tue,Africa Cup of Nations qualification,Group stage,Away,D 0–0,ng Nigeria,sl Sierra Leone,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a6771a68/Sierra-Leone-Nigeria-November-17-2020-Africa-Cup-of-Nations-qualification,0.5,0.8333333333333334
11,11,2020-11-26,Thu,Europa Lg,Group stage,Away,D 3–3,eng Leicester City,pt Braga,Y,FW,68,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,0.0,8.0,0.0,0.0,0.0,/en/matches/d415d953/Braga-Leicester-City-November-26-2020-Europa-League,0.5,0.6666666666666666
12,12,2020-11-30,Mon,Premier League,Matchweek 10,Home,L 1–2,Leicester City,Fulham,N,FW,21,0,0,0,0,2.0,0.0,0,0,10.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,4.0,4.0,100.0,1.0,5.0,0.0,0.0,0.0,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League,0.0,0.5
13,13,2020-12-03,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,ua Zorya Luhansk,Y,FW,90,0,0,0,0,2.0,1.0,1,0,39.0,1.0,0.0,2.0,0.1,0.1,0.1,6.0,0.0,20.0,26.0,76.9,2.0,19.0,0.0,2.0,2.0,/en/matches/819adac5/Zorya-Luhansk-Leicester-City-December-3-2020-Europa-League,0.0,0.3333333333333333
14,14,2020-12-06,Sun,Premier League,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,N,AM,22,0,0,0,0,1.0,0.0,0,0,16.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,9.0,10.0,90.0,0.0,12.0,0.0,1.0,1.0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League,1.0,0.16666666666666666
15,15,2020-12-10,Thu,Europa Lg,Group stage,Home,W 2–0,eng Leicester City,gr AEK Athens,Y,FW,66,0,0,0,0,1.0,0.0,0,0,25.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,17.0,22.0,77.3,2.0,16.0,0.0,1.0,1.0,/en/matches/1ba15715/Leicester-City-AEK-Athens-December-10-2020-Europa-League,1.0,0.3333333333333333
16,16,2020-12-16,Wed,Premier League,Matchweek 13,Home,L 0–2,Leicester City,Everton,N,AM,18,0,0,0,0,1.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,5.0,6.0,83.3,1.0,7.0,2.0,1.0,1.0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League,0.0,0.6666666666666666
17,17,2020-12-20,Sun,Premier League,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,N,FW,3,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,6.0,1.0,0.0,0.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,1.0,0.6666666666666666
18,18,2020-12-28,Mon,Premier League,Matchweek 16,Away,D 1–1,Leicester City,Crystal Palace,Y,FW,71,0,0,0,1,2.0,0.0,0,0,19.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,7.0,11.0,63.6,0.0,10.0,1.0,2.0,2.0,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League,0.5,0.6666666666666666
19,19,2021-01-09,Sat,FA Cup,Third round proper,Away,W 4–0,Leicester City,Stoke City,N,,9,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/096155a1/Stoke-City-Leicester-City-January-9-2021-FA-Cup,1.0,0.5
