,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-12-19,Sun,Premier League,Matchweek 18,Home,D 0–0,Wolves,Chelsea,Y,FW,88,0,0,0,0,0.0,0.0,0,0,41.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,28.0,78.6,1.0,21.0,0.0,3.0,1.0,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League,0.5,0.1666666666666666,0.6153846153846154
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-01-03,Mon,Premier League,Matchweek 21,Away,W 1–0,Wolves,Manchester Utd,Y,FW,80,0,0,0,0,2.0,0.0,0,0,34.0,1.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,17.0,23.0,73.9,6.0,14.0,0.0,3.0,1.0,/en/matches/8e966b52/Manchester-United-Wolverhampton-Wanderers-January-3-2022-Premier-League,1.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-09,Sun,FA Cup,Third round proper,Home,W 3–0,Wolves,Sheffield Utd,N,,23,0,1,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/79dd0b5b/Wolverhampton-Wanderers-Sheffield-United-January-9-2022-FA-Cup,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-01-15,Sat,Premier League,Matchweek 22,Home,W 3–1,Wolves,Southampton,Y,FW,79,1,0,1,1,1.0,0.0,1,0,34.0,0.0,2.0,1.0,0.8,0.1,0.0,1.0,1.0,16.0,22.0,72.7,4.0,16.0,0.0,2.0,1.0,/en/matches/dd7b8b8b/Wolverhampton-Wanderers-Southampton-January-15-2022-Premier-League,1.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-02,Wed,WCQ,Third round,Home,W 1–0,mx Mexico,pa Panama,Y,FW,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/70cf7955/Mexico-Panama-February-2-2022-WCQ----CONCACAF-M,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-05,Sat,FA Cup,Fourth round proper,Home,L 0–1,Wolves,Norwich City,N,,27,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7b2400a8/Wolverhampton-Wanderers-Norwich-City-February-5-2022-FA-Cup,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-02-10,Thu,Premier League,Matchweek 24,Home,L 0–1,Wolves,Arsenal,Y,FW,90,0,0,0,0,3.0,2.0,0,0,39.0,0.0,0.0,1.0,0.1,0.1,0.2,3.0,0.0,17.0,22.0,77.3,1.0,24.0,1.0,5.0,0.0,/en/matches/bf5f0f9e/Wolverhampton-Wanderers-Arsenal-February-10-2022-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-02-13,Sun,Premier League,Matchweek 25,Away,W 2–0,Wolves,Tottenham,Y,FW,85,1,0,0,0,3.0,3.0,0,0,37.0,2.0,0.0,1.0,0.4,0.4,0.0,1.0,0.0,15.0,25.0,60.0,1.0,16.0,1.0,1.0,0.0,/en/matches/fe93b491/Tottenham-Hotspur-Wolverhampton-Wanderers-February-13-2022-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-02-20,Sun,Premier League,Matchweek 26,Home,W 2–1,Wolves,Leicester City,Y,FW,90,0,1,0,0,1.0,0.0,0,0,34.0,2.0,1.0,2.0,0.0,0.0,0.1,3.0,1.0,12.0,17.0,70.6,1.0,13.0,0.0,3.0,0.0,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-02-24,Thu,Premier League,Matchweek 20,Away,L 1–2,Wolves,Arsenal,Y,FW,90,0,0,0,0,2.0,0.0,1,0,33.0,2.0,1.0,2.0,0.3,0.3,0.0,0.0,0.0,10.0,16.0,62.5,1.0,16.0,1.0,1.0,0.0,/en/matches/3c516ed6/Arsenal-Wolverhampton-Wanderers-February-24-2022-Premier-League,0.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-02-27,Sun,Premier League,Matchweek 27,Away,L 0–1,Wolves,West Ham,N,AM,10,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,1.0,7.0,0.0,2.0,1.0,/en/matches/b1dcaf8d/West-Ham-United-Wolverhampton-Wanderers-February-27-2022-Premier-League,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-03-05,Sat,Premier League,Matchweek 28,Home,L 0–2,Wolves,Crystal Palace,N,FW,28,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,2.0,7.0,0.0,0.0,0.0,/en/matches/9ccef73f/Wolverhampton-Wanderers-Crystal-Palace-March-5-2022-Premier-League,0.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-03-10,Thu,Premier League,Matchweek 19,Home,W 4–0,Wolves,Watford,Y,FW,70,1,0,0,0,1.0,1.0,0,0,27.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,1.0,14.0,21.0,66.7,0.0,16.0,2.0,2.0,2.0,/en/matches/d0ee0e9a/Wolverhampton-Wanderers-Watford-March-10-2022-Premier-League,1.0,0.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-03-13,Sun,Premier League,Matchweek 29,Away,W 1–0,Wolves,Everton,Y,FW,87,0,0,0,0,4.0,0.0,0,0,37.0,1.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,23.0,28.0,82.1,3.0,31.0,2.0,1.0,0.0,/en/matches/9e5d1f93/Everton-Wolverhampton-Wanderers-March-13-2022-Premier-League,1.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-03-18,Fri,Premier League,Matchweek 30,Home,L 2–3,Wolves,Leeds United,Y,FW,52,0,0,0,0,2.0,0.0,2,1,23.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,10.0,13.0,76.9,0.0,16.0,0.0,2.0,0.0,/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,0.0,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-03-24,Thu,WCQ,Third round,Home,D 0–0,mx Mexico,us United States,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/07494c1b/Mexico-United-States-March-24-2022-WCQ----CONCACAF-M,0.5,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-03-27,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,hn Honduras,Y,FW,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cad049bf/Honduras-Mexico-March-27-2022-WCQ----CONCACAF-M,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-03-30,Wed,WCQ,Third round,Home,W 2–0,mx Mexico,sv El Salvador,Y,FW,63,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/43162214/Mexico-El-Salvador-March-30-2022-WCQ----CONCACAF-M,1.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-24,Sun,Premier League,Matchweek 34,Away,L 0–1,Wolves,Burnley,Y,"AM,FW",90,0,0,0,0,1.0,1.0,0,0,46.0,3.0,0.0,1.0,0.2,0.2,0.2,2.0,0.0,25.0,35.0,71.4,5.0,30.0,4.0,2.0,1.0,/en/matches/99d0fee1/Burnley-Wolverhampton-Wanderers-April-24-2022-Premier-League,0.0,0.8333333333333334,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-30,Sat,Premier League,Matchweek 35,Home,L 0–3,Wolves,Brighton,N,FW,45,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,17.0,58.8,1.0,12.0,2.0,1.0,0.0,/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League,0.0,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-05-07,Sat,Premier League,Matchweek 36,Away,D 2–2,Wolves,Chelsea,Y,FW,90,0,0,0,0,2.0,0.0,0,0,29.0,0.0,1.0,2.0,0.3,0.3,0.0,2.0,0.0,10.0,17.0,58.8,1.0,15.0,1.0,1.0,0.0,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League,0.5,0.3333333333333333,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-05-11,Wed,Premier League,Matchweek 33,Home,L 1–5,Wolves,Manchester City,Y,FW,71,0,0,0,0,1.0,1.0,0,0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,11.0,13.0,84.6,4.0,16.0,1.0,5.0,2.0,/en/matches/a93c0c92/Wolverhampton-Wanderers-Manchester-City-May-11-2022-Premier-League,0.0,0.1666666666666666,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-05-15,Sun,Premier League,Matchweek 37,Home,D 1–1,Wolves,Norwich City,Y,"AM,FW",90,0,0,0,0,1.0,0.0,0,0,31.0,0.0,0.0,1.0,0.0,0.0,0.1,5.0,0.0,21.0,24.0,87.5,0.0,19.0,1.0,1.0,1.0,/en/matches/7f0d5ca8/Wolverhampton-Wanderers-Norwich-City-May-15-2022-Premier-League,0.5,0.1666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 1–3,Wolves,Liverpool,Y,FW,90,0,1,0,0,0.0,0.0,0,0,33.0,2.0,0.0,1.0,0.0,0.0,0.6,2.0,1.0,19.0,24.0,79.2,1.0,12.0,2.0,1.0,1.0,/en/matches/8b0f3e28/Liverpool-Wolverhampton-Wanderers-May-22-2022-Premier-League,0.0,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-06-02,Thu,Friendlies (M),Friendlies (M),Neutral,L 0–3,mx Mexico,uy Uruguay,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/471f58e1/Mexico-Uruguay-June-2-2022-Friendlies-M,0.0,0.1666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-06-05,Sun,Friendlies (M),Friendlies (M),Neutral,D 0–0,mx Mexico,ec Ecuador,Y,FW,88,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8dd4f5d5/Mexico-Ecuador-June-5-2022-Friendlies-M,0.5,0.1666666666666666,0.5
