,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-07-02,Sat,Primera Div,Matchweek 6,Home,L 0–1,Vélez Sarsfield,Tucumán,N,"CM,RM",34,0,0,0,0,0,0,0,0,40.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,33.0,39.0,84.6,5.0,30.0,0.0,0.0,0.0,/en/matches/8fe978f4/Velez-Sarsfield-Tucuman-July-2-2022-Primera-Division,0.0,0.5,0.5
1,1,1,1,2022-07-06,Wed,Libertadores,Round of 16,Away,D 0–0,ar Vélez Sarsfield,ar River Plate,Y,CM,90,0,0,0,0,1,0,0,0,37.0,5.0,3,0.0,0.0,0.0,0.0,1.0,0.0,20.0,22.0,90.9,1.0,7.0,0.0,1.0,0.0,/en/matches/ddef36d1/River-Plate-Velez-Sarsfield-July-6-2022-Copa-Libertadores,0.5,0.5,0.5
2,2,2,2,2022-07-11,Mon,Primera Div,Matchweek 7,Away,L 1–2,Vélez Sarsfield,Colón,Y,CM,71,0,0,0,0,1,0,0,0,37.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,87.9,6.0,17.0,2.0,1.0,1.0,/en/matches/8e967603/Colon-Velez-Sarsfield-July-11-2022-Primera-Division,0.0,0.5,0.5
3,3,3,3,2022-07-17,Sun,Primera Div,Matchweek 8,Home,D 2–2,Vélez Sarsfield,River Plate,Y,CM,67,0,0,0,0,0,0,1,0,41.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,32.0,37.0,86.5,1.0,19.0,1.0,0.0,0.0,/en/matches/40348afe/Velez-Sarsfield-River-Plate-July-17-2022-Primera-Division,0.5,0.1666666666666666,0.5
4,4,4,4,2022-07-20,Wed,Primera Div,Matchweek 9,Away,D 2–2,Vélez Sarsfield,Lanús,Y,CM,66,1,0,0,0,1,1,1,0,68.0,1.0,4,1.0,0.4,0.4,0.0,5.0,1.0,51.0,56.0,91.1,6.0,33.0,1.0,3.0,1.0,/en/matches/815f74e5/Lanus-Velez-Sarsfield-July-20-2022-Primera-Division,0.5,0.3333333333333333,0.5
5,5,5,5,2022-07-29,Fri,Primera Div,Matchweek 11,Away,D 1–1,Vélez Sarsfield,Godoy Cruz,Y,DM,77,0,0,0,0,0,0,1,0,59.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.0,76.9,1.0,45.0,0.0,1.0,1.0,/en/matches/3e3b537d/Godoy-Cruz-Velez-Sarsfield-July-29-2022-Primera-Division,0.5,0.3333333333333333,0.5
6,6,6,6,2022-08-03,Wed,Libertadores,Quarter-finals,Home,W 3–2,ar Vélez Sarsfield,ar Talleres,Y,DM,90,0,1,0,0,0,0,0,0,43.0,7.0,0,3.0,0.0,0.0,0.1,1.0,1.0,20.0,26.0,76.9,3.0,13.0,0.0,1.0,1.0,/en/matches/e5cedc0d/Velez-Sarsfield-Talleres-August-3-2022-Copa-Libertadores,1.0,0.5,0.5
7,7,7,7,2022-08-10,Wed,Libertadores,Quarter-finals,Away,W 1–0,ar Vélez Sarsfield,ar Talleres,Y,DM,90,0,0,0,0,0,0,0,0,34.0,4.0,0,3.0,0.0,0.0,0.0,1.0,1.0,17.0,22.0,77.3,2.0,11.0,1.0,3.0,1.0,/en/matches/05efbab7/Talleres-Velez-Sarsfield-August-10-2022-Copa-Libertadores,1.0,0.6666666666666666,0.5
8,8,8,8,2022-08-14,Sun,Primera Div,Matchweek 13,Home,D 1–1,Vélez Sarsfield,Gimnasia ELP,Y,"LM,DM,CM",90,0,0,0,0,2,1,1,0,72.0,1.0,0,0.0,0.2,0.2,0.0,2.0,1.0,55.0,64.0,85.9,6.0,32.0,1.0,1.0,1.0,/en/matches/d8a75076/Velez-Sarsfield-Gimnasia-ELP-August-14-2022-Primera-Division,0.5,0.8333333333333334,0.5
9,9,9,9,2022-08-22,Mon,Primera Div,Matchweek 15,Home,D 1–1,Vélez Sarsfield,Sarmiento,Y,DM,90,1,0,0,0,5,1,1,0,88.0,0.0,1,0.0,0.2,0.2,0.0,7.0,0.0,73.0,77.0,94.8,13.0,56.0,2.0,2.0,1.0,/en/matches/6ea59824/Velez-Sarsfield-Sarmiento-August-22-2022-Primera-Division,0.5,0.8333333333333334,0.5
10,10,10,10,2022-10-17,Mon,Primera Div,Matchweek 26,Home,W 4–0,Vélez Sarsfield,Estudiantes,N,RW,9,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,100.0,0.0,2.0,0.0,2.0,2.0,/en/matches/0aa51d46/Velez-Sarsfield-Estudiantes-October-17-2022-Primera-Division,1.0,0.6666666666666666,0.5
11,11,11,11,2022-10-22,Sat,Primera Div,Matchweek 27,Away,L 0–2,Vélez Sarsfield,Argentinos Jun,N,CM,32,0,0,0,0,0,0,0,0,34.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,3.0,21.0,1.0,1.0,1.0,/en/matches/f05a8247/Argentinos-Jun-Velez-Sarsfield-October-22-2022-Primera-Division,0.0,0.6666666666666666,0.5
12,12,12,12,2022-10-25,Tue,Primera Div,Matchweek 19,Home,W 3–1,Vélez Sarsfield,CC Córdoba,Y,CM,70,0,0,0,0,0,0,0,0,75.0,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,54.0,59.0,91.5,5.0,46.0,0.0,0.0,0.0,/en/matches/7c77a9a9/Velez-Sarsfield-CC-Cordoba-October-25-2022-Primera-Division,1.0,0.5,0.5
13,13,13,13,2023-02-25,Sat,Premier League,Matchweek 25,Away,W 4–1,Manchester City,Bournemouth,N,CM,19,0,0,0,0,0,0,0,0,22.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,21.0,85.7,2.0,8.0,0.0,0.0,0.0,/en/matches/e731c1dd/Bournemouth-Manchester-City-February-25-2023-Premier-League,1.0,0.6666666666666666,0.5
14,14,14,14,2023-02-28,Tue,FA Cup,Fifth round proper,Away,W 3–0,Manchester City,Bristol City,N,,3,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d61f60fd/Bristol-City-Manchester-City-February-28-2023-FA-Cup,1.0,0.6666666666666666,0.5
