,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 2–3,Aston Villa,Watford,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,95.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,79.0,87.0,90.8,6.0,70.0,2.0,2.0,2.0,/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,W 2–0,Aston Villa,Newcastle Utd,Y*,CB,90,0,1,0,0,1.0,0.0,0,0,51.0,1.0,1.0,2.0,0.2,0.2,0.1,2.0,2.0,33.0,41.0,80.5,4.0,28.0,0.0,0.0,0.0,/en/matches/662d4074/Aston-Villa-Newcastle-United-August-21-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-05,Sun,WCQ,First round,Home,W 4–0,eng England,ad Andorra,Y,CB,90,0,0,0,0,1.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/cebf498c/England-Andorra-September-5-2021-WCQ----UEFA-M,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–3,Aston Villa,Chelsea,Y*,CB,90,0,0,0,0,2.0,1.0,1,0,53.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,32.0,46.0,69.6,1.0,29.0,0.0,0.0,0.0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League,0.0,0.6666666666666666,0.738095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,W 3–0,Aston Villa,Everton,Y*,CB,90,0,0,0,0,2.0,1.0,0,0,73.0,0.0,2.0,3.0,0.2,0.2,0.1,1.0,0.0,47.0,63.0,74.6,9.0,44.0,0.0,1.0,1.0,/en/matches/57323feb/Aston-Villa-Everton-September-18-2021-Premier-League,1.0,0.6666666666666666,0.7444444444444446
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Away,W 1–0,Aston Villa,Manchester Utd,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,45.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,74.2,4.0,13.0,1.0,0.0,0.0,/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League,1.0,0.6666666666666666,0.5714285714285715
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-03,Sun,Premier League,Matchweek 7,Away,L 1–2,Aston Villa,Tottenham,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,61.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,36.0,53.0,67.9,3.0,23.0,0.0,0.0,0.0,/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League,0.0,0.6666666666666666,0.3846153846153846
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-12,Tue,WCQ,First round,Home,D 1–1,eng England,hu Hungary,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ff6936ad/England-Hungary-October-12-2021-WCQ----UEFA-M,0.5,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-16,Sat,Premier League,Matchweek 8,Home,L 2–3,Aston Villa,Wolves,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,71.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,84.7,2.0,39.0,1.0,0.0,0.0,/en/matches/a1668499/Aston-Villa-Wolverhampton-Wanderers-October-16-2021-Premier-League,0.0,0.5,0.7976190476190476
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-22,Fri,Premier League,Matchweek 9,Away,L 1–3,Aston Villa,Arsenal,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,52.0,73.1,2.0,35.0,0.0,0.0,0.0,/en/matches/ac95a75a/Arsenal-Aston-Villa-October-22-2021-Premier-League,0.0,0.1666666666666666,0.7023809523809524
