,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-21,Sat,Premier League,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,N,RW,9,0,0,0,0,1,1,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,9.0,0.0,1.0,0.0,/en/matches/966fb8b0/Newcastle-United-Brighton-and-Hove-Albion-September-21-2019-Premier-League,0.5,0.5,0.3928571428571428
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y,FW,45,0,0,0,0,0,0,0,0,18.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,2.0,5.0,0.0,1.0,1.0,/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League,0.0,0.5,0.4404761904761905
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 3–0,Brighton,Tottenham,N,CM,11,0,0,0,0,0,0,0,0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,5.0,0.0,0.0,0.0,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League,1.0,0.5,0.4166666666666666
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–2,Brighton,Leicester City,N,CM,14,0,0,0,0,0,0,0,0,15.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,1.0,9.0,0.0,1.0,0.0,/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League,0.0,0.5,0.9642857142857144
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Brighton,Liverpool,Y,AM,68,0,0,0,0,0,0,0,0,35.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,28.0,78.6,3.0,22.0,1.0,1.0,1.0,/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League,0.0,0.3333333333333333,0.8333333333333334
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-12-16,Mon,Premier League,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,Y,DM,84,0,0,0,0,3,2,0,0,70.0,2.0,2,1.0,0.1,0.1,0.0,0.0,0.0,48.0,57.0,84.2,4.0,38.0,2.0,2.0,2.0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League,0.5,0.3333333333333333,0.7051282051282051
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,N,RM,35,0,0,0,0,1,0,1,0,36.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,88.9,1.0,26.0,2.0,5.0,3.0,/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,0.0,0.1666666666666666,0.6666666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–2,Brighton,Tottenham,N,RM,8,0,0,0,0,0,0,0,0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,7.0,1.0,2.0,2.0,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League,0.0,0.1666666666666666,0.49999999999999994
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-12-28,Sat,Premier League,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,Y,"DM,CM",88,0,0,0,0,1,1,0,0,65.0,5.0,2,3.0,0.0,0.0,0.0,2.0,0.0,39.0,48.0,81.3,3.0,41.0,1.0,3.0,2.0,/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,1.0,0.1666666666666666,0.4047619047619047
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-01-01,Wed,Premier League,Matchweek 21,Home,D 1–1,Brighton,Chelsea,Y,LM,45,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,58.3,0.0,13.0,1.0,1.0,0.0,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League,0.5,0.3333333333333333,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-01-04,Sat,FA Cup,Third round,Home,L 0–1,Brighton,Sheffield Weds,Y,CM,62,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d9c16c13/Brighton-and-Hove-Albion-Sheffield-Wednesday-January-4-2020-FA-Cup,0.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-02-22,Sat,Premier League,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,Y,"CM,LM",90,0,0,0,0,2,1,1,0,39.0,3.0,1,1.0,0.0,0.0,0.0,2.0,0.0,17.0,20.0,85.0,2.0,21.0,2.0,2.0,1.0,/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League,0.5,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-02-29,Sat,Premier League,Matchweek 28,Home,L 0–1,Brighton,Crystal Palace,Y,DM,81,0,0,0,0,1,0,0,0,63.0,4.0,0,1.0,0.0,0.0,0.0,3.0,0.0,44.0,50.0,88.0,13.0,45.0,2.0,7.0,5.0,/en/matches/aeb979e2/Brighton-and-Hove-Albion-Crystal-Palace-February-29-2020-Premier-League,0.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-03-07,Sat,Premier League,Matchweek 29,Away,D 0–0,Brighton,Wolves,Y,"RM,CM,DM",90,0,0,0,0,3,0,0,0,89.0,7.0,1,0.0,0.1,0.1,0.0,1.0,0.0,57.0,67.0,85.1,6.0,51.0,2.0,6.0,4.0,/en/matches/6a08610e/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-March-7-2020-Premier-League,0.5,0.1666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-06-20,Sat,Premier League,Matchweek 30,Home,W 2–1,Brighton,Arsenal,Y,DM,89,0,0,0,0,1,0,0,0,63.0,6.0,2,0.0,0.0,0.0,0.0,1.0,0.0,40.0,48.0,83.3,4.0,38.0,2.0,1.0,1.0,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League,1.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-06-23,Tue,Premier League,Matchweek 31,Away,D 0–0,Brighton,Leicester City,Y,DM,57,0,0,0,0,0,0,0,0,30.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,5.0,9.0,0.0,1.0,1.0,/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League,0.5,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-06-30,Tue,Premier League,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,Y,"CM,LM",90,0,0,0,0,0,0,0,0,56.0,6.0,3,1.0,0.0,0.0,0.0,1.0,0.0,36.0,40.0,90.0,4.0,31.0,1.0,8.0,5.0,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-07-04,Sat,Premier League,Matchweek 33,Away,W 1–0,Brighton,Norwich City,Y,DM,78,0,0,0,0,1,1,0,0,39.0,1.0,2,4.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,80.8,2.0,21.0,2.0,0.0,0.0,/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-07-08,Wed,Premier League,Matchweek 34,Home,L 1–3,Brighton,Liverpool,N,AM,20,0,0,0,0,0,0,0,0,19.0,3.0,0,0.0,0.0,0.0,0.1,1.0,0.0,13.0,13.0,100.0,3.0,15.0,3.0,2.0,1.0,/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League,0.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-07-11,Sat,Premier League,Matchweek 35,Home,L 0–5,Brighton,Manchester City,Y,CM,90,0,0,0,0,0,0,1,0,44.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,83.3,1.0,24.0,0.0,1.0,1.0,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League,0.0,0.3333333333333333,0.5
