,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2020-02-04,Tue,FA Cup,Fourth round,Away,W 3–2,Newcastle Utd,Oxford United,Y,LB,120,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/6021db52/Oxford-United-Newcastle-United-February-4-2020-FA-Cup,1.0,0.5,0.5
11,11,11,11,11,11,11,2020-02-16,Sun,Premier League,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,N,RM,16,0,0,0,0,1,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,100.0,2.0,5.0,1.0,0.0,0.0,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League,0.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,N,LB,20,0,0,0,0,0,0,1,0,13.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,2.0,5.0,0.0,0.0,0.0,/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League,0.0,0.5,0.5
13,13,13,13,13,13,13,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,Y,RM,90,0,0,0,0,7,0,0,0,56.0,6.0,0,1.0,0.3,0.3,0.1,7.0,0.0,23.0,41.0,56.1,5.0,24.0,3.0,0.0,0.0,/en/matches/5d623dc0/Newcastle-United-Burnley-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
14,14,14,14,14,14,14,2020-03-07,Sat,Premier League,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,Y,RM,60,0,0,0,1,1,0,1,0,31.0,2.0,0,0.0,0.8,0.0,0.1,3.0,0.0,12.0,20.0,60.0,0.0,13.0,0.0,2.0,1.0,/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League,1.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,2020-06-21,Sun,Premier League,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,Y,RM,89,1,1,0,0,3,3,0,0,41.0,0.0,0,1.0,0.1,0.1,0.3,5.0,2.0,24.0,31.0,77.4,2.0,24.0,3.0,3.0,1.0,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League,1.0,0.5,0.5
16,16,16,16,16,16,16,2020-06-24,Wed,Premier League,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,Y,RM,66,0,0,0,0,3,2,0,0,46.0,0.0,0,0.0,0.1,0.1,0.0,3.0,0.0,32.0,42.0,76.2,3.0,34.0,0.0,1.0,1.0,/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League,0.5,0.8333333333333334,0.5
17,17,17,17,17,17,17,2020-07-05,Sun,Premier League,Matchweek 33,Home,D 2–2,Newcastle Utd,West Ham,N,LW,21,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,66.7,1.0,7.0,1.0,0.0,0.0,/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League,0.5,0.8333333333333334,0.5
18,18,18,18,18,18,18,2020-07-08,Wed,Premier League,Matchweek 34,Away,L 0–5,Newcastle Utd,Manchester City,Y,LM,83,0,0,0,0,1,0,0,0,40.0,2.0,1,1.0,0.0,0.0,0.1,2.0,0.0,23.0,35.0,65.7,0.0,19.0,1.0,0.0,0.0,/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,2020-07-11,Sat,Premier League,Matchweek 35,Away,L 1–2,Newcastle Utd,Watford,Y,LM,71,0,0,0,0,0,0,0,0,33.0,0.0,0,1.0,0.0,0.0,0.1,3.0,0.0,23.0,31.0,74.2,1.0,17.0,0.0,1.0,1.0,/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,2020-07-15,Wed,Premier League,Matchweek 36,Home,L 1–3,Newcastle Utd,Tottenham,Y,LB,90,1,0,0,0,2,1,0,0,79.0,2.0,0,2.0,0.1,0.1,0.3,3.0,0.0,54.0,68.0,79.4,10.0,50.0,3.0,0.0,0.0,/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,2020-07-20,Mon,Premier League,Matchweek 37,Away,D 0–0,Newcastle Utd,Brighton,Y,WB,90,0,0,0,0,2,0,1,0,72.0,1.0,1,2.0,0.1,0.1,0.5,7.0,0.0,41.0,63.0,65.1,8.0,33.0,1.0,0.0,0.0,/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League,0.5,0.0,0.5
22,22,22,22,22,22,22,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 1–3,Newcastle Utd,Liverpool,Y,WB,90,0,0,0,0,0,0,0,0,64.0,2.0,0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,48.0,58.3,3.0,29.0,1.0,2.0,1.0,/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League,0.0,0.1666666666666666,0.5
