,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2021-10-18,Mon,PL2 — Div. 2,Matchweek 8,Away,W 1–0,Southampton,Wolves,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2cab0cf9/Wolverhampton-Wanderers-U23-Southampton-U23-October-18-2021-Premier-League-2----Division-2,1.0,0.5
1,1,2021-10-26,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,N,,14,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/026f8b03/Chelsea-Southampton-October-26-2021-EFL-Cup,0.5,0.5
2,2,2021-10-31,Sun,PL2 — Div. 2,Matchweek 10,Home,W 4–0,Southampton,Aston Villa,Y,CM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/38a440f0/Southampton-U23-Aston-Villa-U23-October-31-2021-Premier-League-2----Division-2,1.0,0.5
3,3,2021-11-05,Fri,PL2 — Div. 2,Matchweek 11,Home,W 5–0,Southampton,Newcastle Utd,Y,CM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b7c9c2ba/Southampton-U23-Newcastle-United-U23-November-5-2021-Premier-League-2----Division-2,1.0,0.8333333333333334
4,4,2021-12-15,Wed,Premier League,Matchweek 17,Away,D 2–2,Southampton,Crystal Palace,Y,RM,69,0,0,0,0,1.0,0.0,0,0,27.0,2.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,6.0,16.0,37.5,1.0,10.0,1.0,0.0,0.0,/en/matches/9ebb60f0/Crystal-Palace-Southampton-December-15-2021-Premier-League,0.5,0.8333333333333334
5,5,2022-02-26,Sat,PL2 — Div. 2,Matchweek 21,Home,W 4–2,Southampton,Nottingham Forest,Y,CM,59,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c26fa6bb/Southampton-U23-Nottingham-Forest-U23-February-26-2022-Premier-League-2----Division-2,1.0,0.8333333333333334
6,6,2022-03-02,Wed,FA Cup,Fifth round proper,Home,W 3–1,Southampton,West Ham,Y,RM,80,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c29212bb/Southampton-West-Ham-United-March-2-2022-FA-Cup,1.0,0.8333333333333334
7,7,2022-03-13,Sun,Premier League,Matchweek 29,Home,L 1–2,Southampton,Watford,Y,FW,45,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,58.3,0.0,7.0,1.0,0.0,0.0,/en/matches/2c627dd8/Southampton-Watford-March-13-2022-Premier-League,0.0,0.8333333333333334
8,8,2022-03-20,Sun,FA Cup,Quarter-finals,Home,L 1–4,Southampton,Manchester City,N,,3,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/776bdea8/Southampton-Manchester-City-March-20-2022-FA-Cup,0.0,0.6666666666666666
9,9,2022-04-09,Sat,Premier League,Matchweek 32,Home,L 0–6,Southampton,Chelsea,N,RW,18,0,0,0,0,0.0,0.0,0,0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,1.0,4.0,2.0,0.0,0.0,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League,0.0,0.3333333333333333
10,10,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 1–4,Southampton,Leicester City,N,RM,1,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,/en/matches/16e2761e/Leicester-City-Southampton-May-22-2022-Premier-League,0.0,0.0
