,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 0–1,Wolves,Leicester City,Y,"LM,LB",90,0,0,0,0,0,0,1,0,68.0,2.0,1,4.0,0.0,0.0,0.0,2.0,0.0,44.0,56.0,78.6,5.0,34.0,5.0,0.0,0.0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,0.0,0.5,0.511904761904762
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-22,Sun,Premier League,Matchweek 2,Home,L 0–1,Wolves,Tottenham,Y,"LM,LB",90,0,0,0,0,1,0,0,0,83.0,4.0,3,0.0,0.0,0.0,0.0,3.0,0.0,57.0,75.0,76.0,8.0,44.0,4.0,0.0,0.0,/en/matches/26ceb3c9/Wolverhampton-Wanderers-Tottenham-Hotspur-August-22-2021-Premier-League,0.0,0.5,0.5714285714285714
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Home,L 0–1,Wolves,Manchester Utd,Y,LM,90,0,0,0,0,0,0,0,0,65.0,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,39.0,55.0,70.9,2.0,27.0,4.0,0.0,0.0,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League,0.0,0.5,0.5357142857142858
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,W 2–0,Wolves,Watford,Y,LM,90,0,0,0,0,2,0,1,0,67.0,4.0,2,2.0,0.2,0.2,0.0,2.0,1.0,47.0,57.0,82.5,2.0,47.0,5.0,1.0,0.0,/en/matches/09db0909/Watford-Wolverhampton-Wanderers-September-11-2021-Premier-League,1.0,0.0,0.4871794871794871
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 0–2,Wolves,Brentford,Y,"LM,LB",71,0,0,0,0,2,0,0,0,61.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,54.0,77.8,2.0,31.0,2.0,1.0,0.0,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,0.0,0.3333333333333333,0.4523809523809523
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-26,Sun,Premier League,Matchweek 6,Away,W 1–0,Wolves,Southampton,Y,"LM,WB",90,0,0,0,0,0,0,0,0,67.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,31.0,53.0,58.5,1.0,20.0,1.0,0.0,0.0,/en/matches/d99f984c/Southampton-Wolverhampton-Wanderers-September-26-2021-Premier-League,1.0,0.3333333333333333,0.5476190476190477
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 2–1,Wolves,Newcastle Utd,Y,LM,90,0,0,0,0,0,0,0,0,71.0,4.0,2,2.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,84.3,0.0,36.0,0.0,1.0,1.0,/en/matches/00dcbdaa/Wolverhampton-Wanderers-Newcastle-United-October-2-2021-Premier-League,1.0,0.6666666666666666,0.3452380952380952
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 3–2,Wolves,Aston Villa,Y,WB,73,0,0,0,0,0,0,0,0,36.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,6.0,16.0,0.0,0.0,0.0,/en/matches/a1668499/Aston-Villa-Wolverhampton-Wanderers-October-16-2021-Premier-League,1.0,0.6666666666666666,0.5714285714285714
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-15,Wed,Premier League,Matchweek 17,Away,W 1–0,Wolves,Brighton,Y,LM,90,0,0,0,0,0,0,0,0,64.0,3.0,2,0.0,0.0,0.0,0.0,2.0,1.0,35.0,48.0,72.9,2.0,32.0,1.0,1.0,1.0,/en/matches/60178542/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-15-2021-Premier-League,1.0,1.0,0.4761904761904762
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-19,Sun,Premier League,Matchweek 18,Home,D 0–0,Wolves,Chelsea,Y,WB,90,0,0,0,0,0,0,0,0,57.0,1.0,2,3.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,1.0,22.0,0.0,1.0,0.0,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League,0.5,1.0,0.6153846153846154
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-01-03,Mon,Premier League,Matchweek 21,Away,W 1–0,Wolves,Manchester Utd,Y,"LM,WB",90,0,0,0,0,2,0,0,0,56.0,2.0,1,0.0,0.0,0.0,0.0,2.0,0.0,31.0,44.0,70.5,2.0,29.0,2.0,1.0,0.0,/en/matches/8e966b52/Manchester-United-Wolverhampton-Wanderers-January-3-2022-Premier-League,1.0,0.8333333333333334,0.5
