,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2020-10-25,Sun,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,WB,75,0,0,0,1,1,0,2,0,1,0,1,0,3,0,1,0.0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
1,2020-10-25,Mon,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,LB,90,0,0,0,3,1,0,6,0,0,0,0,0,9,0,2,0.0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League
2,2020-10-25,Sun,Matchweek 10,Away,W 2–1,Wolves,Arsenal,N,"On matchday squad, but did not play",/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League,,,,,,,,,,,,,,,,,
3,2020-10-25,Sun,Matchweek 11,Away,L 0–4,Wolves,Liverpool,N,LM,20,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
4,2020-10-25,Sat,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,N,"On matchday squad, but did not play",/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League,,,,,,,,,,,,,,,,,
5,2020-10-25,Tue,Matchweek 13,Home,W 2–1,Wolves,Chelsea,N,"On matchday squad, but did not play",/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League,,,,,,,,,,,,,,,,,
6,2020-10-25,Mon,Matchweek 14,Away,L 1–2,Wolves,Burnley,Y,WB,59,0,0,0,0,1,0,1,2,3,0,0,0,1,0,3,0.0,/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League
7,2020-10-25,Sun,Matchweek 15,Home,D 1–1,Wolves,Tottenham,N,LB,16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
8,2020-10-25,Tue,Matchweek 16,Away,L 0–1,Wolves,Manchester Utd,Y,WB,90,0,0,0,0,0,0,2,1,2,0,0,0,6,1,1,50.0,/en/matches/a8d659e4/Manchester-United-Wolverhampton-Wanderers-December-29-2020-Premier-League
9,2020-10-25,Sat,Matchweek 17,Away,D 3–3,Wolves,Brighton,Y,"LB,LM",90,0,0,0,2,4,0,2,0,1,0,0,0,5,0,2,0.0,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League
10,2020-10-25,Tue,Matchweek 18,Home,L 1–2,Wolves,Everton,Y,LB,90,0,0,0,0,2,0,3,1,0,0,0,0,4,0,0,,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League
