,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-09-14,Mon,PL2 — Div. 1,Matchweek 1,Home,L 0–2,Manchester Utd,Leicester City,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2d0a575a/Manchester-United-U23-Leicester-City-U23-September-14-2020-Premier-League-2----Division-1,0.0,0.5,0.5
1,1,1,1,2020-09-25,Fri,PL2 — Div. 1,Matchweek 3,Home,L 3–5,Manchester Utd,Liverpool,Y,DM,60,0,0,0,0,,,0,1,,,,,,,,,,,,,,,,,,/en/matches/d48efa58/Manchester-United-U23-Liverpool-U23-September-25-2020-Premier-League-2----Division-1,0.0,0.5,0.5
2,2,2,2,2020-10-17,Sat,PL2 — Div. 1,Matchweek 5,Away,D 3–3,Manchester Utd,Arsenal,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/41b20ded/Arsenal-U23-Manchester-United-U23-October-17-2020-Premier-League-2----Division-1,0.5,0.5,0.5
3,3,3,3,2020-10-23,Fri,PL2 — Div. 1,Matchweek 6,Home,W 2–1,Manchester Utd,Everton,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/04e72706/Manchester-United-U23-Everton-U23-October-23-2020-Premier-League-2----Division-1,1.0,0.1666666666666666,0.5
4,4,4,4,2020-11-06,Fri,PL2 — Div. 1,Matchweek 8,Away,W 5–2,Manchester Utd,Brighton,Y,FW,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/18363d11/Brighton-and-Hove-Albion-U23-Manchester-United-U23-November-6-2020-Premier-League-2----Division-1,1.0,0.5,0.5
5,5,5,5,2020-11-22,Sun,PL2 — Div. 1,Matchweek 9,Home,W 4–2,Manchester Utd,Tottenham,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2eb5ad82/Manchester-United-U23-Tottenham-Hotspur-U23-November-22-2020-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
6,6,6,6,2020-11-27,Fri,PL2 — Div. 1,Matchweek 10,Away,L 0–2,Manchester Utd,West Ham,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7f901659/West-Ham-United-U23-Manchester-United-U23-November-27-2020-Premier-League-2----Division-1,0.0,1.0,0.5
7,7,7,7,2020-12-04,Fri,PL2 — Div. 1,Matchweek 7,Home,W 3–1,Manchester Utd,Southampton,Y,FW,90,0,1,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/876666ee/Manchester-United-U23-Southampton-U23-December-4-2020-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
8,8,8,8,2020-12-13,Sun,PL2 — Div. 1,Matchweek 11,Home,D 2–2,Manchester Utd,Manchester City,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0227923f/Manchester-United-U23-Manchester-City-U23-December-13-2020-Premier-League-2----Division-1,0.5,0.6666666666666666,0.5
9,9,9,9,2020-12-18,Fri,PL2 — Div. 1,Matchweek 12,Away,L 1–6,Manchester Utd,Chelsea,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/4b056dd5/Chelsea-U23-Manchester-United-U23-December-18-2020-Premier-League-2----Division-1,0.0,0.5,0.5
10,10,10,10,2021-01-18,Mon,PL2 — Div. 1,Matchweek 14,Away,L 2–4,Manchester Utd,Leicester City,Y,CM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/6a0d2da5/Leicester-City-U23-Manchester-United-U23-January-18-2021-Premier-League-2----Division-1,0.0,0.5,0.5
11,11,11,11,2021-01-30,Sat,PL2 — Div. 1,Matchweek 16,Away,W 6–3,Manchester Utd,Liverpool,Y,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/4b8ad2c4/Liverpool-U23-Manchester-United-U23-January-30-2021-Premier-League-2----Division-1,1.0,0.1666666666666666,0.5
12,12,12,12,2021-02-05,Fri,PL2 — Div. 1,Matchweek 17,Home,W 6–4,Manchester Utd,Blackburn,Y,AM,90,3,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8535a658/Manchester-United-U23-Blackburn-Rovers-U23-February-5-2021-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
13,13,13,13,2021-02-12,Fri,PL2 — Div. 1,Matchweek 18,Home,W 3–0,Manchester Utd,Arsenal,Y,AM,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2063942b/Manchester-United-U23-Arsenal-U23-February-12-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
14,14,14,14,2021-02-21,Sun,Premier League,Matchweek 25,Home,W 3–1,Manchester Utd,Newcastle Utd,N,LW,2,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League,1.0,1.0,0.5
15,15,15,15,2021-02-25,Thu,Europa Lg,Round of 32,Neutral,D 0–0,eng Manchester Utd,es Real Sociedad,N,AM,15,0,0,0,0,0.0,0.0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,0.0,0.0,/en/matches/be78aee3/Manchester-United-Real-Sociedad-February-25-2021-Europa-League,0.5,1.0,0.5
16,16,16,16,2021-03-12,Fri,PL2 — Div. 1,Matchweek 21,Home,D 0–0,Manchester Utd,Brighton,Y,AM,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/edb543e4/Manchester-United-U23-Brighton-and-Hove-Albion-U23-March-12-2021-Premier-League-2----Division-1,0.5,0.8333333333333334,0.5
17,17,17,17,2021-03-19,Fri,PL2 — Div. 1,Matchweek 22,Away,L 0–3,Manchester Utd,Tottenham,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3f7b6e21/Tottenham-Hotspur-U23-Manchester-United-U23-March-19-2021-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
