,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-02-19,Sat,Premier League,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,N,CM,17,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,5.0,1.0,0.0,0.0,/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-02-22,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,fr Lille,N,CM,40,0,0,0,0,0,0,1,0,33.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,93.5,3.0,17.0,0.0,3.0,2.0,/en/matches/c69e8579/Chelsea-Lille-February-22-2022-Champions-League,1.0,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-03-02,Wed,FA Cup,Fifth round proper,Away,W 3–2,Chelsea,Luton Town,Y,CB,90,0,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b5c6ec9d/Luton-Town-Chelsea-March-2-2022-FA-Cup,1.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-03-05,Sat,Premier League,Matchweek 28,Away,W 4–0,Chelsea,Burnley,N,WB,21,0,0,0,0,0,0,0,0,23.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,2.0,16.0,2.0,0.0,0.0,/en/matches/926192f8/Burnley-Chelsea-March-5-2022-Premier-League,1.0,1.0,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-03-10,Thu,Premier League,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,N,WB,45,0,0,0,0,0,0,0,0,37.0,3.0,0,0.0,0.0,0.0,0.1,2.0,0.0,24.0,31.0,77.4,3.0,21.0,4.0,2.0,1.0,/en/matches/4371c286/Norwich-City-Chelsea-March-10-2022-Premier-League,1.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-03-16,Wed,Champions Lg,Round of 16,Away,W 2–1,eng Chelsea,fr Lille,N,CM,17,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,19.0,89.5,0.0,21.0,1.0,2.0,1.0,/en/matches/92acd78c/Lille-Chelsea-March-16-2022-Champions-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-03-19,Sat,FA Cup,Quarter-finals,Away,W 2–0,Chelsea,Middlesbrough,Y,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9e92546e/Middlesbrough-Chelsea-March-19-2022-FA-Cup,1.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-04-02,Sat,Premier League,Matchweek 31,Home,L 1–4,Chelsea,Brentford,Y,CM,90,0,0,0,0,1,1,0,0,86.0,1.0,1,0.0,0.1,0.1,0.0,2.0,0.0,73.0,77.0,94.8,6.0,68.0,2.0,4.0,3.0,/en/matches/c0037074/Chelsea-Brentford-April-2-2022-Premier-League,0.0,1.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-04-06,Wed,Champions Lg,Quarter-finals,Home,L 1–3,eng Chelsea,es Real Madrid,N,DM,27,0,0,0,0,0,0,0,0,42.0,2.0,0,1.0,0.0,0.0,0.1,5.0,0.0,31.0,33.0,93.9,2.0,27.0,3.0,3.0,2.0,/en/matches/e78b60c2/Chelsea-Real-Madrid-April-6-2022-Champions-League,0.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 6–0,Chelsea,Southampton,Y,WB,90,0,0,0,0,1,1,0,0,65.0,2.0,1,1.0,0.1,0.1,0.5,5.0,1.0,46.0,53.0,86.8,7.0,36.0,5.0,0.0,0.0,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-04-12,Tue,Champions Lg,Quarter-finals,Away,W 3–2,eng Chelsea,es Real Madrid,Y,"WB,CM",105,0,0,0,0,1,0,0,0,77.0,4.0,0,1.0,0.0,0.0,0.1,5.0,1.0,59.0,67.0,88.1,6.0,49.0,7.0,2.0,0.0,/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League,1.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-04-17,Sun,FA Cup,Semi-finals,Home,W 2–0,Chelsea,Crystal Palace,N,,65,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/525cf108/Chelsea-Crystal-Palace-April-17-2022-FA-Cup,1.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-04-20,Wed,Premier League,Matchweek 25,Home,L 2–4,Chelsea,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,74.0,1.0,2,1.0,0.0,0.0,0.0,5.0,1.0,64.0,68.0,94.1,5.0,55.0,3.0,3.0,2.0,/en/matches/cf8c0df6/North-West-London-Derby-Chelsea-Arsenal-April-20-2022-Premier-League,0.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-04-24,Sun,Premier League,Matchweek 34,Home,W 1–0,Chelsea,West Ham,Y,WB,75,0,0,0,0,0,0,0,0,84.0,3.0,0,1.0,0.0,0.0,0.3,6.0,0.0,67.0,76.0,88.2,6.0,59.0,8.0,4.0,3.0,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-04-28,Thu,Premier League,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,N,CM,9,0,0,0,0,0,0,0,0,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,2.0,1.0,0.0,0.0,/en/matches/39f0deaa/Manchester-United-Chelsea-April-28-2022-Premier-League,0.5,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-05-01,Sun,Premier League,Matchweek 35,Away,L 0–1,Chelsea,Everton,Y,"CM,DM",90,0,0,0,0,2,1,0,0,92.0,4.0,1,1.0,0.2,0.2,0.1,5.0,0.0,71.0,76.0,93.4,11.0,59.0,5.0,4.0,3.0,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,0.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-05-07,Sat,Premier League,Matchweek 36,Home,D 2–2,Chelsea,Wolves,Y,CM,90,0,0,0,0,0,0,0,0,75.0,2.0,2,0.0,0.0,0.0,0.0,2.0,0.0,60.0,63.0,95.2,3.0,42.0,2.0,3.0,3.0,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League,0.5,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-05-11,Wed,Premier League,Matchweek 33,Away,W 3–0,Chelsea,Leeds United,N,CM,61,0,0,0,0,1,0,0,0,54.0,1.0,0,1.0,0.1,0.1,0.0,2.0,0.0,43.0,50.0,86.0,6.0,31.0,2.0,1.0,0.0,/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,1.0,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-05-14,Sat,FA Cup,Final,Home,D 0 (5)–0 (6),Chelsea,Liverpool,N,,15,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42e0c267/Chelsea-Liverpool-May-14-2022-FA-Cup,0.5,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-05-19,Thu,Premier League,Matchweek 27,Home,D 1–1,Chelsea,Leicester City,N,DM,19,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,14.0,15.0,93.3,2.0,13.0,2.0,1.0,1.0,/en/matches/75d8f6e0/Chelsea-Leicester-City-May-19-2022-Premier-League,0.5,0.6666666666666666,0.5
