,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2023-08-26,Sat,Matchweek 7,Home,W 2–1,Wolves,Manchester City,N,LM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League
1,2023-08-26,Sun,Matchweek 8,Home,D 1–1,Wolves,Aston Villa,N,"On matchday squad, but did not play",/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League,,,,,,,,,,,,,,,
