,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-29,Sat,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (5),Liverpool,Arsenal,Y,FW,120,0,0,0,0,4.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1f445267/Arsenal-Liverpool-August-29-2020-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-12,Sat,Premier League,Matchweek 1,Home,W 4–3,Liverpool,Leeds United,Y,LW,90,0,0,0,0,5.0,0.0,0,0,53.0,0.0,1.0,1.0,0.3,0.3,0.3,10.0,1.0,31.0,39.0,79.5,7.0,44.0,5.0,6.0,5.0,/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-20,Sun,Premier League,Matchweek 2,Away,W 2–0,Liverpool,Chelsea,Y,LW,90,2,0,0,0,3.0,3.0,0,0,54.0,3.0,1.0,1.0,0.8,0.8,0.0,3.0,1.0,33.0,42.0,78.6,1.0,39.0,2.0,4.0,3.0,/en/matches/c64e5792/Chelsea-Liverpool-September-20-2020-Premier-League,1.0,0.5,0.5476190476190477
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-28,Mon,Premier League,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,LW,79,1,0,0,0,5.0,3.0,1,0,50.0,2.0,1.0,1.0,1.3,1.3,0.1,5.0,0.0,35.0,39.0,89.7,6.0,39.0,5.0,2.0,1.0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,1.0,0.8333333333333334,0.880952380952381
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-17,Sat,Premier League,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,"LW,FW",90,1,0,0,0,4.0,2.0,1,0,58.0,3.0,0.0,2.0,1.2,1.2,0.3,9.0,0.0,28.0,37.0,75.7,3.0,37.0,6.0,3.0,1.0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League,0.5,1.0,0.8452380952380952
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-21,Wed,Champions Lg,Group stage,Away,W 1–0,eng Liverpool,nl Ajax,Y,LW,59,0,0,0,0,2.0,0.0,0,0,38.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,18.0,28.0,64.3,3.0,33.0,6.0,2.0,1.0,/en/matches/51c298ad/Ajax-Liverpool-October-21-2020-Champions-League,1.0,0.8333333333333334,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-24,Sat,Premier League,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,LW,90,0,1,0,0,3.0,1.0,0,0,41.0,1.0,0.0,0.0,0.3,0.3,0.3,4.0,2.0,17.0,26.0,65.4,1.0,29.0,5.0,3.0,2.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,1.0,0.8333333333333334,0.3333333333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-27,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,dk Midtjylland,N,LW,31,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,12.0,1.0,1.0,1.0,/en/matches/26a68a35/Liverpool-Midtjylland-October-27-2020-Champions-League,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-31,Sat,Premier League,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,"LW,RW,FW",90,0,0,0,0,1.0,1.0,0,0,54.0,2.0,1.0,0.0,0.1,0.1,0.1,2.0,0.0,34.0,41.0,82.9,2.0,42.0,2.0,8.0,6.0,/en/matches/56ad8025/Liverpool-West-Ham-United-October-31-2020-Premier-League,1.0,1.0,0.5476190476190476
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-03,Tue,Champions Lg,Group stage,Away,W 5–0,eng Liverpool,it Atalanta,Y,LW,90,1,1,0,0,4.0,4.0,0,0,52.0,0.0,0.0,1.0,0.6,0.6,0.3,1.0,1.0,35.0,44.0,79.5,5.0,41.0,7.0,1.0,1.0,/en/matches/687460ab/Atalanta-Liverpool-November-3-2020-Champions-League,1.0,1.0,0.5
