,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Thu,UEFA Nations League,League A,Home,D 1–1,de Germany,es Spain,Y,FW,89,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
1,Sun,UEFA Nations League,League A,Away,D 1–1,de Germany,ch Switzerland,Y,FW,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
2,Mon,Premier League,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,FW,90,0,0,0,0,5,1,0,0,32,0,2,1,0.3,0.3,0.0,3,1,17,23,73.9,1,23,5,3,2,Match Report
3,Sun,Premier League,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,Y,"LW,FW,LM",90,0,0,0,0,1,0,0,0,39,1,1,0,0.0,0.0,0.0,3,0,19,27,70.4,5,20,7,10,6,Match Report
4,Wed,EFL Cup,Third round,Home,W 6–0,Chelsea,Barnsley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,Premier League,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,"LW,RW",90,0,0,0,0,4,2,0,0,55,1,0,0,0.5,0.5,0.0,3,0,36,42,85.7,4,38,3,2,0,Match Report
6,Tue,EFL Cup,Fourth round,Away,D 1 (4)–1 (5),Chelsea,Tottenham,Y,AM,90,1,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
7,Sat,Premier League,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,LW,90,0,0,0,0,1,1,0,0,50,2,0,0,0.1,0.1,0.0,2,0,32,41,78.0,5,22,0,0,0,Match Report
8,Sat,UEFA Nations League,League A,Away,W 2–1,de Germany,ua Ukraine,N,,11,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
9,Tue,UEFA Nations League,League A,Home,D 3–3,de Germany,ch Switzerland,Y,FW,90,1,1,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,FW,89,2,1,0,0,3,2,0,0,32,0,0,1,0.8,0.8,0.4,4,3,22,25,88.0,0,26,4,3,2,Match Report
11,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,Y,FW,89,0,0,0,0,3,2,0,0,26,0,0,0,0.2,0.2,0.0,0,0,12,15,80.0,2,22,2,2,1,Match Report
