,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-19,Sun,Premier League,Matchweek 5,Home,W 2–1,Brighton,Leicester City,N,CB,21,0,0,0,0,0,0,0,0,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.5,0.0,5.0,0.0,0.0,0.0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League,1.0,0.5,0.4880952380952381
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-09-22,Wed,EFL Cup,Third round,Home,W 2–0,Brighton,Swansea City,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/927e6bc0/Brighton-and-Hove-Albion-Swansea-City-September-22-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-27,Mon,Premier League,Matchweek 6,Away,D 1–1,Brighton,Crystal Palace,Y,CB,45,0,0,0,0,0,0,0,0,35.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,1.0,28.0,0.0,1.0,0.0,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League,0.5,0.5,0.5357142857142857
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-10-02,Sat,Premier League,Matchweek 7,Home,D 0–0,Brighton,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,75.0,6.0,3,2.0,0.2,0.2,0.0,2.0,0.0,47.0,60.0,78.3,6.0,24.0,1.0,0.0,0.0,/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League,0.5,0.8333333333333334,0.9761904761904762
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-10-16,Sat,Premier League,Matchweek 8,Away,D 0–0,Brighton,Norwich City,Y,CB,90,0,0,0,0,0,0,1,0,88.0,3.0,1,1.0,0.0,0.0,0.0,2.0,0.0,60.0,73.0,82.2,10.0,58.0,4.0,0.0,0.0,/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League,0.5,0.6666666666666666,0.238095238095238
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-23,Sat,Premier League,Matchweek 9,Home,L 1–4,Brighton,Manchester City,Y,CB,56,0,0,0,0,0,0,0,0,46.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,30.0,38.0,78.9,3.0,26.0,0.0,0.0,0.0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League,0.0,0.5,0.8452380952380951
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-27,Wed,EFL Cup,Fourth round,Away,D 2 (2)–2 (4),Brighton,Leicester City,Y,LM,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-12-04,Sat,Premier League,Matchweek 15,Away,D 1–1,Brighton,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,61.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,29.0,47.0,61.7,4.0,30.0,0.0,1.0,0.0,/en/matches/27fd5d70/Southampton-Brighton-and-Hove-Albion-December-4-2021-Premier-League,0.5,0.3333333333333333,0.2179487179487178
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-15,Wed,Premier League,Matchweek 17,Home,L 0–1,Brighton,Wolves,Y*,CB,90,0,0,0,0,1,0,1,0,71.0,2.0,0,1.0,0.4,0.4,0.5,1.0,0.0,50.0,60.0,83.3,3.0,43.0,0.0,0.0,0.0,/en/matches/60178542/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-15-2021-Premier-League,0.0,0.3333333333333333,0.2499999999999999
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 2–0,Brighton,Brentford,Y,CB,90,0,0,0,0,1,0,0,0,66.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46.0,52.0,88.5,2.0,35.0,0.0,0.0,0.0,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,1.0,0.3333333333333333,0.4523809523809524
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-12-29,Wed,Premier League,Matchweek 20,Away,D 1–1,Brighton,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,73.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,64.0,79.7,3.0,43.0,0.0,0.0,0.0,/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,0.5,0.5,0.7976190476190477
