,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,2021-11-06,Sat,PL2 — Div. 1,Matchweek 11,Home,W 3–0,West Ham,Liverpool,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f4116d4e/West-Ham-United-U23-Liverpool-U23-November-6-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,2021-11-20,Sat,PL2 — Div. 1,Matchweek 12,Home,W 1–0,West Ham,Manchester City,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a2b95013/West-Ham-United-U23-Manchester-City-U23-November-20-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,2021-11-26,Fri,PL2 — Div. 1,Matchweek 13,Home,W 1–0,West Ham,Blackburn,Y,RB,78,0,0,0,0,,,0,1,,,,,,,,,,,,,,,,,,/en/matches/0522adb9/West-Ham-United-U23-Blackburn-Rovers-U23-November-26-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,2021-12-09,Thu,Europa Lg,Group stage,Home,L 0–1,eng West Ham,hr Dinamo Zagreb,Y,RB,90,0,0,0,0,0.0,0.0,0,0,67.0,4.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,36.0,54.0,66.7,2.0,38.0,2.0,2.0,2.0,/en/matches/38f2fb11/West-Ham-United-Dinamo-Zagreb-December-9-2021-Europa-League,0.0,1.0,0.5
14,14,14,14,14,14,2021-12-15,Wed,Premier League,Matchweek 17,Away,L 0–2,West Ham,Arsenal,N,RB,7,0,0,0,0,0.0,0.0,0,0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,5.0,0.0,0.0,0.0,/en/matches/3f1ff3a5/Arsenal-West-Ham-United-December-15-2021-Premier-League,0.0,0.6666666666666666,0.3809523809523809
15,15,15,15,15,15,2021-12-22,Wed,EFL Cup,Quarter-finals,Away,L 1–2,West Ham,Tottenham,Y,DM,79,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6981927c/Tottenham-Hotspur-West-Ham-United-December-22-2021-EFL-Cup,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,2022-01-10,Mon,PL2 — Div. 1,Matchweek 16,Home,W 3–0,West Ham,Leeds United,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f62d5c74/West-Ham-United-U23-Leeds-United-U23-January-10-2022-Premier-League-2----Division-1,1.0,0.0,0.5
17,17,17,17,17,17,2022-01-14,Fri,PL2 — Div. 1,Matchweek 17,Away,D 1–1,West Ham,Arsenal,Y,RB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/aa2a07eb/Arsenal-U23-West-Ham-United-U23-January-14-2022-Premier-League-2----Division-1,0.5,0.3333333333333333,0.5
18,18,18,18,18,18,2022-01-24,Mon,PL2 — Div. 1,Matchweek 18,Home,L 1–2,West Ham,Leicester City,Y,,80,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/95b52b74/West-Ham-United-U23-Leicester-City-U23-January-24-2022-Premier-League-2----Division-1,0.0,0.5,0.5
19,19,19,19,19,19,2022-04-04,Mon,PL2 — Div. 1,Matchweek 24,Home,W 3–1,West Ham,Tottenham,Y,RB,80,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/54a56edd/West-Ham-United-U23-Tottenham-Hotspur-U23-April-4-2022-Premier-League-2----Division-1,1.0,0.5,0.5
20,20,20,20,20,20,2022-04-08,Fri,PL2 — Div. 1,Matchweek 21,Away,L 0–2,West Ham,Blackburn,Y,RB,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d1f7c04c/Blackburn-Rovers-U23-West-Ham-United-U23-April-8-2022-Premier-League-2----Division-1,0.0,0.5,0.5
21,21,21,21,21,21,2022-04-17,Sun,PL2 — Div. 1,Matchweek 15,Away,L 0–3,West Ham,Liverpool,Y,RB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/3533db81/Liverpool-U23-West-Ham-United-U23-April-17-2022-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,2022-04-25,Mon,PL2 — Div. 1,Matchweek 25,Away,W 4–3,West Ham,Everton,Y*,RB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/0852df8c/Everton-U23-West-Ham-United-U23-April-25-2022-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,2022-05-02,Mon,PL2 — Div. 1,Matchweek 26,Home,W 5–0,West Ham,Derby County,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/def28149/West-Ham-United-U23-Derby-County-U23-May-2-2022-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
