,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-09,Sat,Matchweek 3,Home,L 2–3,Norwich City,Chelsea,Y,DM,80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League
1,2019-08-09,Sat,Matchweek 4,Away,L 0–2,Norwich City,West Ham,Y,"DM,CM",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League
2,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-09,Sat,Matchweek 6,Away,L 0–2,Norwich City,Burnley,N,"DM,CM",78,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League
4,2019-08-09,Sat,Matchweek 7,Away,L 0–2,Norwich City,Crystal Palace,Y,DM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League
5,2019-08-09,Sat,Matchweek 8,Home,L 1–5,Norwich City,Aston Villa,Y,DM,90,2,1,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/e50b8e5b/Norwich-City-Aston-Villa-October-5-2019-Premier-League
6,2019-08-09,Sat,Matchweek 9,Away,D 0–0,Norwich City,Bournemouth,Y,CM,89,4,4,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d71c01eb/Bournemouth-Norwich-City-October-19-2019-Premier-League
7,2019-08-09,Sun,Matchweek 10,Home,L 1–3,Norwich City,Manchester Utd,Y,CM,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a31a1d67/Norwich-City-Manchester-United-October-27-2019-Premier-League
8,2019-08-09,Sat,Matchweek 11,Away,L 0–2,Norwich City,Brighton,N,"On matchday squad, but did not play",/en/matches/21f39009/Brighton-and-Hove-Albion-Norwich-City-November-2-2019-Premier-League,,,,,,,,,,,,,,,
9,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-09,Sat,Matchweek 22,Away,L 0–4,Norwich City,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League,,,,,,,,,,,,,,,
11,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-09,Fri,Matchweek 30,Home,L 0–3,Norwich City,Southampton,N,"On matchday squad, but did not play",/en/matches/d659cbdf/Norwich-City-Southampton-June-19-2020-Premier-League,,,,,,,,,,,,,,,
13,2019-08-09,Wed,Matchweek 31,Home,L 0–1,Norwich City,Everton,N,"On matchday squad, but did not play",/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League,,,,,,,,,,,,,,,
