,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-12-19,Sat,Premier League,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,N,FW,16,0,1,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,100.0,2.0,6.0,0.0,1.0,1.0,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League,1.0,0.5,0.5833333333333333
1,1,1,1,2020-12-27,Sun,Premier League,Matchweek 15,Home,D 1–1,Liverpool,West Brom,N,RM,8,0,0,0,0,2,0,0,0,14.0,1.0,0,0.0,0.1,0.1,0.3,1.0,0.0,6.0,9.0,66.7,3.0,7.0,1.0,0.0,0.0,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League,0.5,0.5,0.15476190476190468
2,2,2,2,2021-01-04,Mon,Premier League,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,RM,56,0,0,0,0,0,0,0,0,38.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,18.0,33.0,54.5,3.0,17.0,0.0,0.0,0.0,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League,0.0,0.5,0.5
3,3,3,3,2021-01-08,Fri,FA Cup,Third round proper,Away,W 4–1,Liverpool,Aston Villa,N,,17,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/24cfaad6/Aston-Villa-Liverpool-January-8-2021-FA-Cup,1.0,0.5,0.5
4,4,4,4,2021-01-21,Thu,Premier League,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,RW,56,0,0,0,0,1,1,0,0,34.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,28.0,82.1,1.0,21.0,2.0,2.0,0.0,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,0.5,0.5
5,5,5,5,2021-01-31,Sun,Premier League,Matchweek 21,Away,W 3–1,Liverpool,West Ham,N,LW,11,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,2.0,4.0,0.0,0.0,0.0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,1.0,0.3333333333333333,0.5
6,6,6,6,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–1,Liverpool,Brighton,N,RM,27,0,0,0,0,2,1,0,0,23.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,14.0,71.4,1.0,14.0,1.0,2.0,0.0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
7,7,7,7,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,N,LM,16,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,3.0,7.0,0.0,0.0,0.0,/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,0.0,0.3333333333333333,0.5
8,8,8,8,2021-02-16,Tue,Champions Lg,Round of 16,Away,W 2–0,eng Liverpool,de RB Leipzig,N,RM,19,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,6.0,1.0,1.0,0.0,/en/matches/a986c2fd/RB-Leipzig-Liverpool-February-16-2021-Champions-League,1.0,0.3333333333333333,0.5
9,9,9,9,2021-03-04,Thu,Premier League,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,N,LM,29,0,0,0,0,0,0,0,0,22.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,88.2,2.0,11.0,0.0,0.0,0.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,0.0,0.3333333333333333,0.5
10,10,10,10,2021-03-10,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Liverpool,de RB Leipzig,N,LW,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/0120c1ad/Liverpool-RB-Leipzig-March-10-2021-Champions-League,1.0,0.3333333333333333,0.5
11,11,11,11,2021-03-15,Mon,Premier League,Matchweek 28,Away,W 1–0,Liverpool,Wolves,N,FW,9,0,0,0,0,1,0,0,0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,2.0,5.0,1.0,0.0,0.0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,1.0,0.6666666666666666,0.5
12,12,12,12,2021-04-14,Wed,Champions Lg,Quarter-finals,Home,D 0–0,eng Liverpool,es Real Madrid,N,LM,9,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,1.0,7.0,1.0,1.0,1.0,/en/matches/1af472a2/Liverpool-Real-Madrid-April-14-2021-Champions-League,0.5,0.6666666666666666,0.5
13,13,13,13,2021-04-19,Mon,Premier League,Matchweek 32,Away,D 1–1,Liverpool,Leeds United,N,RM,10,0,0,0,0,1,1,0,0,8.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,4.0,25.0,0.0,5.0,0.0,2.0,0.0,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,0.5,0.8333333333333334,0.5
