,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-06-03,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,AM,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/aea31bd3/France-Denmark-June-3-2022-UEFA-Nations-League,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
1,2022-06-06,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,AM,90,0,1,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/25555100/Austria-Denmark-June-6-2022-UEFA-Nations-League,,,,,,,,,,,,,8,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
2,2022-06-10,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y*,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/f355343d/Denmark-Croatia-June-10-2022-UEFA-Nations-League,,,,,,,,,,,,,9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
3,2022-06-13,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,15,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/3e1c6432/Denmark-Austria-June-13-2022-UEFA-Nations-League,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
4,2022-08-07,Sun,Premier League,Matchweek 1,Home,L 1–2,Manchester Utd,Brighton,Y,"FW,CM",90,0,0,0,0,3,2,0,0,76,2,0,1,0.1,0.1,0.1,7,0,46,65,70.8,12,38,0,0,https://fbref.com/en/matches/8251694e/Manchester-United-Brighton-and-Hove-Albion-August-7-2022-Premier-League,760,289,0.1,3,9,2,1,58,7,2,0,0,6,0,2,1,1,0,0,5,1,0,0,0,2,2,0,0,50.0,1,0,2,1,0,0,2,,0,,0,2,2,52,1,0,0,0,0,0,8,0,0.0
5,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 0–4,Manchester Utd,Brentford,Y,DM,86,0,0,0,0,2,1,0,0,85,0,2,1,0.3,0.3,0.0,2,0,61,75,81.3,2,40,1,0,https://fbref.com/en/matches/04712d4e/Brentford-Manchester-United-August-13-2022-Premier-League,902,199,0.2,0,6,0,0,70,5,3,0,0,5,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,,0,1,2,2,1,5,3,,0,,0,0,0,61,2,0,0,0,0,0,5,1,50.0
6,2022-08-22,Mon,Premier League,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,Y,"DM,RM",85,0,0,0,0,3,1,0,0,35,0,0,3,0.1,0.1,0.0,1,0,15,26,57.7,3,12,0,1,https://fbref.com/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,192,68,0.0,0,1,1,0,23,3,0,1,0,3,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2,0,1,0,3,1,100.0,0,0.0,0,1,0,17,1,0,0,0,0,0,7,1,33.3
7,2022-08-27,Sat,Premier League,Matchweek 4,Away,W 1–0,Manchester Utd,Southampton,Y,"DM,AM",89,0,0,0,0,1,0,0,0,56,0,0,0,0.5,0.5,0.3,2,0,37,50,74.0,6,32,0,0,https://fbref.com/en/matches/dff99b20/Southampton-Manchester-United-August-27-2022-Premier-League,727,264,0.2,2,5,1,0,47,3,0,0,2,4,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,2,0,1,2,0.0,1,100.0,0,0,3,39,3,0,0,0,0,0,7,0,0.0
8,2022-09-01,Thu,Premier League,Matchweek 5,Away,W 1–0,Manchester Utd,Leicester City,Y,"DM,AM",90,0,0,0,0,2,1,0,0,68,0,0,2,0.1,0.1,0.0,0,0,48,62,77.4,4,30,1,0,https://fbref.com/en/matches/c1f25d02/Leicester-City-Manchester-United-September-1-2022-Premier-League,794,206,0.0,0,1,0,0,58,4,1,1,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,1,,0,,0,1,1,52,4,0,2,0,0,0,7,1,100.0
9,2022-09-04,Sun,Premier League,Matchweek 6,Home,W 3–1,Manchester Utd,Arsenal,Y,"DM,LW",90,0,1,0,0,1,0,1,0,53,0,0,2,0.1,0.1,0.4,4,2,35,45,77.8,2,35,2,0,https://fbref.com/en/matches/61ddafa5/Manchester-United-Arsenal-September-4-2022-Premier-League,602,220,0.4,3,2,1,0,39,4,2,0,1,2,0,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0.0,1,1,0,0,0,3,2,0.0,1,100.0,1,2,0,39,1,0,0,0,0,0,5,0,
