,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,N,"LW,LM",28,0,0,0,0,4.0,0.0,0,0,22.0,0.0,0.0,0.0,0.3,0.3,0.0,4.0,0.0,13.0,15.0,86.7,2.0,17.0,2.0,2.0,2.0,/en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 1–4,Wolves,Brighton,N,LM,36,1,0,0,0,1.0,1.0,1,0,16.0,0.0,0.0,1.0,0.1,0.1,0.4,1.0,0.0,12.0,13.0,92.3,0.0,11.0,1.0,2.0,1.0,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,Y,LM,45,0,0,0,0,0.0,0.0,0,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.6,2.0,12.0,0.0,0.0,0.0,/en/matches/18dfee28/Everton-Wolverhampton-Wanderers-August-26-2023-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,N,RM,31,1,0,0,0,1.0,1.0,0,0,16.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,11.0,12.0,91.7,1.0,11.0,0.0,1.0,1.0,/en/matches/f9436d32/Crystal-Palace-Wolverhampton-Wanderers-September-3-2023-Premier-League,0.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-07,Thu,Friendlies (M),Friendlies (M),Away,D 0–0,kr Korea Republic,wls Wales,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c1557631/Wales-Korea-Republic-September-7-2023-Friendlies-M,0.5,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-12,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,kr Korea Republic,sa Saudi Arabia,Y,AM,68,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/9c3529eb/Saudi-Arabia-Korea-Republic-September-12-2023-Friendlies-M,1.0,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,Wolves,Liverpool,Y,RW,59,1,0,0,0,1.0,1.0,0,0,24.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,18.0,83.3,2.0,19.0,1.0,3.0,0.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,0.0,0.5,0.7916666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 1–1,Wolves,Luton Town,Y,LW,45,0,0,0,0,0.0,0.0,0,0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,3.0,17.0,1.0,2.0,1.0,/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League,0.5,0.5,0.2777777777777778
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-26,Tue,EFL Cup,Third round,Away,L 2–3,Wolves,Ipswich Town,Y,FW,68,1,0,0,0,1.0,1.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/42b942aa/Ipswich-Town-Wolverhampton-Wanderers-September-26-2023-EFL-Cup,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Wolves,Manchester City,Y,LW,85,1,0,0,0,3.0,1.0,1,0,24.0,0.0,1.0,1.0,0.4,0.4,0.0,1.0,1.0,11.0,16.0,68.8,0.0,18.0,1.0,4.0,4.0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,1.0,0.1666666666666666,0.7619047619047619
