,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,Y,"RM,RW",90,0,0,0,0,3,2,1,0,59.0,0.0,0,0.0,0.9,0.9,0.4,6.0,0.0,29.0,49.0,59.2,2.0,33.0,7.0,7.0,4.0,/en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 1–4,Wolves,Brighton,Y,RM,90,0,0,0,0,2,0,0,0,48.0,1.0,1,0.0,0.1,0.1,0.0,3.0,0.0,27.0,36.0,75.0,6.0,39.0,9.0,5.0,3.0,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,Y,RM,90,0,1,0,0,1,0,0,0,58.0,0.0,0,0.0,0.0,0.0,0.4,5.0,1.0,41.0,47.0,87.2,3.0,39.0,3.0,4.0,1.0,/en/matches/18dfee28/Everton-Wolverhampton-Wanderers-August-26-2023-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,Y,LM,90,0,2,0,0,3,2,0,0,64.0,1.0,1,1.0,0.1,0.1,0.6,5.0,2.0,43.0,56.0,76.8,7.0,25.0,5.0,3.0,1.0,/en/matches/f9436d32/Crystal-Palace-Wolverhampton-Wanderers-September-3-2023-Premier-League,0.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-08,Fri,Euro Qualifying,Group stage,Away,W 1–0,pt Portugal,sk Slovakia,N,,28,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/ef6f2db5/Slovakia-Portugal-September-8-2023-Euro-Qualifying,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,Wolves,Liverpool,Y,LW,90,0,1,0,0,1,0,0,0,39.0,1.0,1,1.0,0.0,0.0,0.2,7.0,2.0,25.0,32.0,78.1,1.0,31.0,6.0,6.0,4.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,0.0,0.6666666666666666,0.7916666666666666
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 1–1,Wolves,Luton Town,Y,"RM,RW",90,1,0,0,0,1,1,0,0,36.0,0.0,0,0.0,0.1,0.1,0.1,2.0,0.0,17.0,22.0,77.3,2.0,28.0,5.0,4.0,2.0,/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League,0.5,0.3333333333333333,0.2777777777777778
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Wolves,Manchester City,Y,RW,90,0,0,0,0,0,0,1,0,33.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,66.7,0.0,27.0,5.0,3.0,1.0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,1.0,0.5,0.7619047619047619
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-08,Sun,Premier League,Matchweek 8,Home,D 1–1,Wolves,Aston Villa,Y,RW,90,0,1,0,0,1,0,0,0,37.0,0.0,0,0.0,0.6,0.6,0.4,3.0,1.0,18.0,31.0,58.1,0.0,17.0,2.0,3.0,2.0,/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League,0.5,0.5,0.6904761904761905
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-16,Mon,Euro Qualifying,Group stage,Away,W 5–0,pt Portugal,ba Bosnia & Herz'na,N,,25,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1db4202d/Bosnia-and-Herzegovina-Portugal-October-16-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
