,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-08,Thu,Conf Lg,Group stage,Home,W 3–1,eng West Ham,ro FCSB,N,CB,1,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/174368b2/West-Ham-United-FCSB-September-8-2022-Europa-Conference-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-09-15,Thu,Conf Lg,Group stage,Away,W 3–2,eng West Ham,dk Silkeborg,Y,CB,90,1,0,0,0,1,1,0,0,83.0,3.0,0,2.0,0.3,0.3,0.0,0.0,0.0,74.0,77.0,96.1,3.0,32.0,0.0,0.0,0.0,/en/matches/c48dba9f/Silkeborg-West-Ham-United-September-15-2022-Europa-Conference-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-10-01,Sat,Premier League,Matchweek 9,Home,W 2–0,West Ham,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,28.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,24.0,95.8,0.0,14.0,0.0,0.0,0.0,/en/matches/89ff6cd8/West-Ham-United-Wolverhampton-Wanderers-October-1-2022-Premier-League,1.0,0.5,0.5111111111111112
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-10-06,Thu,Conf Lg,Group stage,Away,W 1–0,eng West Ham,be Anderlecht,Y,CB,90,0,0,0,0,1,0,0,0,75.0,2.0,1,0.0,0.2,0.2,0.0,0.0,0.0,62.0,67.0,92.5,0.0,47.0,0.0,0.0,0.0,/en/matches/e89660f6/Anderlecht-West-Ham-United-October-6-2022-Europa-Conference-League,1.0,1.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-09,Sun,Premier League,Matchweek 10,Home,W 3–1,West Ham,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,53.0,3.0,0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,47.0,85.1,4.0,37.0,0.0,0.0,0.0,/en/matches/42e38f9d/West-Ham-United-Fulham-October-9-2022-Premier-League,1.0,1.0,0.3444444444444443
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-13,Thu,Conf Lg,Group stage,Home,W 2–1,eng West Ham,be Anderlecht,N,CB,53,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,93.3,1.0,22.0,0.0,0.0,0.0,/en/matches/ee2454c5/West-Ham-United-Anderlecht-October-13-2022-Europa-Conference-League,1.0,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-30,Sun,Premier League,Matchweek 14,Away,L 0–1,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,49.0,0.0,0,2.0,0.1,0.1,0.1,1.0,0.0,26.0,35.0,74.3,2.0,25.0,0.0,0.0,0.0,/en/matches/cd0f59f6/Manchester-United-West-Ham-United-October-30-2022-Premier-League,0.0,1.0,0.7820512820512822
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,1,0,1,0,56.0,3.0,2,2.0,0.0,0.0,0.0,0.0,0.0,31.0,43.0,72.1,1.0,31.0,0.0,0.0,0.0,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,0.0,0.6666666666666666,0.638888888888889
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-11-12,Sat,Premier League,Matchweek 16,Home,L 0–2,West Ham,Leicester City,Y,CB,90,0,0,0,0,0,0,1,0,58.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,40.0,54.0,74.1,3.0,37.0,0.0,0.0,0.0,/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League,0.0,0.3333333333333333,0.7291666666666665
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-12-26,Mon,Premier League,Matchweek 17,Away,L 1–3,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,45.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,32.0,35.0,91.4,3.0,14.0,0.0,0.0,0.0,/en/matches/3be32b8b/Arsenal-West-Ham-United-December-26-2022-Premier-League,0.0,0.0,0.6190476190476192
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-12-30,Fri,Premier League,Matchweek 18,Home,L 0–2,West Ham,Brentford,Y,CB,90,0,0,0,0,4,1,0,0,64.0,2.0,1,0.0,0.4,0.4,0.0,4.0,0.0,39.0,50.0,78.0,4.0,24.0,0.0,1.0,0.0,/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League,0.0,0.0,0.6
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-01-04,Wed,Premier League,Matchweek 19,Away,D 2–2,West Ham,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,27.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,14.0,22.0,63.6,1.0,11.0,0.0,0.0,0.0,/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League,0.5,0.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-01-07,Sat,FA Cup,Third round proper,Away,W 1–0,West Ham,Brentford,Y,CB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/24167384/Brentford-West-Ham-United-January-7-2023-FA-Cup,1.0,0.1666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-02-04,Sat,Premier League,Matchweek 22,Home,W 3–0,Wolves,Liverpool,Y,CB,90,1,0,0,0,2,1,1,0,59.0,1.0,0,2.0,0.3,0.3,0.0,2.0,0.0,41.0,46.0,89.1,0.0,29.0,0.0,0.0,0.0,/en/matches/d67a16c8/Wolverhampton-Wanderers-Liverpool-February-4-2023-Premier-League,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-02-11,Sat,Premier League,Matchweek 23,Away,W 2–1,Wolves,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,75.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,55.0,63.0,87.3,2.0,38.0,0.0,0.0,0.0,/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-02-18,Sat,Premier League,Matchweek 24,Home,L 0–1,Wolves,Bournemouth,Y,CB,90,0,0,0,0,2,1,0,0,108.0,1.0,0,1.0,0.1,0.1,0.0,1.0,0.0,85.0,99.0,85.9,5.0,76.0,0.0,0.0,0.0,/en/matches/eaf37ab4/Wolverhampton-Wanderers-Bournemouth-February-18-2023-Premier-League,0.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-02-24,Fri,Premier League,Matchweek 25,Away,D 1–1,Wolves,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,74.0,1.0,2,2.0,0.1,0.1,0.0,0.0,0.0,50.0,67.0,74.6,0.0,35.0,0.0,0.0,0.0,/en/matches/b452508e/Fulham-Wolverhampton-Wanderers-February-24-2023-Premier-League,0.5,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-03-01,Wed,Premier League,Matchweek 7,Away,L 0–2,Wolves,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,58.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,83.0,2.0,35.0,1.0,1.0,1.0,/en/matches/5e05f5f4/Liverpool-Wolverhampton-Wanderers-March-1-2023-Premier-League,0.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 1–0,Wolves,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,52.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,39.0,42.0,92.9,0.0,32.0,0.0,0.0,0.0,/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League,1.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-03-12,Sun,Premier League,Matchweek 27,Away,L 1–2,Wolves,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,74.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,48.0,59.0,81.4,2.0,44.0,0.0,0.0,0.0,/en/matches/c416a3de/Newcastle-United-Wolverhampton-Wanderers-March-12-2023-Premier-League,0.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-03-18,Sat,Premier League,Matchweek 28,Home,L 2–4,Wolves,Leeds United,Y,CB,45,0,0,0,0,1,0,1,0,53.0,1.0,0,1.0,0.2,0.2,0.0,0.0,0.0,37.0,45.0,82.2,5.0,31.0,0.0,0.0,0.0,/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-04-01,Sat,Premier League,Matchweek 29,Away,D 1–1,Wolves,Nott'ham Forest,Y,CB,64,0,0,0,0,0,0,0,0,80.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,89.3,6.0,60.0,1.0,0.0,0.0,/en/matches/c14b278c/Nottingham-Forest-Wolverhampton-Wanderers-April-1-2023-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-04-08,Sat,Premier League,Matchweek 30,Home,W 1–0,Wolves,Chelsea,Y,CB,90,0,0,0,0,1,0,0,0,41.0,0.0,0,4.0,0.1,0.1,0.0,0.0,0.0,25.0,31.0,80.6,1.0,24.0,0.0,0.0,0.0,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League,1.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-04-15,Sat,Premier League,Matchweek 31,Home,W 2–0,Wolves,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,67.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,60.0,85.0,3.0,42.0,1.0,1.0,1.0,/en/matches/b2402736/Wolverhampton-Wanderers-Brentford-April-15-2023-Premier-League,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-04-22,Sat,Premier League,Matchweek 32,Away,L 1–2,Wolves,Leicester City,Y,CB,90,0,0,0,0,2,0,0,0,68.0,0.0,1,0.0,0.1,0.1,0.0,0.0,0.0,49.0,61.0,80.3,5.0,39.0,1.0,0.0,0.0,/en/matches/b87e66b4/Leicester-City-Wolverhampton-Wanderers-April-22-2023-Premier-League,0.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-04-25,Tue,Premier League,Matchweek 33,Home,W 2–0,Wolves,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,55.0,0.0,0,3.0,0.1,0.1,0.0,0.0,0.0,37.0,47.0,78.7,6.0,28.0,0.0,0.0,0.0,/en/matches/825c78f1/Wolverhampton-Wanderers-Crystal-Palace-April-25-2023-Premier-League,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-04-29,Sat,Premier League,Matchweek 34,Away,L 0–6,Wolves,Brighton,Y,CB,45,0,0,0,0,0,0,0,0,33.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,0.0,20.0,0.0,0.0,0.0,/en/matches/21f920e0/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-April-29-2023-Premier-League,0.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 1–0,Wolves,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,45.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,29.0,36.0,80.6,1.0,32.0,0.0,1.0,1.0,/en/matches/217a7faf/Wolverhampton-Wanderers-Aston-Villa-May-6-2023-Premier-League,1.0,0.3333333333333333,0.5
