,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–3,Newcastle Utd,Brighton,N,CB,17,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,0.0,14.0,0.0,0.0,0.0,/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,0.0,0.5,0.6041666666666666
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-09-27,Wed,EFL Cup,Third round,Home,W 1–0,Newcastle Utd,Manchester City,Y*,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/ea61505c/Newcastle-United-Manchester-City-September-27-2023-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–0,Newcastle Utd,Burnley,Y*,CB,90,0,0,0,0,2,0,0,0,80.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,68.0,77.0,88.3,0.0,41.0,0.0,1.0,1.0,/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League,1.0,0.5,0.4166666666666667
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-10-04,Wed,Champions Lg,Group stage,Home,W 4–1,eng Newcastle Utd,fr Paris S-G,Y*,CB,90,0,0,0,0,0,0,0,0,21.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,41.7,0.0,8.0,0.0,0.0,0.0,/en/matches/4d5a6bf1/Newcastle-United-Paris-Saint-Germain-October-4-2023-Champions-League,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Newcastle Utd,West Ham,Y*,CB,90,0,0,0,0,0,0,0,0,81.0,2.0,0,1.0,0.0,0.0,0.0,2.0,0.0,64.0,75.0,85.3,3.0,52.0,0.0,1.0,0.0,/en/matches/017c9ca5/West-Ham-United-Newcastle-United-October-8-2023-Premier-League,0.5,1.0,0.717948717948718
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 4–0,Newcastle Utd,Crystal Palace,Y*,CB,90,0,0,0,0,0,0,0,0,104.0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0,85.0,95.0,89.5,4.0,70.0,1.0,0.0,0.0,/en/matches/21625dde/Newcastle-United-Crystal-Palace-October-21-2023-Premier-League,1.0,0.8333333333333334,0.5357142857142857
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-25,Wed,Champions Lg,Group stage,Home,L 0–1,eng Newcastle Utd,de Dortmund,Y*,CB,90,0,0,0,0,1,0,0,0,64.0,0.0,0,2.0,0.1,0.1,0.0,1.0,0.0,52.0,59.0,88.1,1.0,36.0,0.0,0.0,0.0,/en/matches/ab67c6cc/Newcastle-United-Dortmund-October-25-2023-Champions-League,0.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-28,Sat,Premier League,Matchweek 10,Away,D 2–2,Newcastle Utd,Wolves,Y*,CB,90,0,0,0,0,0,0,1,0,77.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0,84.3,0.0,53.0,1.0,0.0,0.0,/en/matches/b84d060a/Wolverhampton-Wanderers-Newcastle-United-October-28-2023-Premier-League,0.5,0.5,0.761904761904762
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-11-04,Sat,Premier League,Matchweek 11,Home,W 1–0,Newcastle Utd,Arsenal,Y*,CB,90,0,0,0,0,1,0,0,0,49.0,2.0,0,4.0,0.1,0.1,0.0,0.0,0.0,31.0,36.0,86.1,1.0,27.0,0.0,0.0,0.0,/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,1.0,0.5,0.630952380952381
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-11-07,Tue,Champions Lg,Group stage,Away,L 0–2,eng Newcastle Utd,de Dortmund,Y*,CB,90,0,0,0,0,0,0,0,0,64.0,1.0,0,1.0,0.0,0.0,0.1,2.0,0.0,49.0,57.0,86.0,5.0,32.0,0.0,0.0,0.0,/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,0.0,0.5,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-11-11,Sat,Premier League,Matchweek 12,Away,L 0–2,Newcastle Utd,Bournemouth,Y*,CB,90,0,0,0,0,0,0,1,0,76.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,56.0,69.0,81.2,7.0,32.0,2.0,1.0,0.0,/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,0.0,0.5,0.2333333333333333
