,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,Mon,Premier League,Matchweek 2,Home,W 1–0,Aston Villa,Sheffield Utd,Y,"RW,RM",90,0,0,0,0,2.0,0.0,0,0,43.0,2.0,2.0,1.0,0.3,0.3,0.1,4.0,0.0,23.0,30.0,76.7,0.0,31.0,5.0,0.0,0.0,/en/matches/98b4b5b6/Aston-Villa-Sheffield-United-September-21-2020-Premier-League,1.0,0.5,0.4285714285714285
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-24,Thu,EFL Cup,Third round,Away,W 3–0,Aston Villa,Bristol City,N,,21,0,1,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/c92b74a3/Bristol-City-Aston-Villa-September-24-2020-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-28,Mon,Premier League,Matchweek 3,Away,W 3–0,Aston Villa,Fulham,Y,RW,83,0,0,0,0,1.0,0.0,0,0,30.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,1.0,10.0,3.0,2.0,2.0,/en/matches/6b258be0/Fulham-Aston-Villa-September-28-2020-Premier-League,1.0,0.5,0.4880952380952381
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 7–2,Aston Villa,Liverpool,Y,RW,86,0,1,0,0,1.0,1.0,0,0,38.0,3.0,1.0,0.0,0.0,0.0,1.2,4.0,1.0,22.0,28.0,78.6,5.0,19.0,3.0,0.0,0.0,/en/matches/14a7771b/Aston-Villa-Liverpool-October-4-2020-Premier-League,1.0,1.0,0.8690476190476192
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-18,Sun,Premier League,Matchweek 5,Away,W 1–0,Aston Villa,Leicester City,Y,RW,80,0,0,0,0,1.0,0.0,0,0,37.0,3.0,4.0,2.0,0.1,0.1,0.0,3.0,0.0,10.0,22.0,45.5,2.0,17.0,0.0,4.0,3.0,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League,1.0,1.0,0.5357142857142857
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-23,Fri,Premier League,Matchweek 6,Home,L 0–3,Aston Villa,Leeds United,Y,RW,65,0,0,0,0,1.0,0.0,0,0,23.0,3.0,1.0,0.0,0.1,0.1,0.3,1.0,0.0,7.0,9.0,77.8,0.0,9.0,1.0,1.0,1.0,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League,0.0,1.0,0.4523809523809524
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-01,Sun,Premier League,Matchweek 7,Home,L 3–4,Aston Villa,Southampton,N,RW,62,0,0,0,0,4.0,3.0,0,0,28.0,1.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,9.0,16.0,56.3,1.0,12.0,1.0,4.0,2.0,/en/matches/235264ac/Aston-Villa-Southampton-November-1-2020-Premier-League,0.0,0.6666666666666666,0.7380952380952381
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-08,Sun,Premier League,Matchweek 8,Away,W 3–0,Aston Villa,Arsenal,Y,RW,87,0,0,0,0,2.0,1.0,0,0,44.0,6.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,23.0,28.0,82.1,5.0,16.0,4.0,1.0,0.0,/en/matches/90fd3597/Arsenal-Aston-Villa-November-8-2020-Premier-League,1.0,0.3333333333333333,0.75
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-14,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,eg Egypt,tg Togo,Y,AM,73,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/001b1b98/Egypt-Togo-November-14-2020-Africa-Cup-of-Nations-qualification,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-17,Tue,Africa Cup of Nations qualification,Group stage,Away,W 3–1,eg Egypt,tg Togo,Y,AM,68,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/45af15f4/Togo-Egypt-November-17-2020-Africa-Cup-of-Nations-qualification,1.0,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-21,Sat,Premier League,Matchweek 9,Home,L 1–2,Aston Villa,Brighton,Y,"LW,RW",90,0,0,0,0,7.0,0.0,0,0,48.0,1.0,1.0,0.0,0.9,0.9,0.0,6.0,0.0,21.0,33.0,63.6,5.0,34.0,6.0,3.0,2.0,/en/matches/dea0df40/Aston-Villa-Brighton-and-Hove-Albion-November-21-2020-Premier-League,0.0,1.0,0.3333333333333333
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-30,Mon,Premier League,Matchweek 10,Away,L 1–2,Aston Villa,West Ham,Y,RW,73,0,0,0,0,3.0,1.0,0,0,20.0,0.0,0.0,0.0,0.7,0.7,0.4,2.0,0.0,9.0,11.0,81.8,1.0,11.0,0.0,1.0,0.0,/en/matches/2f67603c/West-Ham-United-Aston-Villa-November-30-2020-Premier-League,0.0,0.6666666666666666,0.7142857142857143
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-01-23,Sat,Premier League,Matchweek 11,Home,W 2–0,Aston Villa,Newcastle Utd,N,RW,11,0,0,0,0,1.0,1.0,0,0,7.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,1.0,3.0,33.3,0.0,5.0,0.0,0.0,0.0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,1.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-01-27,Wed,Premier League,Matchweek 20,Away,L 2–3,Aston Villa,Burnley,N,RW,8,0,0,0,0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–3,Aston Villa,West Ham,N,LW,22,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,3.0,6.0,0.0,0.0,0.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,0.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-02-06,Sat,Premier League,Matchweek 23,Home,W 1–0,Aston Villa,Arsenal,N,RW,25,0,0,0,0,0.0,0.0,0,0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,6.0,0.0,0.0,0.0,/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-02-13,Sat,Premier League,Matchweek 24,Away,D 0–0,Aston Villa,Brighton,N,RW,25,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,5.0,0.0,0.0,0.0,/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League,0.5,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-02-21,Sun,Premier League,Matchweek 25,Home,L 1–2,Aston Villa,Leicester City,N,LW,24,0,0,0,0,1.0,1.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,6.0,1.0,2.0,0.0,/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League,0.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-02-27,Sat,Premier League,Matchweek 26,Away,W 1–0,Aston Villa,Leeds United,N,LW,3,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,2.0,3.0,2.0,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,1.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-03-06,Sat,Premier League,Matchweek 27,Home,D 0–0,Aston Villa,Wolves,Y,LW,77,0,0,0,0,0.0,0.0,0,0,31.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,24.0,62.5,2.0,9.0,0.0,0.0,0.0,/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League,0.5,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-03-12,Fri,Premier League,Matchweek 28,Away,D 1–1,Aston Villa,Newcastle Utd,Y,"RW,LW",67,0,0,0,0,2.0,1.0,0,0,39.0,1.0,1.0,0.0,0.1,0.1,0.1,4.0,0.0,25.0,33.0,75.8,5.0,27.0,4.0,5.0,4.0,/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League,0.5,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-03-21,Sun,Premier League,Matchweek 18,Home,L 0–2,Aston Villa,Tottenham,Y,LW,78,0,0,0,0,2.0,0.0,0,0,25.0,2.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,10.0,16.0,62.5,2.0,23.0,0.0,2.0,1.0,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-03-25,Thu,Africa Cup of Nations qualification,Group stage,Away,D 1–1,eg Egypt,ke Kenya,Y,AM,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/42c44b9f/Kenya-Egypt-March-25-2021-Africa-Cup-of-Nations-qualification,0.5,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-03-29,Mon,Africa Cup of Nations qualification,Group stage,Home,W 4–0,eg Egypt,km Comoros,Y,AM,59,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9e71042a/Egypt-Comoros-March-29-2021-Africa-Cup-of-Nations-qualification,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-04-04,Sun,Premier League,Matchweek 30,Home,W 3–1,Aston Villa,Fulham,N,LW,29,2,0,0,0,4.0,2.0,0,0,16.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,1.0,8.0,9.0,88.9,1.0,11.0,1.0,2.0,0.0,/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-04-10,Sat,Premier League,Matchweek 31,Away,L 1–2,Aston Villa,Liverpool,Y,LW,81,0,0,0,0,3.0,1.0,0,0,35.0,3.0,2.0,2.0,0.2,0.2,0.0,2.0,0.0,8.0,17.0,47.1,1.0,17.0,0.0,1.0,0.0,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League,0.0,0.8333333333333334,0.5
