,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,Y,FW,76,0,0,0,0,1.0,1.0,0,0,18.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,11.0,13.0,84.6,2.0,10.0,1.0,0.0,0.0,/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,Y,FW,76,0,0,0,0,0.0,0.0,0,0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,0.0,4.0,0.0,2.0,0.0,/en/matches/ab6db0d6/Manchester-City-Norwich-City-August-21-2021-Premier-League,0.0,0.5,0.4523809523809524
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,Y,FW,72,1,0,1,1,1.0,1.0,0,0,15.0,0.0,0.0,0.0,0.9,0.1,0.1,1.0,0.0,7.0,12.0,58.3,1.0,8.0,0.0,0.0,0.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League,0.0,0.5,0.6309523809523808
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-04,Sat,WCQ,First round,Home,W 1–0,fi Finland,kz Kazakhstan,Y,FW,89,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/efa8688d/Finland-Kazakhstan-September-4-2021-WCQ----UEFA-M,1.0,0.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-07,Tue,WCQ,First round,Away,L 0–2,fi Finland,fr France,Y,FW,90,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/aadd70d9/France-Finland-September-7-2021-WCQ----UEFA-M,0.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,Y,FW,90,0,0,0,0,3.0,0.0,0,0,24.0,1.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,9.0,12.0,75.0,0.0,16.0,0.0,3.0,0.0,/en/matches/4ac58f71/Arsenal-Norwich-City-September-11-2021-Premier-League,0.0,0.3333333333333333,0.4642857142857143
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,FW,90,1,0,0,0,4.0,1.0,0,0,22.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,12.0,66.7,1.0,11.0,1.0,0.0,0.0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,0.0,0.3333333333333333,0.4523809523809523
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-21,Tue,EFL Cup,Third round,Home,L 0–3,Norwich City,Liverpool,N,,22,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1d32b710/Norwich-City-Liverpool-September-21-2021-EFL-Cup,0.0,0.0,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-25,Sat,Premier League,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,FW,90,0,0,0,0,1.0,0.0,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,31.0,74.2,1.0,18.0,2.0,2.0,1.0,/en/matches/d516ccbf/Everton-Norwich-City-September-25-2021-Premier-League,0.0,0.0,0.5238095238095238
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-02,Sat,Premier League,Matchweek 7,Away,D 0–0,Norwich City,Burnley,Y,FW,79,0,0,0,0,1.0,0.0,0,0,25.0,1.0,1.0,2.0,0.1,0.1,0.0,3.0,0.0,11.0,14.0,78.6,1.0,14.0,1.0,1.0,0.0,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League,0.5,0.0,0.369047619047619
