,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-07,Mon,UEFA Nations League,League B,Away,W 2–1,sct Scotland,cz Czech Republic,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/10fdc7d0/Czech-Republic-Scotland-September-7-2020-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 4–3,Leeds United,Fulham,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,55.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,51.0,78.4,3.0,27.0,1.0,1.0,1.0,/en/matches/583c2b60/Leeds-United-Fulham-September-19-2020-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-27,Sun,Premier League,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,Y*,CB,90,0,0,0,0,1.0,0.0,0,0,94.0,2.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,69.0,85.0,81.2,3.0,57.0,0.0,0.0,0.0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,1.0,0.5,0.3571428571428571
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-03,Sat,Premier League,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,76.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,89.5,2.0,39.0,0.0,0.0,0.0,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League,0.5,1.0,0.6666666666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-08,Thu,UEFA Euro Qualifying,Semi-finals,Home,D 0 (5)–0 (3),sct Scotland,il Israel,Y,CB,120,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/b2ea5359/Scotland-Israel-October-8-2020-UEFA-Euro-Qualifying,0.5,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-11-02,Mon,Premier League,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,89.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,89.9,5.0,61.0,0.0,0.0,0.0,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League,0.0,0.6666666666666666,0.8928571428571429
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y*,CB,90,0,0,0,0,1.0,0.0,1,0,94.0,4.0,4.0,1.0,0.1,0.1,0.0,0.0,0.0,66.0,81.0,81.5,4.0,61.0,0.0,1.0,0.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,0.0,0.3333333333333333,0.4285714285714285
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-15,Sun,UEFA Nations League,League B,Away,L 0–1,sct Scotland,sk Slovakia,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,4.0,,,,,,,,,,,,,,,/en/matches/812cb442/Slovakia-Scotland-November-15-2020-UEFA-Nations-League,0.0,0.1666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-22,Sun,Premier League,Matchweek 9,Home,D 0–0,Leeds United,Arsenal,Y*,CB,90,0,0,0,0,1.0,0.0,1,0,97.0,0.0,2.0,1.0,0.1,0.1,0.0,2.0,0.0,82.0,88.0,93.2,3.0,56.0,0.0,0.0,0.0,/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League,0.5,0.0,0.5952380952380951
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-28,Sat,Premier League,Matchweek 10,Away,W 1–0,Leeds United,Everton,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,89.8,3.0,39.0,0.0,0.0,0.0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League,1.0,0.1666666666666666,0.5595238095238095
