,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,N,CM,24,0,0,0,0,0,0,1,0,24.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,19.0,20.0,95.0,3.0,17.0,0.0,0.0,0.0,/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,"CM,CB",90,1,0,0,0,2,1,0,0,48.0,6.0,1,2.0,0.1,0.1,0.0,0.0,0.0,27.0,33.0,81.8,1.0,19.0,0.0,0.0,0.0,/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,0.5,0.5,0.7083333333333334
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y,DM,120,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-08,Fri,Euro Qualifying,Group stage,Away,W 1–0,pt Portugal,sk Slovakia,Y,CM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ef6f2db5/Slovakia-Portugal-September-8-2023-Euro-Qualifying,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,CM,90,0,0,0,0,3,0,0,0,96.0,5.0,1,2.0,0.1,0.1,0.0,2.0,0.0,73.0,82.0,89.0,6.0,55.0,0.0,0.0,0.0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League,1.0,0.6666666666666666,0.2604166666666667
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,Y,CM,90,0,0,0,0,1,0,1,0,44.0,5.0,2,2.0,0.1,0.1,0.0,0.0,0.0,24.0,31.0,77.4,2.0,19.0,0.0,1.0,1.0,/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League,0.5,0.8333333333333334,0.6153846153846154
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-27,Wed,EFL Cup,Third round,Home,W 2–1,Fulham,Norwich City,Y,CM,90,0,0,0,0,3,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/a83ae0f3/Fulham-Norwich-City-September-27-2023-EFL-Cup,1.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,64.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,46.0,51.0,90.2,5.0,33.0,1.0,0.0,0.0,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League,0.0,0.8333333333333334,0.4895833333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,Y,CM,90,0,0,0,0,1,0,1,0,65.0,8.0,3,5.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,68.2,2.0,28.0,0.0,0.0,0.0,/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League,1.0,0.5,0.08888888888888886
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-13,Fri,Euro Qualifying,Group stage,Home,W 3–2,pt Portugal,sk Slovakia,Y,DM,85,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/92c4cc7b/Portugal-Slovakia-October-13-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-10-23,Mon,Premier League,Matchweek 9,Away,L 0–2,Fulham,Tottenham,Y,DM,81,0,0,0,0,2,1,0,0,48.0,7.0,1,3.0,0.1,0.1,0.0,0.0,0.0,27.0,33.0,81.8,2.0,27.0,0.0,2.0,0.0,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League,0.0,0.6666666666666666,0.8645833333333334
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-10-29,Sun,Premier League,Matchweek 10,Away,D 1–1,Fulham,Brighton,Y,DM,90,1,0,0,0,1,1,0,0,51.0,10.0,5,1.0,0.1,0.1,0.0,2.0,0.0,24.0,30.0,80.0,2.0,25.0,0.0,2.0,1.0,/en/matches/a0c422e9/Brighton-and-Hove-Albion-Fulham-October-29-2023-Premier-League,0.5,0.6666666666666666,0.53125
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–1,Fulham,Manchester Utd,Y,DM,90,0,0,0,0,2,1,1,0,49.0,5.0,0,2.0,0.2,0.2,0.0,1.0,0.0,23.0,29.0,79.3,4.0,18.0,1.0,3.0,1.0,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League,0.0,0.5,0.3888888888888889
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-11-12,Sun,Premier League,Matchweek 12,Away,L 1–3,Fulham,Aston Villa,Y,DM,90,0,0,0,0,0,0,1,0,55.0,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,37.0,45.0,82.2,1.0,31.0,1.0,0.0,0.0,/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League,0.0,0.1666666666666666,0.6666666666666666
