,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-10,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,"FW,AM",79,18,2,3,6,9,3,18,1,1,100.0,0,0.0,11,65,29,2,0,1,2,2,15,7,/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,FW,61,23,0,0,12,12,4,23,1,0,0.0,1,100.0,9,35,6,0,3,0,2,0,12,1,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League
2,2019-08-10,Sat,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,FW,89,28,1,3,12,14,6,28,1,1,100.0,0,0.0,16,100,55,3,2,2,1,1,21,5,/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League
3,2019-08-10,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,FW,76,23,0,0,11,12,1,23,1,1,100.0,0,0.0,11,91,55,2,1,1,1,1,16,8,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League
4,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-10,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,N,FW,10,4,0,0,1,3,1,4,1,0,0.0,1,100.0,3,27,1,0,1,0,0,1,1,0,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,N,"On matchday squad, but did not play",/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Fri,Matchweek 10,Home,L 0–9,Southampton,Leicester City,N,"On matchday squad, but did not play",/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-10,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,FW,3,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League
9,2019-08-10,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,N,RW,10,3,0,0,2,1,0,3,1,1,100.0,0,0.0,2,9,0,0,1,0,1,1,1,0,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
10,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-08-10,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,N,"On matchday squad, but did not play",/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-10,Wed,Matchweek 15,Home,W 2–1,Southampton,Norwich City,N,FW,14,8,0,0,4,4,1,8,0,0,,0,,5,13,2,0,0,0,0,0,7,2,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League
13,2019-08-10,Sun,Matchweek 16,Away,L 1–2,Southampton,Newcastle Utd,N,FW,3,1,0,0,1,0,0,1,0,0,,0,,1,7,0,0,0,0,0,0,1,1,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League
14,2019-08-10,Sat,Matchweek 17,Home,L 0–1,Southampton,West Ham,N,FW,4,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
15,2019-08-10,Sat,Matchweek 18,Away,W 3–1,Southampton,Aston Villa,N,FW,4,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,1,1,0,/en/matches/d50390a8/Aston-Villa-Southampton-December-21-2019-Premier-League
16,2019-08-10,Thu,Matchweek 19,Away,W 2–0,Southampton,Chelsea,Y,FW,79,45,2,9,31,5,0,45,4,3,75.0,1,25.0,24,92,11,0,1,0,9,6,29,5,/en/matches/d9a73d72/Chelsea-Southampton-December-26-2019-Premier-League
17,2019-08-10,Sat,Matchweek 20,Home,D 1–1,Southampton,Crystal Palace,Y,FW,62,16,2,2,5,10,1,16,0,0,,0,,9,25,9,0,0,0,0,0,12,4,/en/matches/a8ab1213/Southampton-Crystal-Palace-December-28-2019-Premier-League
18,2019-08-10,Wed,Matchweek 21,Home,W 1–0,Southampton,Tottenham,N,"On matchday squad, but did not play",/en/matches/ce2fad1e/Southampton-Tottenham-Hotspur-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
19,2019-08-10,Sat,Matchweek 22,Away,W 2–1,Southampton,Leicester City,N,FW,13,4,0,0,3,1,0,4,0,0,,0,,3,18,2,0,0,0,0,0,3,2,/en/matches/bf752bf7/Leicester-City-Southampton-January-11-2020-Premier-League
20,2019-08-10,Sat,Matchweek 23,Home,L 2–3,Southampton,Wolves,N,FW,20,8,0,1,3,4,1,8,0,0,,0,,3,13,0,0,0,0,0,0,6,2,/en/matches/9d6674f8/Southampton-Wolverhampton-Wanderers-January-18-2020-Premier-League
21,2019-08-10,Tue,Matchweek 24,Away,W 2–0,Southampton,Crystal Palace,N,FW,7,5,0,1,2,2,0,5,0,0,,0,,2,41,26,1,1,0,0,0,1,0,/en/matches/003ce1e3/Crystal-Palace-Southampton-January-21-2020-Premier-League
