,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 0–3,Southampton,Burnley,Y,FW,72,0,0,0,0,2.0,0.0,0,0,21.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,5.0,12.0,41.7,0.0,11.0,1.0,1.0,0.0,/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Southampton,Liverpool,Y,FW,67,0,0,0,0,2.0,0.0,0,0,23.0,0.0,0.0,0.0,0.3,0.3,0.2,2.0,0.0,8.0,15.0,53.3,0.0,16.0,1.0,2.0,2.0,/en/matches/b2a48847/Southampton-Liverpool-August-17-2019-Premier-League,0.0,0.5,0.6071428571428571
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,"FW,AM",79,0,0,0,0,2.0,0.0,0,0,18.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,0.0,7.0,12.0,58.3,0.0,11.0,2.0,1.0,1.0,/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,FW,61,0,0,0,0,1.0,0.0,0,0,23.0,0.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,12.0,15.0,80.0,2.0,9.0,0.0,1.0,0.0,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League,0.5,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,FW,89,0,0,0,0,4.0,2.0,0,0,28.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,13.0,19.0,68.4,1.0,16.0,3.0,1.0,1.0,/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League,1.0,0.5,0.4880952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-20,Fri,Premier League,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,FW,76,0,0,0,0,1.0,0.0,0,0,23.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,1.0,9.0,18.0,50.0,1.0,11.0,2.0,1.0,1.0,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League,0.0,0.8333333333333334,0.5595238095238095
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-24,Tue,EFL Cup,Third round,Away,W 4–0,Southampton,Portsmouth,Y,FW,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/5f8e6b6f/Portsmouth-Southampton-September-24-2019-EFL-Cup,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-06,Sun,Premier League,Matchweek 8,Home,L 1–4,Southampton,Chelsea,N,FW,10,0,0,0,0,1.0,0.0,0,0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,1.0,0.0,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League,0.0,0.6666666666666666,0.6904761904761905
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-29,Tue,EFL Cup,Fourth round,Away,L 1–3,Southampton,Manchester City,N,,22,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/dc030e24/Manchester-City-Southampton-October-29-2019-EFL-Cup,0.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,FW,3,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League,0.0,0.3333333333333333,0.9404761904761904
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-11-09,Sat,Premier League,Matchweek 12,Home,L 1–2,Southampton,Everton,N,RW,10,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League,0.0,0.0,0.5357142857142857
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Southampton,Norwich City,N,FW,14,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,5.0,0.0,0.0,0.0,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League,1.0,0.0,0.4523809523809524
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-12-08,Sun,Premier League,Matchweek 16,Away,L 1–2,Southampton,Newcastle Utd,N,FW,3,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League,0.0,0.3333333333333333,0.5119047619047619
