,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2021-08-16,Mon,PL2 — Div. 1,Matchweek 1,Home,W 6–1,West Ham,Arsenal,N,,21,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c94f9422/West-Ham-United-U23-Arsenal-U23-August-16-2021-Premier-League-2----Division-1,1.0,0.5,0.5
1,1,1,1,2021-08-20,Fri,PL2 — Div. 1,Matchweek 2,Away,L 2–4,West Ham,Brighton,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4696c7a0/Brighton-and-Hove-Albion-U23-West-Ham-United-U23-August-20-2021-Premier-League-2----Division-1,0.0,0.5,0.5
2,2,2,2,2021-08-29,Sun,PL2 — Div. 1,Matchweek 3,Home,W 2–1,West Ham,Chelsea,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5b600c9c/West-Ham-United-U23-Chelsea-U23-August-29-2021-Premier-League-2----Division-1,1.0,0.5,0.5
3,3,3,3,2021-09-11,Sat,PL2 — Div. 1,Matchweek 4,Away,D 2–2,West Ham,Leeds United,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cbdeee5b/Leeds-United-U23-West-Ham-United-U23-September-11-2021-Premier-League-2----Division-1,0.5,0.6666666666666666,0.5
4,4,4,4,2021-09-20,Mon,PL2 — Div. 1,Matchweek 5,Away,L 1–3,West Ham,Derby County,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/db980d15/Derby-County-U23-West-Ham-United-U23-September-20-2021-Premier-League-2----Division-1,0.0,0.5,0.5
5,5,5,5,2021-10-18,Mon,PL2 — Div. 1,Matchweek 8,Away,W 4–3,West Ham,Tottenham,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/409b94b8/Tottenham-Hotspur-U23-West-Ham-United-U23-October-18-2021-Premier-League-2----Division-1,1.0,0.5,0.5
6,6,6,6,2021-10-21,Thu,Europa Lg,Group stage,Home,W 3–0,eng West Ham,be Genk,N,AM,2,0,0,0,0,0.0,0.0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/0134a1bd/West-Ham-United-Genk-October-21-2021-Europa-League,1.0,0.5,0.5
7,7,7,7,2021-10-23,Sat,PL2 — Div. 1,Matchweek 9,Home,W 6–0,West Ham,Manchester Utd,Y,AM,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ac9d499c/West-Ham-United-U23-Manchester-United-U23-October-23-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
8,8,8,8,2021-11-01,Mon,PL2 — Div. 1,Matchweek 10,Away,L 1–2,West Ham,Leicester City,Y,RW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ffca4705/Leicester-City-U23-West-Ham-United-U23-November-1-2021-Premier-League-2----Division-1,0.0,1.0,0.5
9,9,9,9,2021-11-06,Sat,PL2 — Div. 1,Matchweek 11,Home,W 3–0,West Ham,Liverpool,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f4116d4e/West-Ham-United-U23-Liverpool-U23-November-6-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
10,10,10,10,2021-11-20,Sat,PL2 — Div. 1,Matchweek 12,Home,W 1–0,West Ham,Manchester City,Y,AM,87,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a2b95013/West-Ham-United-U23-Manchester-City-U23-November-20-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
11,11,11,11,2021-11-26,Fri,PL2 — Div. 1,Matchweek 13,Home,W 1–0,West Ham,Blackburn,Y,AM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0522adb9/West-Ham-United-U23-Blackburn-Rovers-U23-November-26-2021-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
12,12,12,12,2021-12-06,Mon,PL2 — Div. 1,Matchweek 14,Away,W 4–2,West Ham,Crystal Palace,Y,FW,50,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e867e72b/Crystal-Palace-U23-West-Ham-United-U23-December-6-2021-Premier-League-2----Division-1,1.0,1.0,0.5
13,13,13,13,2022-01-10,Mon,PL2 — Div. 1,Matchweek 16,Home,W 3–0,West Ham,Leeds United,Y,AM,85,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/f62d5c74/West-Ham-United-U23-Leeds-United-U23-January-10-2022-Premier-League-2----Division-1,1.0,1.0,0.5
14,14,14,14,2022-01-14,Fri,PL2 — Div. 1,Matchweek 17,Away,D 1–1,West Ham,Arsenal,Y,AM,89,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/aa2a07eb/Arsenal-U23-West-Ham-United-U23-January-14-2022-Premier-League-2----Division-1,0.5,1.0,0.5
15,15,15,15,2022-01-24,Mon,PL2 — Div. 1,Matchweek 18,Home,L 1–2,West Ham,Leicester City,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/95b52b74/West-Ham-United-U23-Leicester-City-U23-January-24-2022-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
16,16,16,16,2022-02-05,Sat,PL2 — Div. 1,Matchweek 19,Away,L 1–3,West Ham,Manchester Utd,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/220667c8/Manchester-United-U23-West-Ham-United-U23-February-5-2022-Premier-League-2----Division-1,0.0,0.5,0.5
17,17,17,17,2022-02-20,Sun,PL2 — Div. 1,Matchweek 20,Away,L 0–2,West Ham,Manchester City,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/979e15bf/Manchester-City-U23-West-Ham-United-U23-February-20-2022-Premier-League-2----Division-1,0.0,0.1666666666666666,0.5
18,18,18,18,2022-03-05,Sat,Premier League,Matchweek 28,Away,L 0–1,West Ham,Liverpool,N,RM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/bc1944c3/Liverpool-West-Ham-United-March-5-2022-Premier-League,0.0,0.0,0.5
19,19,19,19,2022-03-11,Fri,PL2 — Div. 1,Matchweek 22,Away,D 1–1,West Ham,Chelsea,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7e646173/Chelsea-U23-West-Ham-United-U23-March-11-2022-Premier-League-2----Division-1,0.5,0.0,0.5
20,20,20,20,2022-03-18,Fri,PL2 — Div. 1,Matchweek 23,Home,W 3–2,West Ham,Brighton,Y,AM,53,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e8e70ca4/West-Ham-United-U23-Brighton-and-Hove-Albion-U23-March-18-2022-Premier-League-2----Division-1,1.0,0.1666666666666666,0.5
21,21,21,21,2022-04-04,Mon,PL2 — Div. 1,Matchweek 24,Home,W 3–1,West Ham,Tottenham,Y,AM,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/54a56edd/West-Ham-United-U23-Tottenham-Hotspur-U23-April-4-2022-Premier-League-2----Division-1,1.0,0.5,0.5
22,22,22,22,2022-04-08,Fri,PL2 — Div. 1,Matchweek 21,Away,L 0–2,West Ham,Blackburn,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d1f7c04c/Blackburn-Rovers-U23-West-Ham-United-U23-April-8-2022-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
23,23,23,23,2022-04-17,Sun,PL2 — Div. 1,Matchweek 15,Away,L 0–3,West Ham,Liverpool,Y,AM,88,0,0,0,0,,,2,1,,,,,,,,,,,,,,,,,,/en/matches/3533db81/Liverpool-U23-West-Ham-United-U23-April-17-2022-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
24,24,24,24,2022-05-02,Mon,PL2 — Div. 1,Matchweek 26,Home,W 5–0,West Ham,Derby County,Y,AM,74,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/def28149/West-Ham-United-U23-Derby-County-U23-May-2-2022-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
