,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-11-09,Sun,Matchweek 14,Away,L 1–2,Everton,Leicester City,N,"On matchday squad, but did not play",/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League,,,,,,,,,,,,,,,,
1,2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-11-09,Sun,Matchweek 17,Away,D 1–1,Everton,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League,,,,,,,,,,,,,,,,
3,2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-11-09,Wed,Matchweek 21,Away,L 1–2,Everton,Manchester City,N,"On matchday squad, but did not play",/en/matches/ed58271e/Manchester-City-Everton-January-1-2020-Premier-League,,,,,,,,,,,,,,,,
5,2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-11-09,Sat,Matchweek 23,Away,D 1–1,Everton,West Ham,N,LM,45,10,9,1,0,2,0,0,0,0,0,0,0,8,0,0,/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League
7,2019-11-09,Tue,Matchweek 24,Home,D 2–2,Everton,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League,,,,,,,,,,,,,,,,
8,2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-11-09,Sun,Matchweek 29,Away,L 0–4,Everton,Chelsea,N,"LM,FW",15,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League
10,2019-11-09,Sun,Matchweek 30,Home,D 0–0,Everton,Liverpool,Y,LM,59,9,7,2,1,0,0,1,0,0,0,0,0,6,0,0,/en/matches/603174fb/Merseyside-Derby-Everton-Liverpool-June-21-2020-Premier-League
11,2019-11-09,Wed,Matchweek 31,Away,W 1–0,Everton,Norwich City,N,RM,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League
12,2019-11-09,Wed,Matchweek 32,Home,W 2–1,Everton,Leicester City,Y,"LM,FW",78,21,19,2,0,0,0,0,0,0,0,0,0,16,0,1,/en/matches/c2c7ebbf/Everton-Leicester-City-July-1-2020-Premier-League
13,2019-11-09,Mon,Matchweek 33,Away,L 0–1,Everton,Tottenham,N,"RM,CM",45,12,10,1,1,0,0,1,0,0,0,0,0,10,1,1,/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League
14,2019-11-09,Thu,Matchweek 34,Home,D 1–1,Everton,Southampton,Y,"LM,AM",73,17,15,2,2,1,0,2,0,0,0,0,0,11,0,0,/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League
15,2019-11-09,Sun,Matchweek 35,Away,L 0–3,Everton,Wolves,Y,"CM,LM",55,17,16,1,1,0,0,0,0,0,0,0,0,16,0,0,/en/matches/476e8583/Wolverhampton-Wanderers-Everton-July-12-2020-Premier-League
16,2019-11-09,Thu,Matchweek 36,Home,D 1–1,Everton,Aston Villa,N,LM,29,8,7,1,0,0,0,1,0,0,0,0,0,6,0,0,/en/matches/f855bc55/Everton-Aston-Villa-July-16-2020-Premier-League
17,2019-11-09,Mon,Matchweek 37,Away,W 1–0,Everton,Sheffield Utd,N,"CM,RW",7,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League
18,2019-11-09,Sun,Matchweek 38,Home,L 1–3,Everton,Bournemouth,N,RW,33,19,19,0,0,0,0,2,0,0,0,0,0,14,0,1,/en/matches/2a3b8f05/Everton-Bournemouth-July-26-2020-Premier-League
