,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-10-24,Sun,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,N,"On matchday squad, but did not play",/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League,,,,,,,,,,,,,,,,
1,2020-10-24,Sun,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,N,"On matchday squad, but did not play",/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League,,,,,,,,,,,,,,,,
2,2020-10-24,Sat,Matchweek 10,Away,D 1–1,Liverpool,Brighton,Y,CB,90,55,53,2,2,0,0,0,0,0,0,0,0,44,0,1,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League
3,2020-10-24,Sun,Matchweek 11,Home,W 4–0,Liverpool,Wolves,N,"On matchday squad, but did not play",/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League,,,,,,,,,,,,,,,,
4,2020-10-24,Sun,Matchweek 12,Away,D 1–1,Liverpool,Fulham,N,"On matchday squad, but did not play",/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League,,,,,,,,,,,,,,,,
5,2020-10-24,Wed,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,N,"On matchday squad, but did not play",/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League,,,,,,,,,,,,,,,,
6,2020-10-24,Sat,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League,,,,,,,,,,,,,,,,
7,2020-10-24,Sun,Matchweek 15,Home,D 1–1,Liverpool,West Brom,N,"On matchday squad, but did not play",/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League,,,,,,,,,,,,,,,,
8,2020-10-24,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,Y,CB,90,89,89,0,0,0,0,0,0,0,0,0,0,75,0,1,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League
9,2020-10-24,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,N,"On matchday squad, but did not play",/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League,,,,,,,,,,,,,,,,
10,2020-10-24,Sun,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League,,,,,,,,,,,,,,,,
11,2020-10-24,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,N,"On matchday squad, but did not play",/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,,,,,,,,,,,,,,,,
12,2020-10-24,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,N,CB,45,20,19,1,1,0,0,0,0,0,0,0,0,17,0,0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League
13,2020-10-24,Sun,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,CB,90,76,76,0,0,0,0,0,0,0,0,0,0,65,0,1,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League
14,2020-10-24,Wed,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,CB,90,65,62,3,2,0,0,0,1,0,0,0,0,56,0,0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League
15,2020-10-24,Sun,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,N,"On matchday squad, but did not play",/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,,,,,,,,,,,,,,,,
16,2020-10-24,Sat,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,N,"On matchday squad, but did not play",/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,,,,,,,,,,,,,,,,
17,2020-10-24,Sat,Matchweek 25,Home,L 0–2,Liverpool,Everton,N,CB,61,64,60,3,2,0,0,0,1,0,0,0,0,57,1,0,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League
18,2020-10-24,Sun,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,Y,CB,90,73,73,0,0,0,0,0,0,0,0,0,0,60,0,0,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League
19,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020-10-24,Sun,Matchweek 27,Home,L 0–1,Liverpool,Fulham,Y,CB,90,102,98,4,2,0,1,0,2,0,0,0,0,86,0,0,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League
21,2020-10-24,Mon,Matchweek 28,Away,W 1–0,Liverpool,Wolves,Y,CB,90,44,41,3,3,0,2,0,0,0,0,0,0,34,0,0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League
22,2020-10-24,Sat,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,Y,CB,90,91,91,0,0,0,0,1,0,0,0,0,0,79,0,0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
23,2020-10-24,Sat,Matchweek 31,Home,W 2–1,Liverpool,Aston Villa,Y,CB,90,72,70,2,1,0,1,0,1,0,0,0,0,62,0,0,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League
24,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,
25,2020-10-24,Sat,Matchweek 35,Home,W 2–0,Liverpool,Southampton,Y,CB,90,60,59,1,1,0,0,0,0,0,0,0,0,54,0,0,/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League
