,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-08,Wed,UEFA Nations League,League A,Home,W 6–1,be Belgium,pl Poland,N,,7,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/574e523f/Belgium-Poland-June-8-2022-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-07,Sun,Ligue 1,Matchweek 1,Away,L 1–4,Reims,Marseille,Y,CB,90,0,0,0,0,0.0,0.0,0,0,66.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,45.0,52.0,86.5,4.0,40.0,0.0,0.0,0.0,/en/matches/534ab8ff/Marseille-Reims-August-7-2022-Ligue-1,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-21,Sun,Ligue 1,Matchweek 3,Away,D 1–1,Reims,Strasbourg,Y,CB,90,0,0,0,0,0.0,0.0,1,0,54.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,78.0,2.0,36.0,1.0,1.0,1.0,/en/matches/be90ec61/Strasbourg-Reims-August-21-2022-Ligue-1,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-28,Sun,Ligue 1,Matchweek 4,Home,D 1–1,Reims,Lyon,Y,CB,90,0,0,0,0,0.0,0.0,1,0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,22.0,81.8,2.0,15.0,0.0,1.0,0.0,/en/matches/daa723a9/Reims-Lyon-August-28-2022-Ligue-1,0.5,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-09-17,Sat,Premier League,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,95.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,77.0,86.0,89.5,4.0,65.0,0.0,0.0,0.0,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,0.0,0.3333333333333333,0.7333333333333335
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-03,Mon,Premier League,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,Y,CB,90,0,0,0,0,1.0,0.0,0,0,76.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,56.0,70.0,80.0,4.0,44.0,0.0,1.0,1.0,/en/matches/a7976021/Leicester-City-Nottingham-Forest-October-3-2022-Premier-League,1.0,0.3333333333333333,0.1770833333333333
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-08,Sat,Premier League,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,Y,CB,90,0,0,0,0,1.0,0.0,0,0,118.0,7.0,2.0,3.0,0.2,0.2,0.2,1.0,0.0,87.0,96.0,90.6,3.0,60.0,0.0,0.0,0.0,/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League,0.0,0.5,0.5833333333333334
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-15,Sat,Premier League,Matchweek 11,Home,D 0–0,Leicester City,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,93.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,86.0,91.9,6.0,69.0,1.0,0.0,0.0,/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,0.5,0.3333333333333333,0.5666666666666667
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-20,Thu,Premier League,Matchweek 12,Home,W 2–0,Leicester City,Leeds United,Y,CB,90,0,0,0,0,0.0,0.0,0,0,85.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0,84.3,1.0,45.0,0.0,1.0,1.0,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League,1.0,0.5,0.2187499999999999
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-23,Sun,Premier League,Matchweek 13,Away,W 4–0,Leicester City,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,1,0,53.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,85.4,1.0,18.0,0.0,0.0,0.0,/en/matches/8774e664/Wolverhampton-Wanderers-Leicester-City-October-23-2022-Premier-League,1.0,0.5,0.311111111111111
