,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Brighton,Aston Villa,Y,"CM,FW",89,0,1,0,0,0,0,0,0,45.0,0.0,0,2.0,0.0,0.0,0.5,2.0,1.0,32.0,39.0,82.1,4.0,19.0,1.0,0.0,0.0,/en/matches/dea0df40/Aston-Villa-Brighton-and-Hove-Albion-November-21-2020-Premier-League,1.0,0.3333333333333333,0.4642857142857143
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-28,Sat,Premier League,Matchweek 10,Home,D 1–1,Brighton,Liverpool,Y,CM,90,1,0,1,1,0,0,0,0,53.0,0.0,2,1.0,0.8,0.0,0.1,4.0,1.0,37.0,45.0,82.2,8.0,26.0,1.0,1.0,1.0,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League,0.5,0.5,0.5595238095238095
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-07,Mon,Premier League,Matchweek 11,Home,L 1–2,Brighton,Southampton,Y,"AM,DM,CM",90,1,0,1,1,2,0,1,0,46.0,1.0,0,0.0,0.9,0.1,0.2,4.0,0.0,24.0,41.0,58.5,3.0,25.0,2.0,1.0,1.0,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League,0.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-13,Sun,Premier League,Matchweek 12,Away,L 0–3,Brighton,Leicester City,Y,"DM,RW",90,0,0,0,0,0,0,0,0,82.0,2.0,3,0.0,0.0,0.0,0.2,4.0,0.0,55.0,75.0,73.3,6.0,36.0,0.0,0.0,0.0,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League,0.0,0.5,0.5714285714285715
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-16,Wed,Premier League,Matchweek 13,Away,D 0–0,Brighton,Fulham,N,AM,5,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,/en/matches/eb73d532/Fulham-Brighton-and-Hove-Albion-December-16-2020-Premier-League,0.5,0.1666666666666666,0.4880952380952381
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-27,Sun,Premier League,Matchweek 15,Away,D 2–2,Brighton,West Ham,N,FW,8,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,11.0,14.0,78.6,0.0,8.0,1.0,0.0,0.0,/en/matches/7ba8c6e9/West-Ham-United-Brighton-and-Hove-Albion-December-27-2020-Premier-League,0.5,0.1666666666666666,0.4743589743589744
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-29,Tue,Premier League,Matchweek 16,Home,L 0–1,Brighton,Arsenal,Y,"CM,AM",90,0,0,0,0,1,0,0,0,64.0,3.0,0,0.0,0.0,0.0,0.2,4.0,0.0,47.0,59.0,79.7,3.0,34.0,2.0,0.0,0.0,/en/matches/fdca0bef/Brighton-and-Hove-Albion-Arsenal-December-29-2020-Premier-League,0.0,0.3333333333333333,0.4166666666666667
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-10,Sun,FA Cup,Third round proper,Away,D 1 (4)–1 (3),Brighton,Newport County,Y,CM,120,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/79a72b61/Newport-County-Brighton-and-Hove-Albion-January-10-2021-FA-Cup,0.5,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-16,Sat,Premier League,Matchweek 19,Away,W 1–0,Brighton,Leeds United,Y,"CM,LM",90,0,0,0,0,0,0,0,0,43.0,4.0,0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,38.0,60.5,1.0,20.0,0.0,1.0,0.0,/en/matches/ade7aac2/Leeds-United-Brighton-and-Hove-Albion-January-16-2021-Premier-League,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 2–1,Brighton,Blackpool,N,,15,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c238e356/Brighton-and-Hove-Albion-Blackpool-January-23-2021-FA-Cup,1.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-27,Wed,Premier League,Matchweek 20,Home,D 0–0,Brighton,Fulham,Y,CM,90,0,0,0,0,3,0,0,0,69.0,3.0,1,0.0,0.2,0.2,0.2,7.0,0.0,40.0,59.0,67.8,6.0,34.0,2.0,2.0,0.0,/en/matches/ea5464bd/Brighton-and-Hove-Albion-Fulham-January-27-2021-Premier-League,0.5,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-31,Sun,Premier League,Matchweek 21,Home,W 1–0,Brighton,Tottenham,Y,CM,90,0,1,0,0,1,0,0,0,76.0,2.0,0,1.0,0.1,0.1,0.9,8.0,1.0,47.0,63.0,74.6,7.0,51.0,2.0,3.0,1.0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 1–0,Brighton,Liverpool,Y,CM,90,0,0,0,0,1,1,0,0,48.0,1.0,0,1.0,0.0,0.0,0.2,7.0,1.0,31.0,43.0,72.1,3.0,17.0,1.0,1.0,1.0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 1–1,Brighton,Burnley,Y,"CM,RM",90,0,1,0,0,1,0,0,0,54.0,0.0,0,1.0,0.1,0.1,0.1,4.0,1.0,38.0,49.0,77.6,6.0,29.0,5.0,0.0,0.0,/en/matches/4400251e/Burnley-Brighton-and-Hove-Albion-February-6-2021-Premier-League,0.5,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-10,Wed,FA Cup,Fifth round proper,Away,L 0–1,Brighton,Leicester City,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/96f85815/Leicester-City-Brighton-and-Hove-Albion-February-10-2021-FA-Cup,0.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-13,Sat,Premier League,Matchweek 24,Home,D 0–0,Brighton,Aston Villa,Y,RM,90,0,0,0,0,2,1,0,0,70.0,2.0,2,2.0,0.2,0.2,0.2,6.0,0.0,39.0,59.0,66.1,5.0,26.0,3.0,0.0,0.0,/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League,0.5,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-22,Mon,Premier League,Matchweek 25,Home,L 1–2,Brighton,Crystal Palace,Y,"RM,CM",80,0,0,0,0,3,0,0,0,115.0,1.0,1,1.0,0.1,0.1,0.1,4.0,0.0,93.0,110.0,84.5,12.0,71.0,2.0,1.0,0.0,/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 0–1,Brighton,West Brom,Y,DM,90,0,0,0,1,1,0,0,0,105.0,3.0,2,1.0,0.8,0.0,0.3,6.0,0.0,76.0,98.0,77.6,10.0,68.0,2.0,1.0,1.0,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,0.0,0.1666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-06,Sat,Premier League,Matchweek 27,Home,L 1–2,Brighton,Leicester City,Y,"RM,FW",90,0,0,0,0,0,0,0,0,54.0,1.0,0,1.0,0.0,0.0,0.3,5.0,0.0,32.0,47.0,68.1,5.0,31.0,6.0,3.0,1.0,/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League,0.0,0.1666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-03-14,Sun,Premier League,Matchweek 28,Away,W 2–1,Brighton,Southampton,Y,"WB,RM",90,0,1,0,0,2,1,0,0,57.0,1.0,0,1.0,0.3,0.3,0.0,3.0,1.0,18.0,44.0,40.9,1.0,21.0,3.0,0.0,0.0,/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League,1.0,0.0,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-03-20,Sat,Premier League,Matchweek 29,Home,W 3–0,Brighton,Newcastle Utd,Y,WB,90,0,1,0,0,1,0,0,0,80.0,2.0,0,0.0,0.1,0.1,0.1,3.0,1.0,59.0,72.0,81.9,7.0,46.0,2.0,0.0,0.0,/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League,1.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-04,Sun,Premier League,Matchweek 30,Away,L 1–2,Brighton,Manchester Utd,Y,WB,90,0,0,0,0,0,0,1,0,77.0,3.0,2,0.0,0.0,0.0,0.1,3.0,0.0,40.0,69.0,58.0,6.0,29.0,1.0,0.0,0.0,/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-12,Mon,Premier League,Matchweek 31,Home,D 0–0,Brighton,Everton,Y,"WB,AM",90,0,0,0,0,1,0,0,0,68.0,2.0,2,0.0,0.1,0.1,0.1,8.0,0.0,39.0,58.0,67.2,5.0,27.0,1.0,0.0,0.0,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.5,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-04-20,Tue,Premier League,Matchweek 32,Away,D 0–0,Brighton,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,55.0,3.0,1,1.0,0.0,0.0,0.1,3.0,0.0,35.0,46.0,76.1,4.0,24.0,2.0,1.0,1.0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,0.5,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-04-24,Sat,Premier League,Matchweek 33,Away,L 0–1,Brighton,Sheffield Utd,Y,WB,66,0,0,0,0,0,0,0,0,72.0,1.0,1,1.0,0.0,0.0,0.1,7.0,0.0,54.0,65.0,83.1,7.0,37.0,5.0,0.0,0.0,/en/matches/1ef0a8f2/Sheffield-United-Brighton-and-Hove-Albion-April-24-2021-Premier-League,0.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-01,Sat,Premier League,Matchweek 34,Home,W 2–0,Brighton,Leeds United,Y,CM,90,1,0,1,1,1,0,1,0,60.0,0.0,3,2.0,0.8,0.0,0.2,7.0,0.0,44.0,51.0,86.3,5.0,42.0,2.0,0.0,0.0,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,1.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-09,Sun,Premier League,Matchweek 35,Away,L 1–2,Brighton,Wolves,Y,"CM,RB",90,0,1,0,0,0,0,0,0,66.0,1.0,0,1.0,0.0,0.0,0.1,4.0,1.0,48.0,58.0,82.8,6.0,33.0,1.0,1.0,0.0,/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League,0.0,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-05-15,Sat,Premier League,Matchweek 36,Home,D 1–1,Brighton,West Ham,Y*,RM,90,0,0,0,0,1,0,0,0,64.0,0.0,1,1.0,0.1,0.1,0.0,2.0,0.0,42.0,58.0,72.4,4.0,45.0,3.0,0.0,0.0,/en/matches/1a1095c2/Brighton-and-Hove-Albion-West-Ham-United-May-15-2021-Premier-League,0.5,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2021-05-18,Tue,Premier League,Matchweek 37,Home,W 3–2,Brighton,Manchester City,Y*,"CM,WB",90,0,1,0,0,2,0,0,0,83.0,4.0,0,3.0,0.1,0.1,0.2,5.0,1.0,61.0,73.0,83.6,3.0,35.0,1.0,1.0,1.0,/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League,1.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 0–2,Brighton,Arsenal,Y,RM,90,0,0,0,0,0,0,0,0,51.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36.0,47.0,76.6,6.0,36.0,2.0,0.0,0.0,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,0.0,0.5,0.5
