,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,85.2,0.0,16.0,0.0,0.0,0.0,/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,46.0,93.5,0.0,34.0,0.0,0.0,0.0,/en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-23,Wed,Conf Lg,Play-off round,Away,W 5–0,eng Aston Villa,sct Hibernian,Y,GK,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 0–3,Aston Villa,Liverpool,Y,GK,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,82.5,0.0,23.0,0.0,0.0,0.0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League,0.0,0.6666666666666666,0.7604166666666667
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-07,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,ar Argentina,ec Ecuador,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2f7e4951/Argentina-Ecuador-September-7-2023-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-12,Tue,WCQ,WCQ — CONMEBOL (M),Away,W 3–0,ar Argentina,bo Bolivia,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/60df245b/Bolivia-Argentina-September-12-2023-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 3–1,Aston Villa,Crystal Palace,Y,GK,90,0,0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.0,91.9,0.0,24.0,0.0,0.0,0.0,/en/matches/bc77340e/Aston-Villa-Crystal-Palace-September-16-2023-Premier-League,1.0,0.6666666666666666,0.761904761904762
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-21,Thu,Conf Lg,Group stage,Away,L 2–3,eng Aston Villa,pl Legia Warsaw,Y,GK,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,90.2,0.0,24.0,0.0,0.0,0.0,/en/matches/59e37c79/Legia-Warsaw-Aston-Villa-September-21-2023-Europa-Conference-League,0.0,1.0,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-24,Sun,Premier League,Matchweek 6,Away,W 1–0,Aston Villa,Chelsea,Y,GK,90,0,0,0,0,0.0,0.0,1,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.0,76.9,0.0,28.0,0.0,0.0,0.0,/en/matches/7d2c5e05/Chelsea-Aston-Villa-September-24-2023-Premier-League,1.0,0.6666666666666666,0.4888888888888889
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 6–1,Aston Villa,Brighton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,48.8,0.0,23.0,0.0,0.0,0.0,/en/matches/2df9a3a1/Aston-Villa-Brighton-and-Hove-Albion-September-30-2023-Premier-League,1.0,0.6666666666666666,0.5625
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-10-05,Thu,Conf Lg,Group stage,Home,W 1–0,eng Aston Villa,ba Zrinjski Mostar,Y,GK,90,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,94.1,0.0,8.0,0.0,0.0,0.0,/en/matches/83cda6e4/Aston-Villa-Zrinjski-Mostar-October-5-2023-Europa-Conference-League,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 1–1,Aston Villa,Wolves,Y,GK,90,0,0,0,0,0.0,0.0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,93.9,0.0,22.0,0.0,0.0,0.0,/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League,0.5,1.0,0.4777777777777777
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-10-12,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,ar Argentina,py Paraguay,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/26b9c13c/Argentina-Paraguay-October-12-2023-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-10-17,Tue,WCQ,WCQ — CONMEBOL (M),Away,W 2–0,ar Argentina,pe Peru,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3cf7c7b1/Peru-Argentina-October-17-2023-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-10-22,Sun,Premier League,Matchweek 9,Home,W 4–1,Aston Villa,West Ham,Y,GK,90,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,38.0,97.4,0.0,31.0,0.0,0.0,0.0,/en/matches/7efcc598/Aston-Villa-West-Ham-United-October-22-2023-Premier-League,1.0,0.8333333333333334,0.6428571428571429
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-10-26,Thu,Conf Lg,Group stage,Away,W 4–1,eng Aston Villa,nl AZ Alkmaar,Y,GK,90,0,0,0,0,0.0,0.0,0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,91.4,0.0,38.0,0.0,0.0,0.0,/en/matches/7505cf4e/AZ-Alkmaar-Aston-Villa-October-26-2023-Europa-Conference-League,1.0,1.0,0.5
