,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sat,Matchweek 3,Home,L 0–2,Brighton,Everton,Y*,CB,90,90,5,46,42,2,0,90,0,0,,0,,44,228,135,1,0,0,0,0,76,0,/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Away,W 1–0,Brighton,Brentford,Y*,CB,90,58,9,28,28,2,0,58,0,0,,0,,42,107,31,0,1,0,0,0,41,0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League
2,2021-08-14,Sun,Matchweek 5,Home,W 2–1,Brighton,Leicester City,Y*,CB,90,46,5,26,18,2,0,46,1,1,100.0,0,0.0,18,61,30,0,0,0,1,0,28,0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League
3,2021-08-14,Mon,Matchweek 6,Away,D 1–1,Brighton,Crystal Palace,Y*,CB,90,99,13,68,28,3,2,99,0,0,,0,,76,413,209,2,1,1,0,0,78,1,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Home,D 0–0,Brighton,Arsenal,Y*,CB,90,77,4,30,43,4,2,77,0,0,,0,,28,93,35,0,0,0,0,0,56,0,/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Away,D 0–0,Brighton,Norwich City,Y*,CB,90,79,5,38,38,3,2,79,0,0,,0,,45,154,59,1,0,0,1,0,51,0,/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League
6,2021-08-14,Sat,Matchweek 9,Home,L 1–4,Brighton,Manchester City,Y*,CB,90,99,21,75,22,2,2,99,1,1,100.0,0,0.0,57,269,138,0,0,0,0,0,76,0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Away,D 2–2,Brighton,Liverpool,Y*,CB,90,58,12,42,16,1,1,58,0,0,,0,,28,154,100,0,0,0,1,1,30,0,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League
8,2021-08-14,Sat,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,Y*,CB,90,116,14,39,76,1,0,116,0,0,,0,,81,271,130,0,0,0,0,1,92,0,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Away,L 0–2,Brighton,Aston Villa,Y*,CB,90,101,13,49,48,4,0,101,0,0,,0,,45,225,86,0,0,0,0,0,81,1,/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League
