,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-09-03,Sat,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,CM,90,66,5,28,35,4,0,66,2,1,50.0,0,0.0,30,149,98,1,1,0,2,0,34,0,/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League
1,2022-09-03,Sun,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,CM,75,35,2,16,13,6,0,35,0,0,,0,,15,106,66,2,1,0,1,1,14,0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League
2,2022-09-03,Sat,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,CM,80,45,2,15,30,0,0,45,0,0,,0,,30,142,60,0,0,0,1,0,27,0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
3,2022-09-03,Wed,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,CM,90,84,6,26,50,9,1,84,1,1,100.0,0,0.0,42,169,69,0,2,0,2,1,51,0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
4,2022-09-03,Sat,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,DM,85,48,0,7,32,9,0,48,0,0,,0,,26,141,64,1,1,0,0,0,32,1,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League
5,2022-09-03,Sat,Matchweek 14,Away,D 0–0,Everton,Fulham,Y,DM,64,33,0,14,19,1,0,33,3,1,33.3,1,33.3,23,105,41,0,0,0,0,0,19,0,/en/matches/9c4402e1/Fulham-Everton-October-29-2022-Premier-League
6,2022-09-03,Sat,Matchweek 15,Home,L 0–2,Everton,Leicester City,Y,CM,45,31,1,13,15,3,0,31,1,1,100.0,0,0.0,15,84,34,0,0,0,0,0,18,0,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League
7,2022-09-03,Sat,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,CM,90,86,2,21,55,11,0,86,2,0,0.0,2,100.0,44,228,115,1,2,0,1,0,46,1,/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League
8,2022-09-03,Mon,Matchweek 17,Home,L 1–2,Everton,Wolves,Y,LM,82,55,1,14,39,6,0,55,3,2,66.7,0,0.0,30,199,93,3,2,0,1,1,40,1,/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League
9,2022-09-03,Sat,Matchweek 18,Away,D 1–1,Everton,Manchester City,Y,CM,77,28,2,10,13,6,0,28,1,0,0.0,1,100.0,16,87,54,1,0,0,1,0,13,0,/en/matches/bcfb66ff/Manchester-City-Everton-December-31-2022-Premier-League
10,2022-09-03,Tue,Matchweek 19,Home,L 1–4,Everton,Brighton,Y,CM,63,46,1,7,30,9,0,46,0,0,,0,,28,121,59,0,0,0,2,2,31,1,/en/matches/c62d7632/Everton-Brighton-and-Hove-Albion-January-3-2023-Premier-League
11,2022-09-03,Sat,Matchweek 20,Home,L 1–2,Everton,Southampton,Y,CM,81,49,3,10,32,7,0,49,0,0,,0,,19,46,16,0,1,0,2,3,20,1,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League
12,2022-09-03,Sat,Matchweek 21,Away,L 0–2,Everton,West Ham,Y,CM,90,88,1,21,49,18,2,88,0,0,,0,,52,272,163,4,4,0,2,0,67,2,/en/matches/db9cdba8/West-Ham-United-Everton-January-21-2023-Premier-League
13,2022-09-03,Sat,Matchweek 22,Home,W 1–0,Everton,Arsenal,Y,CM,90,34,3,13,15,6,0,34,1,0,0.0,1,100.0,18,89,42,0,0,0,1,1,15,1,/en/matches/07fc721a/Everton-Arsenal-February-4-2023-Premier-League
14,2022-09-03,Mon,Matchweek 23,Away,L 0–2,Everton,Liverpool,Y,CM,90,70,4,23,42,6,0,70,2,2,100.0,0,0.0,44,163,70,0,1,0,0,3,43,0,/en/matches/a895ec23/Merseyside-Derby-Liverpool-Everton-February-13-2023-Premier-League
15,2022-09-03,Sat,Matchweek 24,Home,W 1–0,Everton,Leeds United,Y,CM,90,60,3,21,33,6,1,60,5,3,60.0,1,20.0,28,151,70,1,0,1,2,1,28,1,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League
