,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,Y,RW,85,0,0,0,0,1.0,0.0,1,0,39.0,5.0,1.0,0.0,0.0,0.0,0.1,5.0,0.0,24.0,29.0,82.8,3.0,29.0,1.0,1.0,0.0,/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,Y,RW,90,0,0,0,0,0.0,0.0,0,0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,0.0,21.0,0.0,2.0,1.0,/en/matches/ab6db0d6/Manchester-City-Norwich-City-August-21-2021-Premier-League,0.0,0.5,0.4523809523809524
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,Y,"RW,RM",90,0,0,0,0,3.0,0.0,1,0,46.0,4.0,1.0,0.0,0.1,0.1,0.0,2.0,1.0,29.0,34.0,85.3,2.0,26.0,0.0,3.0,2.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League,0.0,0.5,0.6309523809523808
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,N,"RW,RM",29,0,0,0,0,0.0,0.0,0,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,1.0,12.0,0.0,1.0,0.0,/en/matches/4ac58f71/Arsenal-Norwich-City-September-11-2021-Premier-League,0.0,0.0,0.4642857142857143
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,N,"CM,AM",21,0,0,0,0,0.0,0.0,0,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,85.7,2.0,11.0,0.0,0.0,0.0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,0.0,0.0,0.4523809523809523
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-22,Fri,PL2 — Div. 2,Matchweek 9,Home,W 2–1,Norwich City,Birmingham City,Y*,CM,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/33c454f4/Norwich-City-U23-Birmingham-City-U23-October-22-2021-Premier-League-2----Division-2,1.0,0.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-11-05,Fri,PL2 — Div. 2,Matchweek 11,Home,W 4–2,Norwich City,Nottingham Forest,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b885a1fa/Norwich-City-U23-Nottingham-Forest-U23-November-5-2021-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-20,Sat,Premier League,Matchweek 12,Home,W 2–1,Norwich City,Southampton,Y,LW,45,0,0,0,0,0.0,0.0,0,0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,1.0,8.0,0.0,0.0,0.0,/en/matches/4bddaba4/Norwich-City-Southampton-November-20-2021-Premier-League,1.0,0.6666666666666666,0.8095238095238095
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-11,Sat,Premier League,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,N,RW,21,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,100.0,0.0,6.0,0.0,2.0,1.0,/en/matches/11a67612/Norwich-City-Manchester-United-December-11-2021-Premier-League,0.0,1.0,0.7738095238095238
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-14,Tue,Premier League,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,LW,60,0,0,0,0,1.0,0.0,0,0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,1.0,15.0,1.0,1.0,1.0,/en/matches/c78a1d7d/Norwich-City-Aston-Villa-December-14-2021-Premier-League,0.0,0.6666666666666666,0.3809523809523809
