,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-13,Sun,UEFA Euro Qualifying,Group stage,Away,D 1–1,hr Croatia,wls Wales,Y,DM,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5b1cc7d5/Wales-Croatia-October-13-2019-UEFA-Euro-Qualifying,0.5,1.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-19,Sat,Premier League,Matchweek 9,Home,W 1–0,Chelsea,Newcastle Utd,N,"DM,RM,CM",48,0,0,0,0,0.0,0.0,0,0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,46.0,84.8,5.0,30.0,4.0,4.0,4.0,/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League,1.0,0.8333333333333334,0.5238095238095238
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-10-23,Wed,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,nl Ajax,Y,"RM,CM",90,0,0,0,0,0.0,0.0,0,0,59.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,50.0,54.0,92.6,5.0,43.0,2.0,1.0,1.0,/en/matches/b2a13253/Ajax-Chelsea-October-23-2019-Champions-League,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-10-26,Sat,Premier League,Matchweek 10,Away,W 4–2,Chelsea,Burnley,Y,DM,90,0,0,0,0,1.0,0.0,0,0,121.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,96.0,104.0,92.3,8.0,84.0,1.0,5.0,3.0,/en/matches/082dc9ef/Burnley-Chelsea-October-26-2019-Premier-League,1.0,0.8333333333333334,0.4871794871794872
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-10-30,Wed,EFL Cup,Fourth round,Home,L 1–2,Chelsea,Manchester Utd,Y,CM,90,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/eb80841c/Chelsea-Manchester-United-October-30-2019-EFL-Cup,0.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-02,Sat,Premier League,Matchweek 11,Away,W 2–1,Chelsea,Watford,Y,DM,90,0,0,0,0,2.0,1.0,0,0,152.0,3.0,1.0,1.0,0.1,0.1,0.1,2.0,1.0,135.0,141.0,95.7,10.0,122.0,6.0,4.0,4.0,/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League,1.0,0.6666666666666666,0.369047619047619
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-05,Tue,Champions Lg,Group stage,Home,D 4–4,eng Chelsea,nl Ajax,Y,"RM,DM",86,0,0,0,0,0.0,0.0,0,0,50.0,0.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,34.0,39.0,87.2,5.0,34.0,5.0,10.0,8.0,/en/matches/d7ba36ab/Chelsea-Ajax-November-5-2019-Champions-League,0.5,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 2–0,Chelsea,Crystal Palace,Y,DM,90,0,0,0,0,1.0,0.0,1,0,101.0,3.0,1.0,0.0,0.0,0.0,0.1,6.0,1.0,86.0,96.0,89.6,14.0,74.0,2.0,3.0,3.0,/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League,1.0,0.5,0.3214285714285714
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-11-16,Sat,UEFA Euro Qualifying,Group stage,Home,W 3–1,hr Croatia,sk Slovakia,N,,16,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/6946f0de/Croatia-Slovakia-November-16-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-11-19,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,hr Croatia,ge Georgia,Y,,64,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f0e8aa29/Croatia-Georgia-November-19-2019-Friendlies-M,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-11-23,Sat,Premier League,Matchweek 13,Away,L 1–2,Chelsea,Manchester City,Y,"LM,DM",90,0,1,0,0,0.0,0.0,0,0,102.0,4.0,2.0,0.0,0.0,0.0,0.3,2.0,1.0,90.0,95.0,94.7,5.0,79.0,2.0,5.0,5.0,/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League,0.0,1.0,0.6904761904761906
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-11-27,Wed,Champions Lg,Group stage,Away,D 2–2,eng Chelsea,es Valencia,Y,"LM,CM",90,1,0,0,0,4.0,2.0,0,0,75.0,2.0,0.0,2.0,0.4,0.4,0.0,4.0,0.0,56.0,59.0,94.9,11.0,56.0,6.0,5.0,5.0,/en/matches/0cec9d94/Valencia-Chelsea-November-27-2019-Champions-League,0.5,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2019-11-30,Sat,Premier League,Matchweek 14,Home,L 0–1,Chelsea,West Ham,Y,DM,90,0,0,0,0,1.0,1.0,0,0,111.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,91.0,100.0,91.0,13.0,82.0,6.0,2.0,1.0,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League,0.0,0.5,0.2023809523809523
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Chelsea,Aston Villa,Y,"DM,LM",90,0,0,0,0,0.0,0.0,1,0,117.0,1.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,98.0,107.0,91.6,16.0,78.0,2.0,4.0,1.0,/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League,1.0,0.1666666666666666,0.6025641025641025
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2019-12-07,Sat,Premier League,Matchweek 16,Away,L 1–3,Chelsea,Everton,Y,"DM,CM",90,1,0,0,0,2.0,1.0,0,0,97.0,3.0,1.0,2.0,0.1,0.1,0.1,4.0,0.0,69.0,83.0,83.1,13.0,72.0,6.0,7.0,6.0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League,0.0,0.5,0.119047619047619
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2019-12-10,Tue,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,fr Lille,Y,LM,81,0,0,0,0,1.0,1.0,0,0,69.0,1.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,51.0,61.0,83.6,11.0,41.0,2.0,5.0,5.0,/en/matches/d931b181/Chelsea-Lille-December-10-2019-Champions-League,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2019-12-14,Sat,Premier League,Matchweek 17,Home,L 0–1,Chelsea,Bournemouth,N,"DM,LM",26,0,0,0,0,1.0,1.0,1,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,33.0,78.8,8.0,27.0,0.0,2.0,2.0,/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League,0.0,0.6666666666666666,0.0972222222222222
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2019-12-22,Sun,Premier League,Matchweek 18,Away,W 2–0,Chelsea,Tottenham,Y,CM,67,0,1,0,0,0.0,0.0,1,0,45.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,37.0,81.1,2.0,23.0,2.0,4.0,3.0,/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League,1.0,0.3333333333333333,0.6428571428571429
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2019-12-29,Sun,Premier League,Matchweek 20,Away,W 2–1,Chelsea,Arsenal,Y,"LM,CM",69,0,0,0,0,1.0,0.0,0,0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,52.0,84.6,7.0,43.0,2.0,5.0,5.0,/en/matches/850e18c6/North-West-London-Derby-Arsenal-Chelsea-December-29-2019-Premier-League,1.0,0.6666666666666666,0.4047619047619047
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-01-01,Wed,Premier League,Matchweek 21,Away,D 1–1,Chelsea,Brighton,N,LM,18,0,0,0,0,0.0,0.0,1,0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,1.0,13.0,1.0,1.0,1.0,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-01-05,Sun,FA Cup,Third round,Home,W 2–0,Chelsea,Nott'ham Forest,Y,CM,68,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1984176c/Chelsea-Nottingham-Forest-January-5-2020-FA-Cup,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-01-21,Tue,Premier League,Matchweek 24,Home,D 2–2,Chelsea,Arsenal,Y,LM,65,0,0,0,0,3.0,0.0,0,0,64.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,48.0,55.0,87.3,3.0,38.0,1.0,1.0,1.0,/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,0.5,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-01-25,Sat,FA Cup,Fourth round,Away,W 2–1,Chelsea,Hull City,Y,CM,90,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/1ae33332/Hull-City-Chelsea-January-25-2020-FA-Cup,1.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 2–2,Chelsea,Leicester City,N,DM,17,0,0,0,0,0.0,0.0,1,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,1.0,12.0,2.0,2.0,2.0,/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League,0.5,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-02-17,Mon,Premier League,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,Y,LM,90,0,0,0,0,2.0,0.0,0,0,95.0,3.0,1.0,0.0,0.1,0.1,0.1,6.0,0.0,72.0,84.0,85.7,6.0,66.0,3.0,5.0,4.0,/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League,0.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 2–1,Chelsea,Tottenham,Y,CM,90,0,0,0,0,1.0,0.0,0,0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,72.0,77.0,93.5,10.0,69.0,2.0,5.0,5.0,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-02-25,Tue,Champions Lg,Round of 16,Home,L 0–3,eng Chelsea,de Bayern Munich,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,66.0,5.0,2.0,0.0,0.0,0.0,0.1,4.0,0.0,47.0,53.0,88.7,8.0,52.0,3.0,9.0,8.0,/en/matches/cb86e710/Chelsea-Bayern-Munich-February-25-2020-Champions-League,0.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-02-29,Sat,Premier League,Matchweek 28,Away,D 2–2,Chelsea,Bournemouth,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,127.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,102.0,118.0,86.4,15.0,100.0,2.0,4.0,4.0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-03-03,Tue,FA Cup,Fifth round,Home,W 2–0,Chelsea,Liverpool,Y,CM,41,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b44c6344/Chelsea-Liverpool-March-3-2020-FA-Cup,1.0,0.5,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-06-21,Sun,Premier League,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,Y,RM,54,0,0,0,0,3.0,1.0,0,0,55.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,44.0,49.0,89.8,10.0,29.0,1.0,1.0,1.0,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League,1.0,0.5,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-06-25,Thu,Premier League,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,N,RM,18,0,0,0,0,0.0,0.0,0,0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,86.7,3.0,8.0,0.0,0.0,0.0,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League,1.0,0.8333333333333334,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 1–0,Chelsea,Leicester City,N,,45,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/40607a06/Leicester-City-Chelsea-June-28-2020-FA-Cup,1.0,1.0,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 2–3,Chelsea,West Ham,Y,LM,52,0,0,0,0,0.0,0.0,0,0,60.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,44.0,51.0,86.3,6.0,46.0,5.0,1.0,1.0,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League,0.0,1.0,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2020-07-14,Tue,Premier League,Matchweek 36,Home,W 1–0,Chelsea,Norwich City,Y,LM,90,0,0,0,0,0.0,0.0,1,0,77.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,65.0,69.0,94.2,17.0,59.0,2.0,2.0,2.0,/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League,1.0,0.6666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2020-07-19,Sun,FA Cup,Semi-finals,Neutral,W 3–1,Chelsea,Manchester Utd,Y,CM,85,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/777ab883/Manchester-United-Chelsea-July-19-2020-FA-Cup,1.0,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2020-07-22,Wed,Premier League,Matchweek 37,Away,L 3–5,Chelsea,Liverpool,Y,CM,90,0,0,0,0,0.0,0.0,0,0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,45.0,86.7,3.0,40.0,2.0,2.0,1.0,/en/matches/a80ba6fe/Liverpool-Chelsea-July-22-2020-Premier-League,0.0,0.6666666666666666,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 2–0,Chelsea,Wolves,Y,CM,84,0,0,0,0,0.0,0.0,0,0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,91.4,5.0,42.0,0.0,4.0,3.0,/en/matches/9cca4ba0/Chelsea-Wolverhampton-Wanderers-July-26-2020-Premier-League,1.0,0.6666666666666666,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2020-08-01,Sat,FA Cup,Final,Neutral,L 1–2,Chelsea,Arsenal,Y,CM,72,0,0,0,0,0.0,0.0,2,1,,,0.0,,,,,,,,,,,,,,,/en/matches/04ddece3/North-West-London-Derby-Arsenal-Chelsea-August-1-2020-FA-Cup,0.0,0.6666666666666666,0.5
