,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-13,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,Y,RB,71,0,0,0,0,1,0,1,0,31,3,0,1,0.0,0.0,0.1,1,0,22,25,88.0,1,17,1,1,https://fbref.com/en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,318,137,0.1,1,1,0,0,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,100.0,0,1,3,2,0,3,1,50.0,0,0.0,0,0,1,20,1,0,2,0,0,0,4,0,
1,2023-08-19,Sat,Premier League,Matchweek 2,Away,W 3–0,Brentford,Fulham,Y,RB,77,0,0,0,0,0,0,1,0,33,0,1,0,0.0,0.0,0.0,3,0,27,30,90.0,2,27,0,1,https://fbref.com/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,408,104,0.0,0,1,0,0,28,2,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,50.0,0,0.0,0,0,0,22,0,0,2,0,0,0,5,0,0.0
2,2023-08-26,Sat,Premier League,Matchweek 3,Home,D 1–1,Brentford,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,73,1,1,2,0.0,0.0,0.0,1,0,53,60,88.3,5,45,1,0,https://fbref.com/en/matches/537b2b0b/Brentford-Crystal-Palace-August-26-2023-Premier-League,957,166,0.0,0,1,0,0,53,7,0,0,1,2,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,1,2,1,0,2,1,0.0,3,75.0,0,2,1,48,2,0,0,0,0,0,6,0,0.0
3,2023-08-29,Tue,EFL Cup,Second round,Away,D 1 (3)–1 (0),Brentford,Newport County,N,,44,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/a56e715b/Newport-County-Brentford-August-29-2023-EFL-Cup,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
4,2023-09-02,Sat,Premier League,Matchweek 4,Home,D 2–2,Brentford,Bournemouth,Y,RB,81,0,0,0,0,1,0,0,0,57,5,0,0,0.0,0.0,0.0,1,0,38,42,90.5,4,32,1,2,https://fbref.com/en/matches/e2946b10/Brentford-Bournemouth-September-2-2023-Premier-League,615,223,0.0,0,1,1,0,37,5,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,2,2,1,100.0,0,0,5,2,0,4,0,66.7,1,33.3,0,4,0,32,0,0,0,0,0,0,5,1,100.0
5,2023-09-08,Fri,Euro Qualifying,Group stage,Away,W 3–0,sct Scotland,cy Cyprus,Y,DM,83,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/1db57a1b/Cyprus-Scotland-September-8-2023-Euro-Qualifying,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
6,2023-09-12,Tue,Friendlies (M),Friendlies (M),Home,L 1–3,sct Scotland,eng England,Y,RM,88,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1461ddd6/Scotland-England-September-12-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
7,2023-09-16,Sat,Premier League,Matchweek 5,Away,L 0–1,Brentford,Newcastle Utd,Y,"RB,LB",81,0,0,0,0,1,1,1,0,31,4,0,0,0.0,0.0,0.0,1,0,16,18,88.9,3,19,0,1,https://fbref.com/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League,236,39,0.0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,100.0,0,0,4,1,0,2,3,100.0,0,0.0,1,1,1,16,3,0,3,0,0,0,8,0,0.0
8,2023-09-23,Sat,Premier League,Matchweek 6,Home,L 1–3,Brentford,Everton,Y,"LB,WB",72,0,0,0,0,2,0,0,0,37,0,0,0,0.1,0.1,0.0,0,0,29,33,87.9,1,22,0,0,https://fbref.com/en/matches/96681b93/Brentford-Everton-September-23-2023-Premier-League,423,50,0.0,0,3,0,0,28,5,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,3,1,,0,,0,0,0,23,2,0,1,0,0,0,7,0,0.0
9,2023-09-27,Wed,EFL Cup,Third round,Home,L 0–1,Brentford,Arsenal,Y,LM,78,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/80d68b2d/Brentford-Arsenal-September-27-2023-EFL-Cup,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
