,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-09-14,Sun,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,N,CM,27,13,12,1,0,0,0,1,0,1,1,0,0,10,0,0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League
1,2020-09-14,Sun,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,N,"On matchday squad, but did not play",/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,,,,,,,,,,,,,,,,
2,2020-09-14,Sun,Matchweek 5,Home,D 1–1,Sheffield Utd,Fulham,Y,CM,90,70,62,7,5,0,0,4,0,2,1,0,0,56,1,1,/en/matches/5529e7a0/Sheffield-United-Fulham-October-18-2020-Premier-League
3,2020-09-14,Sat,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,N,"On matchday squad, but did not play",/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,,,,,,,,,,,,,,,,
4,2020-09-14,Sat,Matchweek 7,Home,L 0–1,Sheffield Utd,Manchester City,N,CM,26,16,15,1,0,0,0,0,1,0,0,0,0,13,0,0,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League
5,2020-09-14,Sat,Matchweek 8,Away,L 1–4,Sheffield Utd,Chelsea,Y,CM,61,34,27,7,3,0,0,5,0,4,1,2,0,23,0,1,/en/matches/089916ee/Chelsea-Sheffield-United-November-7-2020-Premier-League
6,2020-09-14,Sun,Matchweek 9,Home,L 0–1,Sheffield Utd,West Ham,Y,CM,64,65,62,2,2,0,0,1,0,0,0,0,0,55,1,1,/en/matches/8ed7d991/Sheffield-United-West-Ham-United-November-22-2020-Premier-League
7,2020-09-14,Sat,Matchweek 10,Away,L 0–1,Sheffield Utd,West Brom,Y,CM,53,30,24,6,3,0,0,5,0,3,2,0,0,25,0,0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League
8,2020-09-14,Sun,Matchweek 11,Home,L 1–2,Sheffield Utd,Leicester City,N,CM,28,16,14,2,1,0,0,3,0,1,1,0,0,7,0,1,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League
9,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-14,Thu,Matchweek 13,Home,L 2–3,Sheffield Utd,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League,,,,,,,,,,,,,,,,
11,2020-09-14,Sun,Matchweek 14,Away,D 1–1,Sheffield Utd,Brighton,N,"On matchday squad, but did not play",/en/matches/d1273e90/Brighton-and-Hove-Albion-Sheffield-United-December-20-2020-Premier-League,,,,,,,,,,,,,,,,
12,2020-09-14,Sat,Matchweek 15,Home,L 0–1,Sheffield Utd,Everton,N,CM,28,38,33,5,2,0,0,4,0,3,2,1,0,27,0,0,/en/matches/870d9436/Sheffield-United-Everton-December-26-2020-Premier-League
13,2020-09-14,Tue,Matchweek 16,Away,L 0–1,Sheffield Utd,Burnley,N,CM,24,36,31,5,3,0,1,4,0,2,2,0,0,31,0,0,/en/matches/b33de500/Burnley-Sheffield-United-December-29-2020-Premier-League
14,2020-09-14,Sat,Matchweek 17,Away,L 0–2,Sheffield Utd,Crystal Palace,Y,CM,90,80,75,4,1,0,2,5,0,3,3,0,0,62,1,0,/en/matches/84a373f5/Crystal-Palace-Sheffield-United-January-2-2021-Premier-League
15,2020-09-14,Tue,Matchweek 18,Home,W 1–0,Sheffield Utd,Newcastle Utd,Y,"CM,DM",90,78,72,5,3,1,3,6,0,2,2,0,0,58,1,2,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League
16,2020-09-14,Sun,Matchweek 19,Home,L 1–3,Sheffield Utd,Tottenham,Y,CM,66,52,46,6,2,0,0,6,0,4,4,0,0,37,0,2,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League
17,2020-09-14,Wed,Matchweek 20,Away,W 2–1,Sheffield Utd,Manchester Utd,Y,CM,90,33,28,3,2,0,1,2,0,1,1,0,0,22,2,1,/en/matches/6e963555/Manchester-United-Sheffield-United-January-27-2021-Premier-League
18,2020-09-14,Sat,Matchweek 21,Away,L 0–1,Sheffield Utd,Manchester City,Y,CM,90,33,33,0,0,0,0,0,0,0,0,0,0,25,0,1,/en/matches/150c80d7/Manchester-City-Sheffield-United-January-30-2021-Premier-League
19,2020-09-14,Tue,Matchweek 22,Home,W 2–1,Sheffield Utd,West Brom,Y,CM,45,38,35,3,1,0,1,2,0,2,2,0,0,35,0,0,/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League
