,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-08-13,Sat,Matchweek 4,Home,L 0–1,Southampton,Manchester Utd,N,AM,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/dff99b20/Southampton-Manchester-United-August-27-2022-Premier-League
1,2022-08-13,Tue,Matchweek 5,Home,W 2–1,Southampton,Chelsea,N,CB,5,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
2,2022-08-13,Sat,Matchweek 6,Away,L 0–1,Southampton,Wolves,N,"On matchday squad, but did not play",/en/matches/13f50518/Wolverhampton-Wanderers-Southampton-September-3-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-08-13,Fri,Matchweek 8,Away,L 0–1,Southampton,Aston Villa,N,"On matchday squad, but did not play",/en/matches/1219daa1/Aston-Villa-Southampton-September-16-2022-Premier-League,,,,,,,,,,,,,,,,,
4,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-08-13,Sat,Matchweek 10,Away,L 0–4,Southampton,Manchester City,N,"On matchday squad, but did not play",/en/matches/864294c0/Manchester-City-Southampton-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-08-13,Sun,Matchweek 11,Home,D 1–1,Southampton,West Ham,N,"On matchday squad, but did not play",/en/matches/2f5adfad/Southampton-West-Ham-United-October-16-2022-Premier-League,,,,,,,,,,,,,,,,,
7,2022-08-13,Wed,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,N,CB,27,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0,/en/matches/8a2bb3b6/Bournemouth-Southampton-October-19-2022-Premier-League
8,2022-08-13,Sun,Matchweek 13,Home,D 1–1,Southampton,Arsenal,Y,"RB,CB",90,3,0,1,2,0,2,3,66.7,1,1,1,0,0,3,4,0,/en/matches/d8138438/Southampton-Arsenal-October-23-2022-Premier-League
9,2022-08-13,Sat,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,Y,CB,90,1,1,1,0,0,1,2,50.0,1,2,2,0,2,3,3,1,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League
10,2022-08-13,Sun,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,,,,,,,,,,,,,,,,,
11,2022-08-13,Sat,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,CB,19,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League
12,2022-08-13,Mon,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y,CB,90,2,2,1,1,0,1,2,50.0,1,0,0,0,3,5,3,0,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League
13,2022-08-13,Sat,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,CB,90,2,1,2,0,0,0,0,,0,0,0,0,1,3,6,0,/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League
14,2022-08-13,Wed,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,Y,CB,84,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,1,/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League
