,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-08-13,Sat,Matchweek 4,Home,L 0–1,Southampton,Manchester Utd,N,AM,2,3,0,0,1,2,0,3,0,0,,0,,0,0,0,0,0,0,0,1,0,0,/en/matches/dff99b20/Southampton-Manchester-United-August-27-2022-Premier-League
1,2022-08-13,Tue,Matchweek 5,Home,W 2–1,Southampton,Chelsea,N,CB,5,2,1,2,0,0,0,2,0,0,,0,,1,15,0,0,0,0,0,0,1,0,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
2,2022-08-13,Sat,Matchweek 6,Away,L 0–1,Southampton,Wolves,N,"On matchday squad, but did not play",/en/matches/13f50518/Wolverhampton-Wanderers-Southampton-September-3-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-13,Fri,Matchweek 8,Away,L 0–1,Southampton,Aston Villa,N,"On matchday squad, but did not play",/en/matches/1219daa1/Aston-Villa-Southampton-September-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-08-13,Sat,Matchweek 10,Away,L 0–4,Southampton,Manchester City,N,"On matchday squad, but did not play",/en/matches/864294c0/Manchester-City-Southampton-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-13,Sun,Matchweek 11,Home,D 1–1,Southampton,West Ham,N,"On matchday squad, but did not play",/en/matches/2f5adfad/Southampton-West-Ham-United-October-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-13,Wed,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,N,CB,27,18,3,10,7,1,1,18,1,1,100.0,0,0.0,8,34,14,0,0,0,1,0,7,0,/en/matches/8a2bb3b6/Bournemouth-Southampton-October-19-2022-Premier-League
8,2022-08-13,Sun,Matchweek 13,Home,D 1–1,Southampton,Arsenal,Y,"RB,CB",90,61,7,30,26,7,0,61,1,0,0.0,1,100.0,30,107,61,1,1,0,1,1,28,0,/en/matches/d8138438/Southampton-Arsenal-October-23-2022-Premier-League
9,2022-08-13,Sat,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,Y,CB,90,60,9,25,31,4,3,60,2,1,50.0,1,50.0,32,124,57,1,0,1,4,0,29,0,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League
10,2022-08-13,Sun,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-13,Sat,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,CB,19,17,3,9,8,0,0,17,0,0,,0,,11,66,43,0,0,0,0,0,11,0,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League
12,2022-08-13,Mon,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y,CB,90,46,6,16,28,4,1,46,1,1,100.0,0,0.0,30,175,104,1,2,0,1,0,27,0,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League
13,2022-08-13,Sat,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,CB,90,45,6,26,20,1,0,45,0,0,,0,,17,107,73,0,0,0,1,0,19,0,/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League
14,2022-08-13,Wed,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,Y,CB,84,55,1,26,25,4,0,55,1,1,100.0,0,0.0,36,214,104,2,0,0,0,0,33,0,/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League
15,2022-08-13,Sat,Matchweek 20,Away,W 2–1,Southampton,Everton,Y,"CB,RB",90,48,3,26,21,2,0,48,1,1,100.0,0,0.0,30,189,78,0,1,0,1,1,22,1,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League
16,2022-08-13,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,"RB,CB",90,53,6,24,20,10,1,53,0,0,,0,,25,121,75,0,1,0,1,1,21,0,/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League
17,2022-08-13,Sat,Matchweek 22,Away,L 0–3,Southampton,Brentford,N,"On matchday squad, but did not play",/en/matches/ef31dad5/Brentford-Southampton-February-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-13,Sat,Matchweek 23,Home,L 1–2,Southampton,Wolves,N,LB,17,14,0,3,7,4,1,14,0,0,,0,,6,18,5,0,0,0,0,0,5,1,/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League
19,2022-08-13,Sat,Matchweek 24,Away,W 1–0,Southampton,Chelsea,N,RB,1,5,2,3,2,0,0,5,0,0,,0,,3,15,4,0,0,0,0,0,1,0,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League
20,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2022-08-13,Sun,Matchweek 29,Away,L 0–1,Southampton,West Ham,N,"On matchday squad, but did not play",/en/matches/42e1f38d/West-Ham-United-Southampton-April-2-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
22,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2022-08-13,Fri,Matchweek 32,Away,D 3–3,Southampton,Arsenal,N,CB,45,18,10,11,6,1,0,18,0,0,,0,,6,25,14,0,0,0,0,0,5,0,/en/matches/12efc7dd/Arsenal-Southampton-April-21-2023-Premier-League
24,2022-08-13,Thu,Matchweek 33,Home,L 0–1,Southampton,Bournemouth,N,CB,45,45,5,17,20,8,0,45,2,2,100.0,0,0.0,31,130,61,2,0,0,0,0,32,2,/en/matches/ccabe10f/Southampton-Bournemouth-April-27-2023-Premier-League
