,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-13,Sat,Matchweek 3,Away,W 2–1,Everton,Crystal Palace,Y,LM,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League
1,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-13,Sat,Matchweek 5,Home,D 2–2,Everton,Liverpool,Y,LM,71,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,L 0–2,Everton,Southampton,N,"On matchday squad, but did not play",/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League,,,,,,,,,,,,,,,
4,2020-09-13,Sun,Matchweek 7,Away,L 1–2,Everton,Newcastle Utd,Y,AM,59,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League
5,2020-09-13,Sat,Matchweek 8,Home,L 1–3,Everton,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League,,,,,,,,,,,,,,,
6,2020-09-13,Sun,Matchweek 9,Away,W 3–2,Everton,Fulham,N,"On matchday squad, but did not play",/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League,,,,,,,,,,,,,,,
7,2020-09-13,Sat,Matchweek 10,Home,L 0–1,Everton,Leeds United,N,CM,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League
8,2020-09-13,Sat,Matchweek 11,Away,D 1–1,Everton,Burnley,N,"LM,DM",62,3,2,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League
9,2020-09-13,Sat,Matchweek 12,Home,W 1–0,Everton,Chelsea,N,"RM,LM",8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League
