,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-13,Sat,Matchweek 3,Away,W 2–1,Everton,Crystal Palace,Y,LM,75,45,2,8,35,3,0,45,1,1,100.0,0,0.0,20,103,52,0,0,0,0,2,28,0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League
1,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-13,Sat,Matchweek 5,Home,D 2–2,Everton,Liverpool,Y,LM,71,38,2,6,24,8,0,38,3,1,33.3,2,66.7,21,106,29,0,1,0,2,2,25,1,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,L 0–2,Everton,Southampton,N,"On matchday squad, but did not play",/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-13,Sun,Matchweek 7,Away,L 1–2,Everton,Newcastle Utd,Y,AM,59,34,0,2,26,6,0,34,1,0,0.0,1,100.0,15,70,34,1,0,0,0,0,29,2,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League
5,2020-09-13,Sat,Matchweek 8,Home,L 1–3,Everton,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-13,Sun,Matchweek 9,Away,W 3–2,Everton,Fulham,N,"On matchday squad, but did not play",/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2020-09-13,Sat,Matchweek 10,Home,L 0–1,Everton,Leeds United,N,CM,24,26,2,6,12,8,0,26,4,2,50.0,2,50.0,21,96,30,0,2,0,1,0,17,0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League
8,2020-09-13,Sat,Matchweek 11,Away,D 1–1,Everton,Burnley,N,"LM,DM",62,44,1,7,27,11,0,44,5,2,40.0,3,60.0,30,164,73,4,0,0,1,1,28,0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League
9,2020-09-13,Sat,Matchweek 12,Home,W 1–0,Everton,Chelsea,N,"RM,LM",8,9,0,0,0,9,0,9,0,0,,0,,4,29,18,1,1,0,0,1,5,0,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Away,W 2–0,Everton,Leicester City,N,"LM,CM",50,33,1,13,17,3,0,33,2,2,100.0,0,0.0,11,47,12,0,0,0,4,2,19,0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
11,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2020-09-13,Sat,Matchweek 15,Away,W 1–0,Everton,Sheffield Utd,N,DM,17,11,0,5,1,5,1,11,2,2,100.0,0,0.0,8,72,51,1,0,1,1,0,7,0,/en/matches/870d9436/Sheffield-United-Everton-December-26-2020-Premier-League
13,2020-09-13,Fri,Matchweek 17,Home,L 0–1,Everton,West Ham,N,AM,27,22,0,2,12,9,0,22,1,1,100.0,0,0.0,14,102,77,1,2,0,1,0,13,0,/en/matches/0cd189c5/Everton-West-Ham-United-January-1-2021-Premier-League
14,2020-09-13,Tue,Matchweek 18,Away,W 2–1,Everton,Wolves,N,CM,27,23,0,3,11,9,0,23,2,1,50.0,1,50.0,9,45,19,0,0,0,0,2,14,0,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League
15,2020-09-13,Wed,Matchweek 20,Home,D 1–1,Everton,Leicester City,Y,CM,90,51,1,11,25,17,3,51,7,5,71.4,2,28.6,38,221,123,4,5,1,4,2,33,1,/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League
16,2020-09-13,Sat,Matchweek 21,Home,L 0–2,Everton,Newcastle Utd,N,DM,28,37,0,5,20,12,1,37,0,0,,0,,19,132,87,0,2,0,2,0,27,3,/en/matches/88053fb0/Everton-Newcastle-United-January-30-2021-Premier-League
17,2020-09-13,Wed,Matchweek 22,Away,W 2–1,Everton,Leeds United,Y,"DM,AM",90,40,1,14,23,5,1,40,4,4,100.0,0,0.0,26,165,77,2,0,0,2,0,22,0,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League
18,2020-09-13,Sat,Matchweek 23,Away,D 3–3,Everton,Manchester Utd,Y,"LM,CM,DM",90,51,1,21,23,7,0,51,0,0,,0,,23,95,40,0,0,0,0,0,37,1,/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League
19,2020-09-13,Sun,Matchweek 24,Home,L 0–2,Everton,Fulham,Y,LM,90,65,4,16,37,12,0,65,1,1,100.0,0,0.0,37,166,37,1,1,0,0,4,48,1,/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League
20,2020-09-13,Wed,Matchweek 16,Home,L 1–3,Everton,Manchester City,N,"On matchday squad, but did not play",/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
21,2020-09-13,Sat,Matchweek 25,Away,W 2–0,Everton,Liverpool,Y,CM,58,30,1,7,13,10,0,30,1,0,0.0,1,100.0,13,50,15,0,0,0,0,1,25,5,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League
22,2020-09-13,Mon,Matchweek 26,Home,W 1–0,Everton,Southampton,Y,LM,86,53,1,10,36,7,0,53,5,3,60.0,2,40.0,28,128,39,0,1,0,1,2,32,1,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
23,2020-09-13,Thu,Matchweek 29,Away,W 1–0,Everton,West Brom,Y,"CM,LM",90,82,3,20,55,9,0,82,3,2,66.7,1,33.3,58,310,128,2,4,0,1,2,61,2,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
24,2020-09-13,Mon,Matchweek 27,Away,L 0–2,Everton,Chelsea,Y,CM,75,42,1,10,26,6,1,42,1,1,100.0,0,0.0,24,88,31,0,0,0,1,3,31,0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League
25,2020-09-13,Sat,Matchweek 28,Home,L 1–2,Everton,Burnley,Y,"LM,DM",90,80,1,10,48,22,1,80,0,0,,0,,40,281,161,4,0,0,2,0,60,3,/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League
26,2020-09-13,Mon,Matchweek 30,Home,D 1–1,Everton,Crystal Palace,Y,CM,30,14,1,3,8,4,0,14,1,0,0.0,1,100.0,11,68,28,0,1,0,0,1,9,0,/en/matches/66f16cd5/Everton-Crystal-Palace-April-5-2021-Premier-League
27,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2020-09-13,Fri,Matchweek 33,Away,W 1–0,Everton,Arsenal,Y,DM,65,39,2,9,27,4,0,39,1,1,100.0,0,0.0,22,97,51,1,0,0,0,0,27,1,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
29,2020-09-13,Sat,Matchweek 34,Home,L 1–2,Everton,Aston Villa,Y,DM,69,50,2,13,29,8,0,50,1,0,0.0,1,100.0,37,160,57,0,1,0,1,2,37,2,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League
