,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-09-11,Sat,Matchweek 6,Home,D 3–3,Brentford,Liverpool,N,CB,48,26,4,7,10,9,0,26,0,0,,0,,6,30,3,0,1,0,0,0,8,0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League
1,2021-09-11,Sun,Matchweek 7,Away,W 2–1,Brentford,West Ham,Y,CB,90,44,3,24,18,4,0,44,1,0,0.0,1,100.0,16,61,34,0,0,0,0,0,13,0,/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League
2,2021-09-11,Sat,Matchweek 8,Home,L 0–1,Brentford,Chelsea,Y,CB,90,81,2,21,44,16,1,81,0,0,,0,,32,109,72,1,0,0,0,2,45,1,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League
3,2021-09-11,Sun,Matchweek 9,Home,L 1–2,Brentford,Leicester City,Y,CB,90,66,2,18,35,13,2,66,0,0,,0,,36,258,191,3,0,0,0,1,32,0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League
4,2021-09-11,Sat,Matchweek 10,Away,L 1–3,Brentford,Burnley,Y,CB,90,97,3,39,43,15,1,97,0,0,,0,,36,113,76,0,2,0,0,0,56,0,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League
5,2021-09-11,Sat,Matchweek 11,Home,L 1–2,Brentford,Norwich City,Y,CB,11,4,1,2,1,1,0,4,0,0,,0,,1,1,1,0,0,0,0,0,1,0,/en/matches/0f029791/Brentford-Norwich-City-November-6-2021-Premier-League
6,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021-09-11,Sat,Matchweek 27,Home,L 0–2,Brentford,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2021-09-11,Sat,Matchweek 28,Away,W 3–1,Brentford,Norwich City,N,"On matchday squad, but did not play",/en/matches/fcb61cff/Norwich-City-Brentford-March-5-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2021-09-11,Sat,Matchweek 29,Home,W 2–0,Brentford,Burnley,N,"On matchday squad, but did not play",/en/matches/9718a901/Brentford-Burnley-March-12-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2021-09-11,Sun,Matchweek 30,Away,L 1–2,Brentford,Leicester City,N,"On matchday squad, but did not play",/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2021-09-11,Sat,Matchweek 31,Away,W 4–1,Brentford,Chelsea,N,"On matchday squad, but did not play",/en/matches/c0037074/Chelsea-Brentford-April-2-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2021-09-11,Sun,Matchweek 32,Home,W 2–0,Brentford,West Ham,Y,CB,90,64,8,38,20,6,1,64,0,0,,0,,39,194,167,1,0,0,1,0,45,0,/en/matches/6bb36736/Brentford-West-Ham-United-April-10-2022-Premier-League
