,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-06-02,Thu,UEFA Nations League,League B,Away,W 2–0,se Sweden,si Slovenia,Y,FW,79,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3ab70ba8/Slovenia-Sweden-June-2-2022-UEFA-Nations-League
1,2022-06-05,Sun,UEFA Nations League,League B,Home,L 1–2,se Sweden,no Norway,Y,FW,65,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/078a5c2a/Sweden-Norway-June-5-2022-UEFA-Nations-League
2,2022-06-12,Sun,UEFA Nations League,League B,Away,L 2–3,se Sweden,no Norway,Y,FW,58,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ec43fde1/Norway-Sweden-June-12-2022-UEFA-Nations-League
3,2022-08-14,Sun,La Liga,Matchweek 1,Away,W 1–0,Real Sociedad,Cádiz,Y,FW,84,0,0,0,0,2,0,0,0,25,1,0,0,0.1,0.1,0.0,1,0,9,15,60.0,3,14,1,4,2,/en/matches/7fbde755/Cadiz-Real-Sociedad-August-14-2022-La-Liga
4,2022-08-21,Sun,La Liga,Matchweek 2,Home,L 1–4,Real Sociedad,Barcelona,Y,FW,68,1,0,0,0,1,1,0,0,21,0,0,0,0.1,0.1,0.1,1,0,8,15,53.3,0,15,2,1,0,/en/matches/9a5e0f15/Real-Sociedad-Barcelona-August-21-2022-La-Liga
5,2022-08-31,Wed,Premier League,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,FW,63,1,0,0,0,2,1,0,0,17,2,1,0,0.5,0.5,0.0,0,0,7,10,70.0,0,9,0,1,0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League
6,2022-09-03,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,FW,89,0,0,0,0,3,2,0,0,18,1,0,2,0.8,0.8,0.2,2,0,5,9,55.6,2,9,2,2,0,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League
7,2022-09-17,Sat,Premier League,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,"FW,LW",90,1,0,1,1,2,2,0,0,26,1,0,1,0.9,0.2,0.1,3,0,11,16,68.8,0,10,1,2,2,/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League
8,2023-01-07,Sat,FA Cup,Third round proper,Away,L 1–2,Newcastle Utd,Sheffield Weds,Y,FW,45,0,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b7923c49/Sheffield-Wednesday-Newcastle-United-January-7-2023-FA-Cup
9,2023-01-10,Tue,EFL Cup,Quarter-finals,Home,W 2–0,Newcastle Utd,Leicester City,N,,13,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/28d92a8d/Newcastle-United-Leicester-City-January-10-2023-EFL-Cup
10,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Newcastle Utd,Fulham,N,AM,20,1,0,0,0,1,1,0,0,17,0,0,1,0.8,0.8,0.1,0,0,5,6,83.3,3,8,1,5,0,/en/matches/f93d11e7/Newcastle-United-Fulham-January-15-2023-Premier-League
11,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Newcastle Utd,Crystal Palace,N,FW,22,0,0,0,0,1,1,0,0,9,0,0,1,0.2,0.2,0.1,0,0,2,3,66.7,0,5,0,1,0,/en/matches/8468f673/Crystal-Palace-Newcastle-United-January-21-2023-Premier-League
12,2023-01-24,Tue,EFL Cup,Semi-finals,Away,W 1–0,Newcastle Utd,Southampton,N,,24,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/03aba1b8/Southampton-Newcastle-United-January-24-2023-EFL-Cup
13,2023-01-31,Tue,EFL Cup,Semi-finals,Home,W 2–1,Newcastle Utd,Southampton,N,,29,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42c76654/Newcastle-United-Southampton-January-31-2023-EFL-Cup
14,2023-02-11,Sat,Premier League,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,Y,FW,90,0,0,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.1,4,0,19,25,76.0,3,26,3,3,2,/en/matches/d9339e30/Bournemouth-Newcastle-United-February-11-2023-Premier-League
15,2023-02-18,Sat,Premier League,Matchweek 24,Home,L 0–2,Newcastle Utd,Liverpool,Y,"AM,FW",63,0,0,0,0,1,0,0,0,21,0,0,2,0.3,0.3,0.0,0,0,11,15,73.3,2,14,3,1,1,/en/matches/2f909763/Newcastle-United-Liverpool-February-18-2023-Premier-League
16,2023-02-26,Sun,EFL Cup,Final,Away,L 0–2,Newcastle Utd,Manchester Utd,N,,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b15181fa/Manchester-United-Newcastle-United-February-26-2023-EFL-Cup
17,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–2,Newcastle Utd,Manchester City,N,FW,29,0,0,0,0,2,1,0,0,7,1,0,0,0.1,0.1,0.0,1,0,3,4,75.0,0,4,1,1,1,/en/matches/b33bcb97/Manchester-City-Newcastle-United-March-4-2023-Premier-League
18,2023-03-12,Sun,Premier League,Matchweek 27,Home,W 2–1,Newcastle Utd,Wolves,Y,FW,67,1,0,0,0,4,2,1,0,30,2,0,3,0.4,0.4,0.0,1,0,9,13,69.2,2,16,2,5,3,/en/matches/c416a3de/Newcastle-United-Wolverhampton-Wanderers-March-12-2023-Premier-League
