,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,League Two,Matchweek 1,Home,W 2–1,Carlisle United,Crawley Town,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,League Two,Matchweek 2,Away,L 2–3,Carlisle United,Swindon Town,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Tue,EFL Cup,First round,Away,W 3–0,Carlisle United,Barnsley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,League Two,Matchweek 3,Home,L 0–2,Carlisle United,Mansfield Town,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Tue,League Two,Matchweek 4,Away,L 0–2,Carlisle United,Cheltenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,League Two,Matchweek 5,Home,D 2–2,Carlisle United,Salford City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Tue,EFL Cup,Second round,Away,L 1–2,Carlisle United,Rochdale,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,League Two,Matchweek 6,Away,W 1–0,Carlisle United,Scunthorpe Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat,League Two,Matchweek 7,Home,L 1–3,Carlisle United,Exeter City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,League Two,Matchweek 8,Away,W 3–2,Carlisle United,Stevenage,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Tue,League Two,Matchweek 9,Home,D 0–0,Carlisle United,FG Rovers,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,League Two,Matchweek 10,Away,L 1–3,Carlisle United,Bradford City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Sat,League Two,Matchweek 11,Home,W 1–0,Carlisle United,Oldham Athletic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sat,League Two,Matchweek 12,Away,L 0–1,Carlisle United,Newport County,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sat,League Two,Matchweek 13,Home,L 2–4,Carlisle United,Crewe Alexandra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,League Two,Matchweek 14,Away,L 0–2,Carlisle United,Plymouth Argyle,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,Match Report
16,Tue,League Two,Matchweek 15,Home,L 0–2,Carlisle United,Northampton,Y,CB,90,0,0,0,0,2,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
17,Sat,League Two,Matchweek 16,Away,D 1–1,Carlisle United,Leyton Orient,Y,CB,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
18,Sat,League Two,Matchweek 17,Home,W 2–1,Carlisle United,Macclesfield,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
19,Fri,FA Cup,First round,Away,W 4–1,Carlisle United,Dulwich Hamlet,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
20,Sat,League Two,Matchweek 18,Away,L 1–2,Carlisle United,Port Vale,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
21,Sat,League Two,Matchweek 19,Home,D 0–0,Carlisle United,Cambridge Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sat,League Two,Matchweek 20,Away,D 1–1,Carlisle United,Morecambe,Y,CB,90,0,0,0,0,1,1,1,0,,,4,,,,,,,,,,,,,,,Match Report
24,Tue,FA Cup,Second round,Home,W 1–0,Carlisle United,FG Rovers,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
25,Sat,League Two,Matchweek 21,Home,D 0–0,Carlisle United,Grimsby Town,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Thu,League Two,Matchweek 23,Home,D 0–0,Carlisle United,Bradford City,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
28,Fri,PL2 — Div. 1,Matchweek 9,Home,D 2–2,Everton,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Fri,PL2 — Div. 1,Matchweek 16,Away,L 1–4,Everton,Manchester City,Y,DM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Mon,PL2 — Div. 1,Matchweek 18,Away,L 0–1,Everton,Chelsea,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
32,Sun,Premier League,Matchweek 30,Home,D 0–0,Everton,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Wed,Premier League,Matchweek 31,Away,W 1–0,Everton,Norwich City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Wed,Premier League,Matchweek 32,Home,W 2–1,Everton,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Mon,Premier League,Matchweek 33,Away,L 0–1,Everton,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Thu,Premier League,Matchweek 34,Home,D 1–1,Everton,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sun,Premier League,Matchweek 35,Away,L 0–3,Everton,Wolves,N,CB,45,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,0,0,21,27,77.8,1,16,0,0,0,Match Report
38,Thu,Premier League,Matchweek 36,Home,D 1–1,Everton,Aston Villa,N,CB,75,0,0,0,0,0,0,0,0,53,2,0,2,0.0,0.0,0.0,0,0,41,45,91.1,2,34,0,0,0,Match Report
39,Mon,Premier League,Matchweek 37,Away,W 1–0,Everton,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,71,2,0,1,0.0,0.0,0.0,0,0,52,61,85.2,0,39,0,0,0,Match Report
40,Sun,Premier League,Matchweek 38,Home,L 1–3,Everton,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,107,3,2,3,0.0,0.0,0.0,0,0,82,90,91.1,1,64,0,1,1,Match Report
41,,,,,4-6-7,,,15/17,,"1,425",1,0,0,0,4,1,2,0,259,8,21,6,0.0,0.0,0.0,0,0,196,223,87.9,4,153,0,1,1,
