,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-06-01,Wed,UEFA Nations League,League A,Home,W 2–1,pl Poland,wls Wales,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/394edf43/Poland-Wales-June-1-2022-UEFA-Nations-League,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
1,2022-06-08,Wed,UEFA Nations League,League A,Away,L 1–6,pl Poland,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/574e523f/Belgium-Poland-June-8-2022-UEFA-Nations-League,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
2,2022-06-11,Sat,UEFA Nations League,League A,Away,D 2–2,pl Poland,nl Netherlands,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/5e169ad9/Netherlands-Poland-June-11-2022-UEFA-Nations-League,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
3,2022-08-06,Sat,Premier League,Matchweek 1,Away,L 1–4,Southampton,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,60,0,2,1,0.0,0.0,0.1,2,0,47,52,90.4,1,27,0,0,https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League,867,254,0.1,2,2,0,0,48,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1,2,3,0,10,2,,0,,0,0,0,35,1,0,0,0,0,0,7,2,40.0
4,2022-08-13,Sat,Premier League,Matchweek 2,Home,D 2–2,Southampton,Leeds United,Y,CB,69,0,0,0,0,1,0,0,0,42,2,1,3,0.1,0.1,0.0,0,0,25,32,78.1,0,18,0,0,https://fbref.com/en/matches/54b33a13/Southampton-Leeds-United-August-13-2022-Premier-League,517,214,0.0,0,1,0,0,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,0,3,3,0,4,1,,0,,0,0,0,18,0,0,0,0,0,0,5,0,0.0
5,2022-08-23,Tue,EFL Cup,Second round,Away,W 3–0,Southampton,Cambridge Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,6,,,,,,,,,,,,,,https://fbref.com/en/matches/037f6955/Cambridge-United-Southampton-August-23-2022-EFL-Cup,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
6,2022-09-22,Thu,UEFA Nations League,League A,Home,L 0–2,pl Poland,nl Netherlands,Y,CB,90,0,0,0,0,1,0,0,0,,,8,,,,,,,,,,,,,,https://fbref.com/en/matches/5f3f2975/Poland-Netherlands-September-22-2022-UEFA-Nations-League,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,4,,,0,,,
7,2022-09-25,Sun,UEFA Nations League,League A,Away,W 1–0,pl Poland,wls Wales,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/cfe4212b/Wales-Poland-September-25-2022-UEFA-Nations-League,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
8,2022-10-02,Sun,Premier League,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,N,CB,46,0,0,0,0,0,0,0,0,44,2,1,0,0.0,0.0,0.0,0,0,37,41,90.2,4,25,1,0,https://fbref.com/en/matches/627d2279/Leeds-United-Aston-Villa-October-2-2022-Premier-League,820,281,0.0,0,2,0,0,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,0,0,3,0,0,0,0,,0,,0,0,0,32,0,0,0,0,0,0,2,0,
9,2022-10-20,Thu,Premier League,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,Y,CB,45,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.0,0,0,19,21,90.5,0,19,0,0,https://fbref.com/en/matches/e6102606/Fulham-Aston-Villa-October-20-2022-Premier-League,380,111,0.0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.0,0,2,2,3,0,6,0,,0,,0,0,0,18,0,0,0,0,0,0,2,0,
